"State","Year","Gender","Event","Class","Mark","Mark.Note"
"Oklahoma",2024,"Girls","100m","6A","11.74",""
"Oklahoma",2024,"Girls","100m","5A","11.83",""
"Oklahoma",2024,"Girls","100m","4A","11.99",""
"Oklahoma",2024,"Girls","100m","3A","12.19",""
"Oklahoma",2024,"Girls","100m","2A","12.29",""
"Oklahoma",2024,"Girls","100m","1A","12.12",""
"Oklahoma",2023,"Girls","100m","6A","12.07",""
"Oklahoma",2023,"Girls","100m","5A","12.02",""
"Oklahoma",2023,"Girls","100m","4A","11.78",""
"Oklahoma",2023,"Girls","100m","3A","12.12",""
"Oklahoma",2023,"Girls","100m","2A","12.17",""
"Oklahoma",2023,"Girls","100m","1A","12.41",""
"Oklahoma",2022,"Girls","100m","6A","12.02",""
"Oklahoma",2022,"Girls","100m","5A","12.00",""
"Oklahoma",2022,"Girls","100m","4A","11.96",""
"Oklahoma",2022,"Girls","100m","3A","12.24",""
"Oklahoma",2022,"Girls","100m","2A","12.23",""
"Oklahoma",2022,"Girls","100m","1A","12.51",""
"Oklahoma",2021,"Girls","100m","6A","11.38",""
"Oklahoma",2021,"Girls","100m","5A","12.31",""
"Oklahoma",2021,"Girls","100m","4A","12.06",""
"Oklahoma",2021,"Girls","100m","3A","12.28",""
"Oklahoma",2021,"Girls","100m","2A","12.32",""
"Oklahoma",2021,"Girls","100m","1A","12.70",""
"Oklahoma",2019,"Girls","100m","6A","12.10",""
"Oklahoma",2019,"Girls","100m","5A","12.29",""
"Oklahoma",2019,"Girls","100m","4A","12.59",""
"Oklahoma",2019,"Girls","100m","3A","12.25",""
"Oklahoma",2019,"Girls","100m","2A","12.58",""
"Oklahoma",2019,"Girls","100m","1A","12.49",""
"Oklahoma",2018,"Girls","100m","6A","11.44",""
"Oklahoma",2018,"Girls","100m","5A","12.01",""
"Oklahoma",2018,"Girls","100m","4A","12.62",""
"Oklahoma",2018,"Girls","100m","3A","12.61",""
"Oklahoma",2018,"Girls","100m","2A","12.54",""
"Oklahoma",2018,"Girls","100m","1A","12.42",""
"Oklahoma",2017,"Girls","100m","6A","11.84",""
"Oklahoma",2017,"Girls","100m","5A","12.31",""
"Oklahoma",2017,"Girls","100m","4A","12.61",""
"Oklahoma",2017,"Girls","100m","3A","12.44",""
"Oklahoma",2017,"Girls","100m","2A","12.80",""
"Oklahoma",2017,"Girls","100m","1A","12.60",""
"Oklahoma",2016,"Girls","100m","6A","12.06",""
"Oklahoma",2016,"Girls","100m","5A","12.28",""
"Oklahoma",2016,"Girls","100m","4A","11.98",""
"Oklahoma",2016,"Girls","100m","3A","12.14",""
"Oklahoma",2016,"Girls","100m","2A","12.55",""
"Oklahoma",2016,"Girls","100m","1A","12.43",""
"Oklahoma",2015,"Girls","100m","6A","12.05",""
"Oklahoma",2015,"Girls","100m","5A","12.47",""
"Oklahoma",2015,"Girls","100m","4A","12.20",""
"Oklahoma",2015,"Girls","100m","3A","12.19",""
"Oklahoma",2015,"Girls","100m","2A","12.52",""
"Oklahoma",2015,"Girls","100m","1A","12.57",""
"Oklahoma",2014,"Girls","100m","6A","11.70",""
"Oklahoma",2014,"Girls","100m","5A","12.22",""
"Oklahoma",2014,"Girls","100m","4A","12.20",""
"Oklahoma",2014,"Girls","100m","3A","12.66",""
"Oklahoma",2014,"Girls","100m","2A","12.11",""
"Oklahoma",2014,"Girls","100m","1A","12.34",""
"Oklahoma",2013,"Girls","100m","6A","12.03",""
"Oklahoma",2013,"Girls","100m","5A","12.15",""
"Oklahoma",2013,"Girls","100m","4A","12.01",""
"Oklahoma",2013,"Girls","100m","3A","12.40",""
"Oklahoma",2013,"Girls","100m","2A","12.71",""
"Oklahoma",2013,"Girls","100m","1A","12.76",""
"Oklahoma",2012,"Girls","100m","6A","12.06",""
"Oklahoma",2012,"Girls","100m","5A","12.30",""
"Oklahoma",2012,"Girls","100m","4A","12.17",""
"Oklahoma",2012,"Girls","100m","3A","12.09",""
"Oklahoma",2012,"Girls","100m","2A","12.66",""
"Oklahoma",2012,"Girls","100m","1A","12.59",""
"Oklahoma",2011,"Girls","100m","6A","11.97",""
"Oklahoma",2011,"Girls","100m","5A","12.50",""
"Oklahoma",2011,"Girls","100m","4A","12.54",""
"Oklahoma",2011,"Girls","100m","3A","12.71",""
"Oklahoma",2011,"Girls","100m","2A","12.88",""
"Oklahoma",2011,"Girls","100m","1A","12.65",""
"Oklahoma",2010,"Girls","100m","6A","12.38",""
"Oklahoma",2010,"Girls","100m","5A","12.46",""
"Oklahoma",2010,"Girls","100m","4A","12.23",""
"Oklahoma",2010,"Girls","100m","3A","12.65",""
"Oklahoma",2010,"Girls","100m","2A","12.58",""
"Oklahoma",2010,"Girls","100m","1A","13.37",""
"Oklahoma",2009,"Girls","100m","6A","11.48",""
"Oklahoma",2009,"Girls","100m","5A","12.14",""
"Oklahoma",2009,"Girls","100m","4A","12.73",""
"Oklahoma",2009,"Girls","100m","3A","12.79",""
"Oklahoma",2009,"Girls","100m","2A","13.13",""
"Oklahoma",2009,"Girls","100m","1A","13.43",""
"Oklahoma",2008,"Girls","100m","6A","11.57",""
"Oklahoma",2008,"Girls","100m","5A","12.01",""
"Oklahoma",2008,"Girls","100m","4A","12.33",""
"Oklahoma",2008,"Girls","100m","3A","12.52",""
"Oklahoma",2008,"Girls","100m","2A","13.18",""
"Oklahoma",2008,"Girls","100m","1A","13.20",""
"Oklahoma",2007,"Girls","100m","6A","12.16",""
"Oklahoma",2007,"Girls","100m","5A","12.02",""
"Oklahoma",2007,"Girls","100m","4A","12.61",""
"Oklahoma",2007,"Girls","100m","3A","12.53",""
"Oklahoma",2007,"Girls","100m","2A","12.37",""
"Oklahoma",2007,"Girls","100m","1A","12.88",""
"Oklahoma",2006,"Girls","100m","6A","12.35",""
"Oklahoma",2006,"Girls","100m","5A","12.34",""
"Oklahoma",2006,"Girls","100m","4A","12.33",""
"Oklahoma",2006,"Girls","100m","3A","12.70",""
"Oklahoma",2006,"Girls","100m","2A","13.02",""
"Oklahoma",2006,"Girls","100m","1A","12.99",""
"Oklahoma",2005,"Girls","100m","6A","12.18",""
"Oklahoma",2005,"Girls","100m","5A","12.33",""
"Oklahoma",2005,"Girls","100m","4A","12.64",""
"Oklahoma",2005,"Girls","100m","3A","12.25",""
"Oklahoma",2005,"Girls","100m","2A","12.38",""
"Oklahoma",2005,"Girls","100m","1A","12.28",""
"Oklahoma",2004,"Girls","100m","6A","12.30",""
"Oklahoma",2004,"Girls","100m","5A","12.11",""
"Oklahoma",2004,"Girls","100m","4A","12.46",""
"Oklahoma",2004,"Girls","100m","3A","12.44",""
"Oklahoma",2004,"Girls","100m","2A","12.15",""
"Oklahoma",2004,"Girls","100m","1A","12.33",""
"Oklahoma",2003,"Girls","100m","5A","12.10",""
"Oklahoma",2003,"Girls","100m","4A","12.34",""
"Oklahoma",2003,"Girls","100m","3A","12.57",""
"Oklahoma",2003,"Girls","100m","2A","12.24",""
"Oklahoma",2003,"Girls","100m","A","12.66",""
"Oklahoma",2003,"Girls","100m","B","12.57",""
"Oklahoma",2002,"Girls","100m","5A","12.27",""
"Oklahoma",2002,"Girls","100m","4A","12.00",""
"Oklahoma",2002,"Girls","100m","3A","12.55",""
"Oklahoma",2002,"Girls","100m","2A","12.66",""
"Oklahoma",2002,"Girls","100m","A","12.54",""
"Oklahoma",2002,"Girls","100m","B","12.41",""
"Oklahoma",2001,"Girls","100m","5A","12.32",""
"Oklahoma",2001,"Girls","100m","4A","12.50",""
"Oklahoma",2001,"Girls","100m","3A","12.43",""
"Oklahoma",2001,"Girls","100m","2A","12.68",""
"Oklahoma",2001,"Girls","100m","A","12.47",""
"Oklahoma",2001,"Girls","100m","B","12.74",""
"Oklahoma",2000,"Girls","100m","5A","12.37",""
"Oklahoma",2000,"Girls","100m","4A","11.70",""
"Oklahoma",2000,"Girls","100m","3A","12.15",""
"Oklahoma",2000,"Girls","100m","2A","12.47",""
"Oklahoma",2000,"Girls","100m","A","12.83",""
"Oklahoma",2000,"Girls","100m","B","12.73",""
"Oklahoma",1999,"Girls","100m","5A","11.98",""
"Oklahoma",1999,"Girls","100m","4A","11.77",""
"Oklahoma",1999,"Girls","100m","3A","12.31",""
"Oklahoma",1999,"Girls","100m","2A","12.63",""
"Oklahoma",1999,"Girls","100m","A","12.55",""
"Oklahoma",1999,"Girls","100m","B","12.10",""
"Oklahoma",1998,"Girls","100m","5A","12.26",""
"Oklahoma",1998,"Girls","100m","4A","12.29",""
"Oklahoma",1998,"Girls","100m","3A","12.81",""
"Oklahoma",1998,"Girls","100m","2A","12.47",""
"Oklahoma",1998,"Girls","100m","A","13.34",""
"Oklahoma",1998,"Girls","100m","B","13.27",""
"Oklahoma",1997,"Girls","100m","5A","12.15",""
"Oklahoma",1997,"Girls","100m","4A","12.12",""
"Oklahoma",1997,"Girls","100m","3A","12.39",""
"Oklahoma",1997,"Girls","100m","2A","13.01",""
"Oklahoma",1997,"Girls","100m","A","12.72",""
"Oklahoma",1997,"Girls","100m","B","12.89",""
"Oklahoma",1996,"Girls","100m","5A","12.55",""
"Oklahoma",1996,"Girls","100m","4A","11.93",""
"Oklahoma",1996,"Girls","100m","3A","11.86",""
"Oklahoma",1996,"Girls","100m","2A","12.18",""
"Oklahoma",1996,"Girls","100m","A","12.52",""
"Oklahoma",1996,"Girls","100m","B","12.82",""
"Oklahoma",1995,"Girls","100m","5A","12.31",""
"Oklahoma",1995,"Girls","100m","4A","12.28",""
"Oklahoma",1995,"Girls","100m","3A","12.10",""
"Oklahoma",1995,"Girls","100m","2A","12.12",""
"Oklahoma",1995,"Girls","100m","A","13.41",""
"Oklahoma",1995,"Girls","100m","B","12.81",""
"Oklahoma",1994,"Girls","100m","5A","12.23",""
"Oklahoma",1994,"Girls","100m","4A","12.58",""
"Oklahoma",1994,"Girls","100m","3A","12.11",""
"Oklahoma",1994,"Girls","100m","2A","12.50",""
"Oklahoma",1994,"Girls","100m","A","13.04",""
"Oklahoma",1994,"Girls","100m","B","12.66",""
"Oklahoma",1993,"Girls","100m","5A","12.16",""
"Oklahoma",1993,"Girls","100m","4A","12.23",""
"Oklahoma",1993,"Girls","100m","3A","12.23",""
"Oklahoma",1993,"Girls","100m","2A","12.14",""
"Oklahoma",1993,"Girls","100m","A","12.65",""
"Oklahoma",1993,"Girls","100m","B","12.66",""
"Oklahoma",1992,"Girls","100m","5A","12.40",""
"Oklahoma",1992,"Girls","100m","4A","12.34",""
"Oklahoma",1992,"Girls","100m","3A","12.21",""
"Oklahoma",1992,"Girls","100m","2A","12.61",""
"Oklahoma",1992,"Girls","100m","A","13.49",""
"Oklahoma",1992,"Girls","100m","B","13.51",""
"Oklahoma",1991,"Girls","100m","5A","12.56",""
"Oklahoma",1991,"Girls","100m","4A","12.24",""
"Oklahoma",1991,"Girls","100m","3A","12.49",""
"Oklahoma",1991,"Girls","100m","2A","12.62",""
"Oklahoma",1991,"Girls","100m","A","12.80",""
"Oklahoma",1991,"Girls","100m","B","12.69",""
"Oklahoma",1990,"Girls","100m","5A","12.17",""
"Oklahoma",1990,"Girls","100m","4A","12.55",""
"Oklahoma",1990,"Girls","100m","3A","12.75",""
"Oklahoma",1990,"Girls","100m","2A","12.73",""
"Oklahoma",1990,"Girls","100m","A","13.02",""
"Oklahoma",1990,"Girls","100m","B","12.84",""
"Oklahoma",1989,"Girls","100m","5A","11.94",""
"Oklahoma",1989,"Girls","100m","4A","12.28",""
"Oklahoma",1989,"Girls","100m","3A","12.86",""
"Oklahoma",1989,"Girls","100m","2A","12.92",""
"Oklahoma",1989,"Girls","100m","A","13.00",""
"Oklahoma",1989,"Girls","100m","B","12.78",""
"Oklahoma",1988,"Girls","100m","5A","12.52",""
"Oklahoma",1988,"Girls","100m","4A","12.54",""
"Oklahoma",1988,"Girls","100m","3A","12.22",""
"Oklahoma",1988,"Girls","100m","2A","12.37",""
"Oklahoma",1988,"Girls","100m","A","12.46",""
"Oklahoma",1988,"Girls","100m","B","12.54",""
"Oklahoma",1987,"Girls","100m","5A","12.51",""
"Oklahoma",1987,"Girls","100m","4A","12.43",""
"Oklahoma",1987,"Girls","100m","3A","12.29",""
"Oklahoma",1987,"Girls","100m","2A","11.84",""
"Oklahoma",1987,"Girls","100m","A","12.51",""
"Oklahoma",1987,"Girls","100m","B","12.59",""
"Oklahoma",1986,"Girls","100m","5A","12.11",""
"Oklahoma",1986,"Girls","100m","4A","12.16",""
"Oklahoma",1986,"Girls","100m","3A","12.05",""
"Oklahoma",1986,"Girls","100m","2A","12.15",""
"Oklahoma",1986,"Girls","100m","A","12.52",""
"Oklahoma",1986,"Girls","100m","B","12.61",""
"Oklahoma",1985,"Girls","100m","5A","11.96",""
"Oklahoma",1985,"Girls","100m","4A","12.20",""
"Oklahoma",1985,"Girls","100m","3A","12.30",""
"Oklahoma",1985,"Girls","100m","2A","12.40",""
"Oklahoma",1985,"Girls","100m","A","12.39",""
"Oklahoma",1985,"Girls","100m","B","12.47",""
"Oklahoma",1984,"Girls","100m","5A","12.31",""
"Oklahoma",1984,"Girls","100m","4A","12.30",""
"Oklahoma",1984,"Girls","100m","3A","12.85",""
"Oklahoma",1984,"Girls","100m","2A","12.81",""
"Oklahoma",1984,"Girls","100m","A","12.80",""
"Oklahoma",1984,"Girls","100m","B","12.59",""
"Oklahoma",1983,"Girls","100m","4A","12.24",""
"Oklahoma",1983,"Girls","100m","3A","12.81",""
"Oklahoma",1983,"Girls","100m","2A","13.1",""
"Oklahoma",1983,"Girls","100m","A","13.2",""
"Oklahoma",1983,"Girls","100m","B","13.4",""
"Oklahoma",1982,"Girls","100y","4A","10.89",""
"Oklahoma",1982,"Girls","100y","3A","11.22",""
"Oklahoma",1982,"Girls","100y","2A","10.89",""
"Oklahoma",1982,"Girls","100y","A","11.04",""
"Oklahoma",1982,"Girls","100y","B","11.01",""
"Oklahoma",1981,"Girls","100y","4A","11.61",""
"Oklahoma",1981,"Girls","100y","3A","11.74",""
"Oklahoma",1981,"Girls","100y","2A","11.12",""
"Oklahoma",1981,"Girls","100y","A","11.34",""
"Oklahoma",1981,"Girls","100y","B","11.4",""
"Oklahoma",1980,"Girls","100y","4A","10.87",""
"Oklahoma",1980,"Girls","100y","3A","11.37",""
"Oklahoma",1980,"Girls","100y","2A","11.6",""
"Oklahoma",1980,"Girls","100y","A","11.5",""
"Oklahoma",1980,"Girls","100y","B","11.55",""
"Oklahoma",1979,"Girls","100y","4A","11.09",""
"Oklahoma",1979,"Girls","100y","3A","11.47",""
"Oklahoma",1979,"Girls","100y","2A","11.76",""
"Oklahoma",1979,"Girls","100y","A","11.67",""
"Oklahoma",1979,"Girls","100y","B","12.07",""
"Oklahoma",1978,"Girls","100y","4A","11.95",""
"Oklahoma",1978,"Girls","100y","3A","11.15",""
"Oklahoma",1978,"Girls","100y","2A","11.49",""
"Oklahoma",1978,"Girls","100y","A","11.45",""
"Oklahoma",1978,"Girls","100y","B","11.63",""
"Oklahoma",1977,"Girls","100y","3A","10.88",""
"Oklahoma",1977,"Girls","100y","2A","11.38",""
"Oklahoma",1977,"Girls","100y","A","11.29",""
"Oklahoma",1976,"Girls","100y","3A","11.0",""
"Oklahoma",1976,"Girls","100y","2A","11.2",""
"Oklahoma",1976,"Girls","100y","A","11.32",""
"Oklahoma",1975,"Girls","100y","2A","11.76",""
"Oklahoma",1975,"Girls","100y","A","11.61",""
"Oklahoma",1974,"Girls","100y","2A","11.4",""
"Oklahoma",1974,"Girls","100y","A","11.6",""
"Oklahoma",1973,"Girls","100y","2A","11.2",""
"Oklahoma",1973,"Girls","100y","A","11.4",""
"Oklahoma",1972,"Girls","100y","2A","11.9",""
"Oklahoma",1972,"Girls","100y","A","11.55",""
"Oklahoma",2024,"Girls","800m","6A","2:09.59",""
"Oklahoma",2024,"Girls","800m","5A","2:16.68",""
"Oklahoma",2024,"Girls","800m","4A","2:16.88",""
"Oklahoma",2024,"Girls","800m","3A","2:16.74",""
"Oklahoma",2024,"Girls","800m","2A","2:20.49",""
"Oklahoma",2024,"Girls","800m","1A","2:26.62",""
"Oklahoma",2023,"Girls","800m","6A","2:09.93",""
"Oklahoma",2023,"Girls","800m","5A","2:18.92",""
"Oklahoma",2023,"Girls","800m","4A","2:15.45",""
"Oklahoma",2023,"Girls","800m","3A","2:14.47",""
"Oklahoma",2023,"Girls","800m","2A","2:21.80",""
"Oklahoma",2023,"Girls","800m","1A","2:20.48",""
"Oklahoma",2022,"Girls","800m","6A","2:09.47",""
"Oklahoma",2022,"Girls","800m","5A","2:14.96",""
"Oklahoma",2022,"Girls","800m","4A","2:18.03",""
"Oklahoma",2022,"Girls","800m","3A","2:19.38",""
"Oklahoma",2022,"Girls","800m","2A","2:20.98",""
"Oklahoma",2022,"Girls","800m","1A","2:23.21",""
"Oklahoma",2021,"Girls","800m","6A","2:16.93",""
"Oklahoma",2021,"Girls","800m","5A","2:22.59",""
"Oklahoma",2021,"Girls","800m","4A","2:17.46",""
"Oklahoma",2021,"Girls","800m","3A","2:18.06",""
"Oklahoma",2021,"Girls","800m","2A","2:19.91",""
"Oklahoma",2021,"Girls","800m","1A","2:26.91",""
"Oklahoma",2019,"Girls","800m","6A","2:14.63",""
"Oklahoma",2019,"Girls","800m","5A","2:17.97",""
"Oklahoma",2019,"Girls","800m","4A","2:11.16",""
"Oklahoma",2019,"Girls","800m","3A","2:18.79",""
"Oklahoma",2019,"Girls","800m","2A","2:18.32",""
"Oklahoma",2019,"Girls","800m","1A","2:23.89",""
"Oklahoma",2018,"Girls","800m","6A","2:11.72",""
"Oklahoma",2018,"Girls","800m","5A","2:19.65",""
"Oklahoma",2018,"Girls","800m","4A","2:13.88",""
"Oklahoma",2018,"Girls","800m","3A","2:20.30",""
"Oklahoma",2018,"Girls","800m","2A","2:19.29",""
"Oklahoma",2018,"Girls","800m","1A","2:16.40",""
"Oklahoma",2017,"Girls","800m","6A","2:09.28",""
"Oklahoma",2017,"Girls","800m","5A","2:20.58",""
"Oklahoma",2017,"Girls","800m","4A","2:22.01",""
"Oklahoma",2017,"Girls","800m","3A","2:18.10",""
"Oklahoma",2017,"Girls","800m","2A","2:20.44",""
"Oklahoma",2017,"Girls","800m","1A","2:17.38",""
"Oklahoma",2016,"Girls","800m","6A","2:11.02",""
"Oklahoma",2016,"Girls","800m","5A","2:23.79",""
"Oklahoma",2016,"Girls","800m","4A","2:16.09",""
"Oklahoma",2016,"Girls","800m","3A","2:17.38",""
"Oklahoma",2016,"Girls","800m","2A","2:25.84",""
"Oklahoma",2016,"Girls","800m","1A","2:26.15",""
"Oklahoma",2015,"Girls","800m","6A","2:15.43",""
"Oklahoma",2015,"Girls","800m","5A","2:21.54",""
"Oklahoma",2015,"Girls","800m","4A","2:14.02",""
"Oklahoma",2015,"Girls","800m","3A","2:20.79",""
"Oklahoma",2015,"Girls","800m","2A","2:25.60",""
"Oklahoma",2015,"Girls","800m","1A","2:26.96",""
"Oklahoma",2014,"Girls","800m","6A","2:13.99",""
"Oklahoma",2014,"Girls","800m","5A","2:22.30",""
"Oklahoma",2014,"Girls","800m","4A","2:20.61",""
"Oklahoma",2014,"Girls","800m","3A","2:15.57",""
"Oklahoma",2014,"Girls","800m","2A","2:18.17",""
"Oklahoma",2014,"Girls","800m","1A","2:28.45",""
"Oklahoma",2013,"Girls","800m","6A","2:18.37",""
"Oklahoma",2013,"Girls","800m","5A","2:21.13",""
"Oklahoma",2013,"Girls","800m","4A","2:17.84",""
"Oklahoma",2013,"Girls","800m","3A","2:19.55",""
"Oklahoma",2013,"Girls","800m","2A","2:22.09",""
"Oklahoma",2013,"Girls","800m","1A","2:24.71",""
"Oklahoma",2012,"Girls","800m","6A","2:16.35",""
"Oklahoma",2012,"Girls","800m","5A","2:17.88",""
"Oklahoma",2012,"Girls","800m","4A","2:23.48",""
"Oklahoma",2012,"Girls","800m","3A","2:18.35",""
"Oklahoma",2012,"Girls","800m","2A","2:15.64",""
"Oklahoma",2012,"Girls","800m","1A","2:21.40",""
"Oklahoma",2011,"Girls","800m","6A","2:17.77",""
"Oklahoma",2011,"Girls","800m","5A","2:16.89",""
"Oklahoma",2011,"Girls","800m","4A","2:18.12",""
"Oklahoma",2011,"Girls","800m","3A","2:20.50",""
"Oklahoma",2011,"Girls","800m","2A","2:19.69",""
"Oklahoma",2011,"Girls","800m","1A","2:20.67",""
"Oklahoma",2010,"Girls","800m","6A","2:16.82",""
"Oklahoma",2010,"Girls","800m","5A","2:19.41",""
"Oklahoma",2010,"Girls","800m","4A","2:19.02",""
"Oklahoma",2010,"Girls","800m","3A","2:19.70",""
"Oklahoma",2010,"Girls","800m","2A","2:22.54",""
"Oklahoma",2010,"Girls","800m","1A","2:26.31",""
"Oklahoma",2009,"Girls","800m","6A","2:16.07",""
"Oklahoma",2009,"Girls","800m","5A","2:21.72",""
"Oklahoma",2009,"Girls","800m","4A","2:17.56",""
"Oklahoma",2009,"Girls","800m","3A","2:24.16",""
"Oklahoma",2009,"Girls","800m","2A","2:23.48",""
"Oklahoma",2009,"Girls","800m","1A","2:27.48",""
"Oklahoma",2008,"Girls","800m","6A","2:15.68",""
"Oklahoma",2008,"Girls","800m","5A","2:20.08",""
"Oklahoma",2008,"Girls","800m","4A","2:16.56",""
"Oklahoma",2008,"Girls","800m","3A","2:21.21",""
"Oklahoma",2008,"Girls","800m","2A","2:22.27",""
"Oklahoma",2008,"Girls","800m","1A","2:25.77",""
"Oklahoma",2007,"Girls","800m","6A","2:12.89",""
"Oklahoma",2007,"Girls","800m","5A","2:19.53",""
"Oklahoma",2007,"Girls","800m","4A","2:18.73",""
"Oklahoma",2007,"Girls","800m","3A","2:19.28",""
"Oklahoma",2007,"Girls","800m","2A","2:20.27",""
"Oklahoma",2007,"Girls","800m","1A","2:23.11",""
"Oklahoma",2006,"Girls","800m","6A","2:16.76",""
"Oklahoma",2006,"Girls","800m","5A","2:17.06",""
"Oklahoma",2006,"Girls","800m","4A","2:14.86",""
"Oklahoma",2006,"Girls","800m","3A","2:18.28",""
"Oklahoma",2006,"Girls","800m","2A","2:15.39",""
"Oklahoma",2006,"Girls","800m","1A","2:22.72",""
"Oklahoma",2005,"Girls","800m","6A","2:16.78",""
"Oklahoma",2005,"Girls","800m","5A","2:19.68",""
"Oklahoma",2005,"Girls","800m","4A","2:18.89",""
"Oklahoma",2005,"Girls","800m","3A","2:14.90",""
"Oklahoma",2005,"Girls","800m","2A","2:23.65",""
"Oklahoma",2005,"Girls","800m","1A","2:27.69",""
"Oklahoma",2004,"Girls","800m","6A","2:14.38",""
"Oklahoma",2004,"Girls","800m","5A","2:20.80",""
"Oklahoma",2004,"Girls","800m","4A","2:18.82",""
"Oklahoma",2004,"Girls","800m","3A","2:20.96",""
"Oklahoma",2004,"Girls","800m","2A","2:18.37",""
"Oklahoma",2004,"Girls","800m","1A","2:18.1","h"
"Oklahoma",2003,"Girls","800m","5A","2:10.72",""
"Oklahoma",2003,"Girls","800m","4A","2:16.73",""
"Oklahoma",2003,"Girls","800m","3A","2:17.01",""
"Oklahoma",2003,"Girls","800m","2A","2:17.36",""
"Oklahoma",2003,"Girls","800m","A","2:21.99",""
"Oklahoma",2003,"Girls","800m","B","2:22.24",""
"Oklahoma",2002,"Girls","800m","5A","2:18.50",""
"Oklahoma",2002,"Girls","800m","4A","2:21.13",""
"Oklahoma",2002,"Girls","800m","3A","2:15.73",""
"Oklahoma",2002,"Girls","800m","2A","2:17.24",""
"Oklahoma",2002,"Girls","800m","A","2:22.53",""
"Oklahoma",2002,"Girls","800m","B","2:21.26",""
"Oklahoma",2001,"Girls","800m","5A","2:14.89",""
"Oklahoma",2001,"Girls","800m","4A","2:22.27",""
"Oklahoma",2001,"Girls","800m","3A","2:18.54",""
"Oklahoma",2001,"Girls","800m","2A","2:17.61",""
"Oklahoma",2001,"Girls","800m","A","2:26.35",""
"Oklahoma",2001,"Girls","800m","B","2:23.23",""
"Oklahoma",2000,"Girls","800m","5A","2:15.11",""
"Oklahoma",2000,"Girls","800m","4A","2:19.89",""
"Oklahoma",2000,"Girls","800m","3A","2:19.26",""
"Oklahoma",2000,"Girls","800m","2A","2:18.36",""
"Oklahoma",2000,"Girls","800m","A","2:23.71",""
"Oklahoma",2000,"Girls","800m","B","2:28.39",""
"Oklahoma",1999,"Girls","800m","5A","2:12.38",""
"Oklahoma",1999,"Girls","800m","4A","2:21.38",""
"Oklahoma",1999,"Girls","800m","3A","2:19.16",""
"Oklahoma",1999,"Girls","800m","2A","2:20.87",""
"Oklahoma",1999,"Girls","800m","A","2:21.17",""
"Oklahoma",1999,"Girls","800m","B","2:25.87",""
"Oklahoma",1998,"Girls","800m","5A","2:13.63",""
"Oklahoma",1998,"Girls","800m","4A","2:15.60",""
"Oklahoma",1998,"Girls","800m","3A","2:17.46",""
"Oklahoma",1998,"Girls","800m","2A","2:18.55",""
"Oklahoma",1998,"Girls","800m","A","2:21.80",""
"Oklahoma",1998,"Girls","800m","B","2:22.38",""
"Oklahoma",1997,"Girls","800m","5A","2:17.85",""
"Oklahoma",1997,"Girls","800m","4A","2:18.55",""
"Oklahoma",1997,"Girls","800m","3A","2:21.65",""
"Oklahoma",1997,"Girls","800m","2A","2:20.07",""
"Oklahoma",1997,"Girls","800m","A","2:21.50",""
"Oklahoma",1997,"Girls","800m","B","2:23.09",""
"Oklahoma",1996,"Girls","800m","5A","2:15.80",""
"Oklahoma",1996,"Girls","800m","4A","2:18.69",""
"Oklahoma",1996,"Girls","800m","3A","2:24.26",""
"Oklahoma",1996,"Girls","800m","2A","2:16.02",""
"Oklahoma",1996,"Girls","800m","A","2:20.53",""
"Oklahoma",1996,"Girls","800m","B","2:23.26",""
"Oklahoma",1995,"Girls","800m","5A","2:15.01",""
"Oklahoma",1995,"Girls","800m","4A","2:20.41",""
"Oklahoma",1995,"Girls","800m","3A","2:24.61",""
"Oklahoma",1995,"Girls","800m","2A","2:24.23",""
"Oklahoma",1995,"Girls","800m","A","2:25.24",""
"Oklahoma",1995,"Girls","800m","B","2:25.27",""
"Oklahoma",1994,"Girls","800m","5A","2:16.33",""
"Oklahoma",1994,"Girls","800m","4A","2:17.01",""
"Oklahoma",1994,"Girls","800m","3A","2:23.92",""
"Oklahoma",1994,"Girls","800m","2A","2:23.69",""
"Oklahoma",1994,"Girls","800m","A","2:27.69",""
"Oklahoma",1994,"Girls","800m","B","2:26.93",""
"Oklahoma",1993,"Girls","800m","5A","2:16.40",""
"Oklahoma",1993,"Girls","800m","4A","2:14.98",""
"Oklahoma",1993,"Girls","800m","3A","2:20.48",""
"Oklahoma",1993,"Girls","800m","2A","2:22.54",""
"Oklahoma",1993,"Girls","800m","A","2:25.69",""
"Oklahoma",1993,"Girls","800m","B","2:23.34",""
"Oklahoma",1992,"Girls","800m","5A","2:17.50",""
"Oklahoma",1992,"Girls","800m","4A","2:16.99",""
"Oklahoma",1992,"Girls","800m","3A","2:18.8",""
"Oklahoma",1992,"Girls","800m","2A","2:25.40",""
"Oklahoma",1992,"Girls","800m","A","2:21.60",""
"Oklahoma",1992,"Girls","800m","B","2:29.16",""
"Oklahoma",1991,"Girls","800m","5A","2:13.90",""
"Oklahoma",1991,"Girls","800m","4A","2:17.89",""
"Oklahoma",1991,"Girls","800m","3A","2:16.42",""
"Oklahoma",1991,"Girls","800m","2A","2:24.90",""
"Oklahoma",1991,"Girls","800m","A","2:27.06",""
"Oklahoma",1991,"Girls","800m","B","2:25.74",""
"Oklahoma",1990,"Girls","800m","5A","2:16.87",""
"Oklahoma",1990,"Girls","800m","4A","2:17.90",""
"Oklahoma",1990,"Girls","800m","3A","2:18.39",""
"Oklahoma",1990,"Girls","800m","2A","2:26.16",""
"Oklahoma",1990,"Girls","800m","A","2:16.15",""
