"State","Year","Gender","Event","Class","Mark"
"Maryland","1967","Boys","100y","AA","10.0"
"Maryland","1967","Boys","100y","A","9.8"
"Maryland","1967","Boys","100y","B","10.1"
"Maryland","1967","Boys","100y","C","10.2"
"Maryland","1968","Boys","100y","AA","9.7"
"Maryland","1968","Boys","100y","A","9.9"
"Maryland","1968","Boys","100y","B","9.9"
"Maryland","1968","Boys","100y","C","9.8"
"Maryland","1969","Boys","100y","AA","10.1"
"Maryland","1969","Boys","100y","A","9.9"
"Maryland","1969","Boys","100y","B","10.3"
"Maryland","1969","Boys","100y","C","10.2"
"Maryland","1970","Boys","100y","AA","10.0"
"Maryland","1970","Boys","100y","A","9.9"
"Maryland","1970","Boys","100y","B","10.4"
"Maryland","1970","Boys","100y","C","10.5"
"Maryland","1971","Boys","100y","AA","9.9"
"Maryland","1971","Boys","100y","A","9.7"
"Maryland","1971","Boys","100y","B","9.8"
"Maryland","1971","Boys","100y","C","10.0"
"Maryland","1972","Boys","100y","AA","9.7"
"Maryland","1972","Boys","100y","A","10.2"
"Maryland","1972","Boys","100y","B","9.6"
"Maryland","1972","Boys","100y","C","10.1"
"Maryland","1973","Boys","100y","AA","9.9"
"Maryland","1973","Boys","100y","A","9.6"
"Maryland","1973","Boys","100y","B","9.8"
"Maryland","1973","Boys","100y","C","10.4"
"Maryland","1974","Boys","100y","AA","10.0"
"Maryland","1974","Boys","100y","A","10.1"
"Maryland","1974","Boys","100y","B","9.7"
"Maryland","1974","Boys","100y","C","10.3"
"Maryland","1975","Boys","100y","AA","9.7"
"Maryland","1975","Boys","100y","A","9.6"
"Maryland","1975","Boys","100y","B","10.0"
"Maryland","1975","Boys","100y","C","9.9"
"Maryland","1976","Boys","100y","AA","9.8"
"Maryland","1976","Boys","100y","A","9.7"
"Maryland","1976","Boys","100y","B","9.7"
"Maryland","1976","Boys","100y","C","9.8"
"Maryland","1977","Boys","100y","AA","10.0"
"Maryland","1977","Boys","100y","A","9.5"
"Maryland","1977","Boys","100y","B","9.6"
"Maryland","1977","Boys","100y","C","10.4"
"Maryland","1978","Boys","100y","AA","9.8"
"Maryland","1978","Boys","100y","A","10.0"
"Maryland","1978","Boys","100y","B","10.0"
"Maryland","1978","Boys","100y","C","10.3"
"Maryland","1979","Boys","100y","AA","10.1"
"Maryland","1979","Boys","100y","A","9.7"
"Maryland","1979","Boys","100y","B","9.8"
"Maryland","1979","Boys","100y","C","9.8"
"Maryland","1980","Boys","100m","AA","10.4"
"Maryland","1980","Boys","100m","A","10.9"
"Maryland","1980","Boys","100m","B","11.0"
"Maryland","1980","Boys","100m","C","10.8"
"Maryland","1981","Boys","100m","AA","10.6"
"Maryland","1981","Boys","100m","A","10.7"
"Maryland","1981","Boys","100m","B","10.6"
"Maryland","1981","Boys","100m","C","11.2"
"Maryland","1982","Boys","100m","AA","10.5"
"Maryland","1982","Boys","100m","A","10.8"
"Maryland","1982","Boys","100m","B","10.6"
"Maryland","1982","Boys","100m","C","11.0"
"Maryland","1983","Boys","100m","AA","10.2"
"Maryland","1983","Boys","100m","A","10.7"
"Maryland","1983","Boys","100m","B","10.9"
"Maryland","1983","Boys","100m","C","10.9"
"Maryland","1984","Boys","100m","AA","10.7"
"Maryland","1984","Boys","100m","A","10.7"
"Maryland","1984","Boys","100m","B",NA
"Maryland","1984","Boys","100m","C","11.3"
