1990,Reggie Wilkins Eastern,,10.71
1974,Decoussin,Daviess County,12-06
1975,Gundlach,Shelby County,14-11
1976,Marshall,Woodford County,13-06
1977,Marshall,Woodford County,13-00
1978,Quisenberry,Daviess County,13-03
1979,Mucci,Woodford County,13-00
1980,Ken Corbin,Barren County,12-06
1981,Ken Corbin,Barren County,13-06
1982,Dean Kauffman,Paducah Tilghman,12-00
1983,Chris Samples,Paducah Tilghman,13-00
1984,Mike Frisch,Covington Catholic,12-00
1985,Todd Clemmons,Barren County,12-09
1986,Norman Hanley,Russell,12-06
1987,Rob Pinkston,Highlands,13-06
1988,Nathan Brown,Russell,13-06
1989,Nathan Brown,Russell,13-06
1990,Mitch Hobbs,Oldham County,15-01
1991,John Williams,Fort Knox,13-06
1992,Ryan Franklin,Harrison County,13-00
1993,John Beck,Fort Campbell,12-06
1994,Kevin Case,Harrison County,12-06
1995,Rob Little,Powell County,14-00
1996,Rob Little,Powell County,15-02
1997,David Blakeman,Boyle County,14-01
1998,Joe Compton,Highlands,12-00
1999,Eric Cockley,Western Hills,13-00
2000,Wes Dockery,Webster County,12-06
2001,Dustin Kehoe,Mason County,12-06
2002,Brian Edwards,Fleming County,13-06
2003,Corey Brown,West Jessamine,13-06
2004,Jimmy Gesenhues,Highlands,12-00
2005,Jimmy Gesenhues,Highlands,13-00
2006,Nick Edwards,Fleming County,13-00
2007,Andrew Warmath,Paducah Tilghman,14-06
2008,Andrew Fadley,West Jessamine,13-00
2009,Greg Phillips,Knox Central,12-06
2010,Jordan Ellison,Casey County,12-06
2011,Will Torbeck,Covington Catholic,12-09
2012,Brooks Devine,Marion County,13-06
2013,Brooks Devine,Marion County,14-03
2014,Ben Huzyak,South Warren,13-00
2015,Ed Huzyak,South Warren,14-00
2016,Kaleb Humphries,Elizabethtown,13-00
2017,Lucas Downs,Bardstown,14-06
2018,Clayton Franklin,North Oldham,15-02.25
2019,Nate Hoppes,Marion County,13-06
Year Name(s),School,,Mark
1966 Farley,Elizabethtown,,6-00.75
1967 Worth,Owensboro,,6-02
1968 Shulman,Paducah Tighlman,,6-02.75
1969 Wilson,Union County,,6-04.00
1970 Wilson,Union County,,6-04.50
1971 Chapman,Bryan Station,,6-04.00
1972 Thomas,Danville,,6-06.25
1973 Allen,Harrison County,,6-04
1974 Slaughters,Henderson County,,6-04
1975 Bivins,Apollo,,6-04
1976 Mays,Danville,,6-05
1977 Mays,Danville,,6-09.50
1978 Mays,Danville,,6-08
