"State","Year","Gender","Schools","Participation","Event","Mark","Mark.Note","Students","df","Count","Participation.Thousands"
"Florida",1978,"Girls",352,7980,"1600m",322.81674,NA,NA,18,634643,7.98
"Florida",1978,"Girls",352,7980,"High Jump",1.7272,NA,NA,18,634643,7.98
"Florida",1978,"Girls",352,7980,"High Jump",1.6256,NA,NA,18,634643,7.98
"Florida",1978,"Girls",352,7980,"High Jump",1.6764,NA,NA,18,634643,7.98
"Florida",1978,"Girls",352,7980,"High Jump",1.524,NA,NA,18,634643,7.98
"Georgia",1978,"Girls",300,9000,"1600m",314.1672,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"1600m",332.75874,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"1600m",317.54748,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"1600m",330.0744,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"100m",12.2528,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"100m",12.1434,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"100m",12.1434,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"100m",12.3622,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"800m",140.1822,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"800m",138.6909,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"800m",138.98916,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"800m",148.03638,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"High Jump",1.524,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"High Jump",1.6256,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"High Jump",1.5748,NA,NA,19,372832,9
"Georgia",1978,"Girls",300,9000,"High Jump",1.651,NA,NA,19,372832,9
"Illinois",1978,"Girls",660,21800,"100m",12.32938,NA,NA,20,416771,21.8
"Illinois",1978,"Girls",660,21800,"100m",11.90272,NA,NA,20,416771,21.8
"Illinois",1978,"Girls",660,21800,"800m",136.30482,NA,NA,20,416771,21.8
"Illinois",1978,"Girls",660,21800,"800m",130.14078,NA,NA,20,416771,21.8
"Illinois",1978,"Girls",660,21800,"1600m",314.26662,NA,NA,20,416771,21.8
"Illinois",1978,"Girls",660,21800,"1600m",294.87972,NA,NA,20,416771,21.8
"Illinois",1978,"Girls",660,21800,"High Jump",1.7018,NA,NA,20,416771,21.8
"Illinois",1978,"Girls",660,21800,"High Jump",1.7272,NA,NA,20,416771,21.8
"Kansas",1978,"Girls",380,19000,"1600m",304.62288,NA,NA,21,101463,19
"Kansas",1978,"Girls",380,19000,"800m",135.41004,NA,NA,21,101463,19
"Kansas",1978,"Girls",380,19000,"High Jump",1.6002,NA,NA,21,101463,19
"Kansas",1978,"Girls",380,19000,"1600m",305.2194,NA,NA,21,101463,19
"Kansas",1978,"Girls",380,19000,"100m",12.2528,NA,NA,21,101463,19
"Kansas",1978,"Girls",380,19000,"800m",140.08278,NA,NA,21,101463,19
"Kansas",1978,"Girls",380,19000,"High Jump",1.651,NA,NA,21,101463,19
"Kansas",1978,"Girls",380,19000,"1600m",316.45386,NA,NA,21,101463,19
"Kansas",1978,"Girls",380,19000,"100m",12.1434,NA,NA,21,101463,19
"Kansas",1978,"Girls",380,19000,"800m",144.159,NA,NA,21,101463,19
"Kansas",1978,"Girls",380,19000,"High Jump",1.6256,NA,NA,21,101463,19
"Kansas",1978,"Girls",380,19000,"100m",12.7998,NA,NA,21,101463,19
"Maryland",1978,"Girls",120,3750,"100m",11.9246,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"100m",12.2528,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"100m",11.9246,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"100m",12.581,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"800m",137.10018,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"800m",133.62048,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"800m",141.37524,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"800m",147.43986,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"High Jump",1.7018,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"High Jump",1.6256,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"High Jump",1.5748,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"High Jump",1.6256,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"1600m",296.1,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"1600m",305.5,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"1600m",327.4,NA,NA,4,196573,3.75
"Maryland",1978,"Girls",120,3750,"1600m",334.8,NA,NA,4,196573,3.75
"Massachusetts",1978,"Girls",NA,8900,"1600m",292.950972,NA,NA,5,222303,8.9
"Massachusetts",1978,"Girls",NA,8900,"800m",131.274168,NA,NA,5,222303,8.9
"Massachusetts",1978,"Girls",NA,8900,"High Jump",1.6764,NA,NA,5,222303,8.9
"Massachusetts",1978,"Girls",NA,8900,"100m",12.75604,NA,NA,5,222303,8.9
"Michigan",1978,"Girls",603,25373,"1600m",302.63448,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"High Jump",1.6891,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"800m",126.95934,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"100m",11.8152,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"1600m",298.55826,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"High Jump",1.7145,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"800m",130.93614,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"100m",12.3622,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"1600m",316.05618,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"High Jump",1.6637,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"800m",138.09438,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"100m",12.6904,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"1600m",330.0744,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"High Jump",1.74625,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"800m",139.28742,NA,NA,6,326682,25.373
"Michigan",1978,"Girls",603,25373,"100m",12.3622,NA,NA,6,326682,25.373
"Nebraska",1978,"Girls",365,5774,"100m",12.3622,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"800m",140.38104,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"1600m",317.54748,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"High Jump",1.7272,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"100m",12.581,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"800m",139.28742,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"1600m",323.6121,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"High Jump",1.7272,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"100m",12.4716,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"800m",140.48046,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"1600m",325.00398,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"High Jump",1.6256,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"100m",12.6904,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"800m",145.05378,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"1600m",332.75874,NA,NA,7,67297,5.774
"Nebraska",1978,"Girls",365,5774,"High Jump",1.5494,NA,NA,7,67297,5.774
"New York",1978,"Girls",421,12672,"100m",12.1434,NA,NA,8,625735,12.672
"New York",1978,"Girls",421,12672,"800m",132.52686,NA,NA,8,625735,12.672
"New York",1978,"Girls",421,12672,"1600m",301.44144,NA,NA,8,625735,12.672
"New York",1978,"Girls",421,12672,"High Jump",1.7526,NA,NA,8,625735,12.672
"North Carolina",1978,"Girls",196,4881,"High Jump",1.7018,NA,NA,9,342791,4.881
"North Carolina",1978,"Girls",196,4881,"100m",11.9246,NA,NA,9,342791,4.881
"North Carolina",1978,"Girls",196,4881,"800m",136.30482,NA,NA,9,342791,4.881
"North Carolina",1978,"Girls",196,4881,"1600m",303.92694,NA,NA,9,342791,4.881
"Oklahoma",1978,"Girls",313,5634,"100m",13.0733,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"100m",12.1981,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"100m",12.57006,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"100m",12.5263,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"100m",12.72322,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"800m",141.762978,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"800m",140.410866,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"800m",148.960986,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"800m",144.914592,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"800m",144.089406,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"1600m",331.128252,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"1600m",330.253356,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"1600m",340.583094,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"1600m",336.844902,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"1600m",333.723114,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"High Jump",1.6764,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"High Jump",1.5748,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"High Jump",1.651,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"High Jump",1.5748,NA,NA,11,134646,5.634
"Oklahoma",1978,"Girls",313,5634,"High Jump",1.6764,NA,NA,11,134646,5.634
"Oregon",1978,"Girls",230,5750,"100m",12.15,NA,NA,12,125353,5.75
"Oregon",1978,"Girls",230,5750,"800m",127.6,NA,NA,12,125353,5.75
"Oregon",1978,"Girls",230,5750,"1600m",293.22747,NA,NA,12,125353,5.75
"Oregon",1978,"Girls",230,5750,"High Jump",1.7018,NA,NA,12,125353,5.75
"Oregon",1978,"Girls",230,5750,"100m",12.4,NA,NA,12,125353,5.75
"Oregon",1978,"Girls",230,5750,"800m",138.8,NA,NA,12,125353,5.75
"Oregon",1978,"Girls",230,5750,"1600m",311.15826,NA,NA,12,125353,5.75
"Oregon",1978,"Girls",230,5750,"High Jump",1.7272,NA,NA,12,125353,5.75
"Oregon",1978,"Girls",230,5750,"800m",141.6,NA,NA,12,125353,5.75
"Oregon",1978,"Girls",230,5750,"1600m",313.19829,NA,NA,12,125353,5.75
"Oregon",1978,"Girls",230,5750,"High Jump",1.6256,NA,NA,12,125353,5.75
"Rhode Island",1978,"Girls",23,908,"High Jump",1.5748,NA,NA,13,38370,0.908
"Rhode Island",1978,"Girls",23,908,"100m",12.3622,NA,NA,13,38370,0.908
"Rhode Island",1978,"Girls",23,908,"800m",142.6677,NA,NA,13,38370,0.908
"Rhode Island",1978,"Girls",23,908,"1600m",317.94516,NA,NA,13,38370,0.908
"Tennessee",1978,"Girls",334,10214,"100m",11.9246,NA,NA,14,222225,10.214
"Tennessee",1978,"Girls",334,10214,"800m",129.246,NA,NA,14,222225,10.214
"Tennessee",1978,"Girls",334,10214,"1600m",290.10756,NA,NA,14,222225,10.214
"Tennessee",1978,"Girls",334,10214,"High Jump",1.6764,NA,NA,14,222225,10.214
"Washington",1978,"Girls",306,7847,"High Jump",1.7653,NA,NA,15,231238,7.847
"Washington",1978,"Girls",306,7847,"High Jump",1.7526,NA,NA,15,231238,7.847
"Washington",1978,"Girls",306,7847,"High Jump",1.7018,NA,NA,15,231238,7.847
"Washington",1978,"Girls",306,7847,"1600m",280.8615,NA,NA,15,231238,7.847
"Washington",1978,"Girls",306,7847,"1600m",311.48286,NA,NA,15,231238,7.847
"Washington",1978,"Girls",306,7847,"1600m",308.10258,NA,NA,15,231238,7.847
"Washington",1978,"Girls",306,7847,"800m",128.7489,NA,NA,15,231238,7.847
"Washington",1978,"Girls",306,7847,"800m",135.11178,NA,NA,15,231238,7.847
"Washington",1978,"Girls",306,7847,"800m",140.87814,NA,NA,15,231238,7.847
"Washington",1978,"Girls",306,7847,"100m",11.8152,NA,NA,15,231238,7.847
"Washington",1978,"Girls",306,7847,"100m",12.2528,NA,NA,15,231238,7.847
"Washington",1978,"Girls",306,7847,"100m",12.034,NA,NA,15,231238,7.847
"Wisconsin",1978,"Girls",430,20266,"100m",12.4716,NA,NA,16,188981,20.266
"Wisconsin",1978,"Girls",430,20266,"100m",12.6904,NA,NA,16,188981,20.266
"Wisconsin",1978,"Girls",430,20266,"100m",12.9092,NA,NA,16,188981,20.266
"Wisconsin",1978,"Girls",430,20266,"800m",134.91294,NA,NA,16,188981,20.266
"Wisconsin",1978,"Girls",430,20266,"800m",139.58568,NA,NA,16,188981,20.266
"Wisconsin",1978,"Girls",430,20266,"800m",138.49206,NA,NA,16,188981,20.266
"Wisconsin",1978,"Girls",430,20266,"1600m",300.04956,NA,NA,16,188981,20.266
"Wisconsin",1978,"Girls",430,20266,"1600m",320.92776,NA,NA,16,188981,20.266
"Wisconsin",1978,"Girls",430,20266,"1600m",318.34284,NA,NA,16,188981,20.266
"Wisconsin",1978,"Girls",430,20266,"High Jump",1.6764,NA,NA,16,188981,20.266
"Wisconsin",1978,"Girls",430,20266,"High Jump",1.5748,NA,NA,16,188981,20.266
"Wisconsin",1978,"Girls",430,20266,"High Jump",1.6002,NA,NA,16,188981,20.266
"Wyoming",1978,"Girls",71,1200,"100m",12.71228,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"800m",141.37524,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"1600m",330.044574,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"High Jump",1.6764,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"100m",12.4716,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"800m",146.44566,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"1600m",336.63612,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"High Jump",1.5494,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"100m",12.9092,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"800m",147.34044,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"1600m",360.29808,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"High Jump",1.5748,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"100m",13.41244,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"800m",158.0778,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"1600m",367.923594,NA,NA,17,18452,1.2
"Wyoming",1978,"Girls",71,1200,"High Jump",1.524,NA,NA,17,18452,1.2
"California",1979,"Boys",866,47306,"100m",10.49146,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"100m",10.56804,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"100m",10.67744,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"100m",10.7759,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"100m",10.78684,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"100m",10.9947,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"800m",109.56084,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"800m",109.8591,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"800m",112.3446,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"High Jump",2.2098,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"High Jump",2.1082,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"High Jump",2.0828,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"1600m",251.43318,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"1600m",253.12332,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"1600m",253.62042,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"1600m",253.91868,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"1600m",254.41578,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"1600m",255.5094,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"Pole Vault",4.7244,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"Pole Vault",4.6228,NA,1298141,2,1353246,47.306
"California",1979,"Boys",866,47306,"Pole Vault",4.4704,NA,1298141,2,1353246,47.306
"Florida",1979,"Boys",319,10089,"100m",10.6118,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"100m",10.8306,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"100m",10.7212,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"100m",11.49794,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"800m",113.73648,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"800m",117.41502,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"800m",116.91792,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"800m",119.50284,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"1600m",251.63202,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"1600m",252.0297,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"1600m",252.42738,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"1600m",271.21776,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"High Jump",2.1336,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"High Jump",1.9812,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"High Jump",2.03835,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"High Jump",2.032,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"Pole Vault",4.4196,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"Pole Vault",3.9624,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"Pole Vault",3.9624,NA,475254,18,654581,10.089
"Florida",1979,"Boys",319,10089,"Pole Vault",3.6576,NA,475254,18,654581,10.089
"Georgia",1979,"Boys",360,12000,"100m",10.87436,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"100m",10.94,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"100m",11.18068,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"100m",10.62274,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"800m",118.90632,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"800m",117.3156,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"800m",118.21038,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"800m",114.73068,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"High Jump",1.8288,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"High Jump",2.032,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"High Jump",1.9812,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"High Jump",2.0828,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"1600m",267.4398,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"1600m",266.84328,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"1600m",262.17054,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"1600m",256.0065,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"Pole Vault",3.81,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"Pole Vault",3.9624,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"Pole Vault",3.81,NA,2502,19,384636,12
"Georgia",1979,"Boys",360,12000,"Pole Vault",3.81,NA,2502,19,384636,12
"Illinois",1979,"Boys",625,26875,"100m",10.91812,NA,685740,20,438919,26.875
"Illinois",1979,"Boys",625,26875,"100m",10.40394,NA,685740,20,438919,26.875
"Illinois",1979,"Boys",625,26875,"800m",112.94112,NA,685740,20,438919,26.875
"Illinois",1979,"Boys",625,26875,"800m",113.63706,NA,685740,20,438919,26.875
"Illinois",1979,"Boys",625,26875,"1600m",261.77286,NA,685740,20,438919,26.875
"Illinois",1979,"Boys",625,26875,"1600m",248.84826,NA,685740,20,438919,26.875
"Illinois",1979,"Boys",625,26875,"High Jump",NA,NA,685740,20,438919,26.875
"Illinois",1979,"Boys",625,26875,"High Jump",2.159,NA,685740,20,438919,26.875
"Illinois",1979,"Boys",625,26875,"Pole Vault",4.45135,NA,685740,20,438919,26.875
"Illinois",1979,"Boys",625,26875,"Pole Vault",4.65455,NA,685740,20,438919,26.875
"Kansas",1979,"Boys",381,19050,"1600m",259.2,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"100m",11.2,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"800m",116.3,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"Pole Vault",4.1148,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"High Jump",2.032,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"100m",10.98376,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"1600m",263.89,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"800m",118.64,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"Pole Vault",3.9624,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"High Jump",1.9812,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"1600m",267.18,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"100m",10.79778,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"800m",121.44,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"High Jump",1.9558,NA,141560,21,107335,19.05
"Kansas",1979,"Boys",381,19050,"Pole Vault",3.5052,NA,141560,21,107335,19.05
"Maryland",1979,"Boys",130,5905,"100m",11.0494,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"100m",10.6118,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"100m",10.7212,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"100m",10.7212,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"800m",115.72488,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"800m",112.04634,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"800m",118.21038,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"800m",122.7837,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"High Jump",2.0574,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"High Jump",1.9304,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"High Jump",1.9304,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"High Jump",1.9304,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"1600m",257.79606,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"1600m",253.81926,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"1600m",265.25256,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"1600m",274.49862,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"Pole Vault",3.8862,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"Pole Vault",4.1148,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"Pole Vault",3.6576,NA,278936,4,203680,5.905
"Maryland",1979,"Boys",130,5905,"Pole Vault",4.0386,NA,278936,4,203680,5.905
"Massachusetts",1979,"Boys",240,11236,"Pole Vault",3.9624,NA,337169,5,227328,11.236
"Massachusetts",1979,"Boys",240,11236,"800m",114.104334,NA,337169,5,227328,11.236
"Massachusetts",1979,"Boys",240,11236,"High Jump",2.032,NA,337169,5,227328,11.236
"Massachusetts",1979,"Boys",240,11236,"100m",11.29008,NA,337169,5,227328,11.236
"Massachusetts",1979,"Boys",240,11236,"1600m",259.008984,NA,337169,5,227328,11.236
"Michigan",1979,"Boys",657,28908,"Pole Vault",4.445,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"1600m",253.22274,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"High Jump",2.1336,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"800m",111.74808,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"100m",10.94,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"Pole Vault",4.4704,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"1600m",253.42158,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"High Jump",2.1209,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"800m",115.62546,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"100m",10.8306,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"Pole Vault",4.191,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"1600m",254.31636,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"High Jump",2.0828,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"800m",115.62546,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"100m",11.1588,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"Pole Vault",4.11,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"High Jump",1.94,NA,654990,6,340878,28.908
"Michigan",1979,"Boys",657,28908,"1600m",259.1,NA,654990,6,340878,28.908
