"State","Year","Event","Schools.Boys","Schools.Girls","Schools.NA","Participation.Boys","Participation.Girls","Participation.NA","Mark.Boys","Mark.Girls","Mark.NA","Participation.Pct.Diff","Mark.Pct.Diff","Participation.Boys.Thousands","Participation.Girls.Thousands","Boys.to.girls.ratio"
"Florida",1981,"1600m",334,315,NA,9538,6488,NA,250.93608,293.09016,NA,31.977353742923,-15.4970760233918,9.538,6.488,1.47009864364982
"Florida",1981,"800m",334,315,NA,9538,6488,NA,115.02894,134.11758,NA,31.977353742923,-15.3232242617717,9.538,6.488,1.47009864364982
"Florida",1981,"High Jump",334,315,NA,9538,6488,NA,2.03835,1.7272,NA,31.977353742923,16.5261382799325,9.538,6.488,1.47009864364982
"Florida",1981,"Pole Vault",334,NA,NA,9538,NA,NA,4.572,NA,NA,NA,NA,9.538,NA,NA
"Georgia",1981,"100m",329,303,NA,9093,6161,NA,10.84154,12.17622,NA,32.2445837457385,-11.5969581749049,9.093,6.161,1.47589677000487
"Georgia",1981,"1600m",329,303,NA,9093,6161,NA,259.4862,307.50606,NA,32.2445837457385,-16.938453445555,9.093,6.161,1.47589677000487
"Georgia",1981,"800m",329,303,NA,9093,6161,NA,113.43822,136.90134,NA,32.2445837457385,-18.7450357426529,9.093,6.161,1.47589677000487
"Georgia",1981,"High Jump",329,303,NA,9093,6161,NA,2.0828,1.6256,NA,32.2445837457385,24.6575342465754,9.093,6.161,1.47589677000487
"Georgia",1981,"Pole Vault",329,NA,NA,9093,NA,NA,4.2926,NA,NA,NA,NA,9.093,NA,NA
"Illinois",1981,"100m",690,659,NA,30360,23724,NA,9.95,11.7,NA,21.8577075098814,-16.1662817551963,30.36,23.724,1.2797167425392
"Illinois",1981,"1600m",690,659,NA,30360,23724,NA,255.4,297.3,NA,21.8577075098814,-15.1619323321874,30.36,23.724,1.2797167425392
"Illinois",1981,"800m",690,659,NA,30360,23724,NA,111.5,130.9,NA,21.8577075098814,-16.006600660066,30.36,23.724,1.2797167425392
"Illinois",1981,"High Jump",690,659,NA,30360,23724,NA,2.08915,1.70815,NA,21.8577075098814,20.066889632107,30.36,23.724,1.2797167425392
"Illinois",1981,"Pole Vault",690,NA,NA,30360,NA,NA,4.572,NA,NA,NA,NA,30.36,NA,NA
"Kansas",1981,"100m",374,372,NA,18700,18600,NA,10.94,12.27,NA,0.53475935828877,-11.4605773373546,18.7,18.6,1.00537634408602
"Kansas",1981,"1600m",374,372,NA,18700,18600,NA,254.91,299,NA,0.53475935828877,-15.9195537181131,18.7,18.6,1.00537634408602
"Kansas",1981,"800m",374,372,NA,18700,18600,NA,114.47,138.33,NA,0.53475935828877,-18.876582278481,18.7,18.6,1.00537634408602
"Kansas",1981,"High Jump",374,372,NA,18700,18600,NA,2.0828,1.6764,NA,0.53475935828877,21.6216216216216,18.7,18.6,1.00537634408602
"Kansas",1981,"Pole Vault",374,NA,NA,18700,NA,NA,4.2672,NA,NA,NA,NA,18.7,NA,NA
"Maryland",1981,"100m",131,122,NA,4519,2721,NA,10.6,11.9,NA,39.78756362027,-11.5555555555556,4.519,2.721,1.66078647556046
"Maryland",1981,"1600m",131,122,NA,4519,2721,NA,257.3,294.5,NA,39.78756362027,-13.4831460674157,4.519,2.721,1.66078647556046
"Maryland",1981,"800m",131,122,NA,4519,2721,NA,114.3,133.8,NA,39.78756362027,-15.7194679564692,4.519,2.721,1.66078647556046
"Maryland",1981,"High Jump",131,122,NA,4519,2721,NA,2.032,1.651,NA,39.78756362027,20.6896551724138,4.519,2.721,1.66078647556046
"Maryland",1981,"Pole Vault",131,NA,NA,4519,NA,NA,4.2672,NA,NA,NA,NA,4.519,NA,NA
"Massachusetts",1981,"100m",205,195,NA,8747,7117,NA,10.2836,12.581,NA,18.6349605579056,-20.0956937799043,8.747,7.117,1.22902908528875
"Massachusetts",1981,"1600m",205,195,NA,8747,7117,NA,259.158114,291.917004,NA,18.6349605579056,-11.8890833318299,8.747,7.117,1.22902908528875
"Massachusetts",1981,"800m",205,195,NA,8747,7117,NA,114.53184,132.52686,NA,18.6349605579056,-14.5674044265594,8.747,7.117,1.22902908528875
"Massachusetts",1981,"High Jump",205,195,NA,8747,7117,NA,2.0828,1.7272,NA,18.6349605579056,18.6666666666667,8.747,7.117,1.22902908528875
"Massachusetts",1981,"Pole Vault",205,NA,NA,8747,NA,NA,4.318,NA,NA,NA,NA,8.747,NA,NA
"Michigan",1981,"100m",641,630,NA,22650,18090,NA,10.5024,11.8152,NA,20.1324503311258,-11.764705882353,22.65,18.09,1.25207296849088
"Michigan",1981,"1600m",641,630,NA,22650,18090,NA,251.13492,301.6,NA,20.1324503311258,-18.2601381508518,22.65,18.09,1.25207296849088
"Michigan",1981,"800m",641,630,NA,22650,18090,NA,113.93532,134.2,NA,20.1324503311258,-16.3335715366921,22.65,18.09,1.25207296849088
"Michigan",1981,"High Jump",641,630,NA,22650,18090,NA,2.0574,1.7526,NA,20.1324503311258,16,22.65,18.09,1.25207296849088
"Michigan",1981,"Pole Vault",641,NA,NA,22650,NA,NA,4.52755,NA,NA,NA,NA,22.65,NA,NA
"Nebraska",1981,"100m",364,364,NA,8644,6391,NA,10.6,12.09,NA,26.0643220731143,-13.1335390039665,8.644,6.391,1.35252699108121
"Nebraska",1981,"1600m",364,364,NA,8644,6391,NA,256.62,300.23,NA,26.0643220731143,-15.6631049654306,8.644,6.391,1.35252699108121
"Nebraska",1981,"800m",364,364,NA,8644,6391,NA,115.32,133.36,NA,26.0643220731143,-14.5086054367058,8.644,6.391,1.35252699108121
"Nebraska",1981,"High Jump",364,364,NA,8644,6391,NA,2.032,1.778,NA,26.0643220731143,13.3333333333333,8.644,6.391,1.35252699108121
"Nebraska",1981,"Pole Vault",364,NA,NA,8644,NA,NA,4.4704,NA,NA,NA,NA,8.644,NA,NA
"New Mexico",1981,"100m",114,113,NA,3420,3390,NA,10.54,11.96,NA,0.87719298245614,-12.6222222222222,3.42,3.39,1.00884955752212
"New Mexico",1981,"1600m",114,113,NA,3420,3390,NA,260.350776,303.513516,NA,0.87719298245614,-15.3096199253561,3.42,3.39,1.00884955752212
"New Mexico",1981,"800m",114,113,NA,3420,3390,NA,114.81,136.58,NA,0.87719298245614,-17.3197024543538,3.42,3.39,1.00884955752212
"New Mexico",1981,"High Jump",114,113,NA,3420,3390,NA,2.032,1.6764,NA,0.87719298245614,19.1780821917808,3.42,3.39,1.00884955752212
"New Mexico",1981,"Pole Vault",114,NA,NA,3420,NA,NA,4.4196,NA,NA,NA,NA,3.42,NA,NA
"New York",1981,"100m",682,554,NA,22695,15620,NA,10.6,12.05,NA,31.1742674597929,-12.80353200883,22.695,15.62,1.45294494238156
"New York",1981,"1600m",682,554,NA,22695,15620,NA,252.07,294.150852,NA,31.1742674597929,-15.4079991072915,22.695,15.62,1.45294494238156
"New York",1981,"800m",682,554,NA,22695,15620,NA,113.66,132.02,NA,31.1742674597929,-14.9462715727776,22.695,15.62,1.45294494238156
"New York",1981,"High Jump",682,554,NA,22695,15620,NA,2.1336,1.6764,NA,31.1742674597929,24,22.695,15.62,1.45294494238156
"New York",1981,"Pole Vault",682,NA,NA,22695,NA,NA,4.2672,NA,NA,NA,NA,22.695,NA,NA
"North Carolina",1981,"100m",289,230,NA,10650,5887,NA,10.62,11.8,NA,44.7230046948357,-10.5263157894737,10.65,5.887,1.80907083404111
"North Carolina",1981,"1600m",289,230,NA,10650,5887,NA,255.7,299,NA,44.7230046948357,-15.6120425455201,10.65,5.887,1.80907083404111
"North Carolina",1981,"800m",289,230,NA,10650,5887,NA,112.33,141.1,NA,44.7230046948357,-22.7044943376869,10.65,5.887,1.80907083404111
"North Carolina",1981,"High Jump",289,230,NA,10650,5887,NA,2.0828,1.6764,NA,44.7230046948357,21.6216216216216,10.65,5.887,1.80907083404111
"North Carolina",1981,"Pole Vault",289,NA,NA,10650,NA,NA,4.6228,NA,NA,NA,NA,10.65,NA,NA
"Oklahoma",1981,"100m",335,320,NA,6700,5760,NA,10.80872,12.16528,NA,14.0298507462687,-11.8095238095238,6.7,5.76,1.16319444444444
"Oklahoma",1981,"1600m",335,320,NA,6700,5760,NA,260.08272,315.1614,NA,14.0298507462687,-19.1496716211545,6.7,5.76,1.16319444444444
"Oklahoma",1981,"800m",335,320,NA,6700,5760,NA,114.53184,137.89554,NA,14.0298507462687,-18.5112248916896,6.7,5.76,1.16319444444444
"Oklahoma",1981,"High Jump",335,320,NA,6700,5760,NA,2.032,1.778,NA,14.0298507462687,13.3333333333333,6.7,5.76,1.16319444444444
"Oklahoma",1981,"Pole Vault",335,NA,NA,6700,NA,NA,4.7244,NA,NA,NA,NA,6.7,NA,NA
"Oregon",1981,"100m",231,232,NA,11550,5800,NA,10.89,12.3,NA,49.7835497835498,-12.1604139715395,11.55,5.8,1.99137931034483
"Oregon",1981,"1600m",231,232,NA,11550,5800,NA,249.023241,284.036598,NA,49.7835497835498,-13.1367454226842,11.55,5.8,1.99137931034483
"Oregon",1981,"800m",231,232,NA,11550,5800,NA,113.6,129.62,NA,49.7835497835498,-13.173258778061,11.55,5.8,1.99137931034483
"Oregon",1981,"High Jump",231,232,NA,11550,5800,NA,2.1082,1.77165,NA,49.7835497835498,17.3486088379705,11.55,5.8,1.99137931034483
"Oregon",1981,"Pole Vault",231,NA,NA,11550,NA,NA,4.4196,NA,NA,NA,NA,11.55,NA,NA
"Rhode Island",1981,"100m",42,28,NA,1882,898,NA,11.1,12.7,NA,52.2848034006376,-13.4453781512605,1.882,0.898,2.09576837416481
"Rhode Island",1981,"1600m",42,28,NA,1882,898,NA,262.94913,313.41303,NA,52.2848034006376,-17.5111773472429,1.882,0.898,2.09576837416481
"Rhode Island",1981,"800m",42,28,NA,1882,898,NA,116.8,139.8,NA,52.2848034006376,-17.9267342166797,1.882,0.898,2.09576837416481
"Rhode Island",1981,"High Jump",42,28,NA,1882,898,NA,2.03835,1.6002,NA,52.2848034006376,24.0837696335078,1.882,0.898,2.09576837416481
"Rhode Island",1981,"Pole Vault",42,NA,NA,1882,NA,NA,4.2672,NA,NA,NA,NA,1.882,NA,NA
"Tennessee",1981,"100m",198,195,NA,6138,6045,NA,10.54,11.7,NA,1.51515151515152,-10.431654676259,6.138,6.045,1.01538461538462
"Tennessee",1981,"1600m",198,195,NA,6138,6045,NA,252.1,293.4,NA,1.51515151515152,-15.1420714940422,6.138,6.045,1.01538461538462
"Tennessee",1981,"800m",198,195,NA,6138,6045,NA,111.1,134.2,NA,1.51515151515152,-18.8340807174888,6.138,6.045,1.01538461538462
"Tennessee",1981,"High Jump",198,195,NA,6138,6045,NA,2.0828,1.6764,NA,1.51515151515152,21.6216216216216,6.138,6.045,1.01538461538462
"Tennessee",1981,"Pole Vault",198,NA,NA,6138,NA,NA,3.9624,NA,NA,NA,NA,6.138,NA,NA
"Washington",1981,"100m",311,309,NA,9660,7247,NA,10.62,11.8,NA,24.9792960662526,-10.5263157894737,9.66,7.247,1.33296536497861
"Washington",1981,"1600m",311,309,NA,9660,7247,NA,258.14,298.06,NA,24.9792960662526,-14.3545487234808,9.66,7.247,1.33296536497861
"Washington",1981,"800m",311,309,NA,9660,7247,NA,114.49,138.14,NA,24.9792960662526,-18.7230336856272,9.66,7.247,1.33296536497861
"Washington",1981,"High Jump",311,309,NA,9660,7247,NA,2.0828,1.8288,NA,24.9792960662526,12.987012987013,9.66,7.247,1.33296536497861
"Washington",1981,"Pole Vault",311,NA,NA,9660,NA,NA,4.4704,NA,NA,NA,NA,9.66,NA,NA
"Wisconsin",1981,"100m",379,380,NA,12770,10945,NA,11,11.84,NA,14.291307752545,-7.35551663747811,12.77,10.945,1.16674280493376
"Wisconsin",1981,"1600m",379,380,NA,12770,10945,NA,251.9,291.86,NA,14.291307752545,-14.6976607326762,12.77,10.945,1.16674280493376
"Wisconsin",1981,"800m",379,380,NA,12770,10945,NA,111.8,134.45,NA,14.291307752545,-18.3959390862944,12.77,10.945,1.16674280493376
"Wisconsin",1981,"High Jump",379,380,NA,12770,10945,NA,2.032,1.6764,NA,14.291307752545,19.1780821917808,12.77,10.945,1.16674280493376
"Wisconsin",1981,"Pole Vault",379,NA,NA,12770,NA,NA,4.2672,NA,NA,NA,NA,12.77,NA,NA
"Wyoming",1981,"100m",73,70,NA,2040,1650,NA,11.51,12.9,NA,19.1176470588235,-11.3887750921753,2.04,1.65,1.23636363636364
"Wyoming",1981,"1600m",73,70,NA,2040,1650,NA,271.17,326.49,NA,19.1176470588235,-18.512197570525,2.04,1.65,1.23636363636364
"Wyoming",1981,"800m",73,70,NA,2040,1650,NA,116.92,137.94,NA,19.1176470588235,-16.4953307698344,2.04,1.65,1.23636363636364
"Wyoming",1981,"High Jump",73,70,NA,2040,1650,NA,2.032,1.6256,NA,19.1176470588235,22.2222222222222,2.04,1.65,1.23636363636364
"Wyoming",1981,"Pole Vault",73,NA,NA,2040,NA,NA,4.4196,NA,NA,NA,NA,2.04,NA,NA
"California",1982,"100m",814,792,NA,47094,19916,NA,10.53,11.69,NA,57.7101116915106,-10.4410441044104,47.094,19.916,2.36463145209881
"California",1982,"1600m",814,792,NA,47094,19916,NA,248.05,279.82,NA,57.7101116915106,-12.0370545778317,47.094,19.916,2.36463145209881
"California",1982,"800m",814,792,NA,47094,19916,NA,109.99,126.36,NA,57.7101116915106,-13.8523376348636,47.094,19.916,2.36463145209881
"California",1982,"High Jump",814,792,NA,47094,19916,NA,2.1844,1.8034,NA,57.7101116915106,19.1082802547771,47.094,19.916,2.36463145209881
"California",1982,"Pole Vault",814,NA,NA,47094,NA,NA,4.7244,NA,NA,NA,NA,47.094,NA,NA
"Florida",1982,"100m",341,320,NA,9467,6018,NA,10.7212,11.9246,NA,36.4318157811345,-10.6280193236715,9.467,6.018,1.57311399135926
"Florida",1982,"1600m",341,320,NA,9467,6018,NA,247.85406,296.56986,NA,36.4318157811345,-17.8962746530314,9.467,6.018,1.57311399135926
"Florida",1982,"800m",341,320,NA,9467,6018,NA,113.73648,133.12338,NA,36.4318157811345,-15.7068062827225,9.467,6.018,1.57311399135926
"Florida",1982,"High Jump",341,320,NA,9467,6018,NA,2.0828,1.7526,NA,36.4318157811345,17.2185430463576,9.467,6.018,1.57311399135926
"Florida",1982,"Pole Vault",341,NA,NA,9467,NA,NA,4.572,NA,NA,NA,NA,9.467,NA,NA
"Georgia",1982,"100m",312,288,NA,9414,6525,NA,10.51334,11.8152,NA,30.6883365200765,-11.6609505144537,9.414,6.525,1.44275862068966
"Georgia",1982,"1600m",312,288,NA,9414,6525,NA,253.32216,307.60548,NA,30.6883365200765,-19.3548387096774,9.414,6.525,1.44275862068966
"Georgia",1982,"800m",312,288,NA,9414,6525,NA,114.333,137.1996,NA,30.6883365200765,-18.1818181818182,9.414,6.525,1.44275862068966
"Georgia",1982,"High Jump",312,288,NA,9414,6525,NA,2.159,1.6764,NA,30.6883365200765,25.1655629139073,9.414,6.525,1.44275862068966
"Georgia",1982,"Pole Vault",312,NA,NA,9414,NA,NA,4.2672,NA,NA,NA,NA,9.414,NA,NA
"Illinois",1982,"100m",599,701,NA,24777,20317,NA,10.39,11.7,NA,18.0005650401582,-11.8605703938434,24.777,20.317,1.21952059851356
"Illinois",1982,"1600m",599,701,NA,24777,20317,NA,255.2,297.7,NA,18.0005650401582,-15.3734852595406,24.777,20.317,1.21952059851356
"Illinois",1982,"800m",599,701,NA,24777,20317,NA,112.5,132.3,NA,18.0005650401582,-16.1764705882353,24.777,20.317,1.21952059851356
"Illinois",1982,"High Jump",599,701,NA,24777,20317,NA,2.159,1.778,NA,18.0005650401582,19.3548387096774,24.777,20.317,1.21952059851356
"Illinois",1982,"Pole Vault",599,NA,NA,24777,NA,NA,4.7244,NA,NA,NA,NA,24.777,NA,NA
"Kansas",1982,"100m",374,373,NA,8977,6635,NA,10.94,12.42,NA,26.0888938398129,-12.6712328767123,8.977,6.635,1.35297663903542
"Kansas",1982,"1600m",374,373,NA,8977,6635,NA,256.3,309.7,NA,26.0888938398129,-18.86925795053,8.977,6.635,1.35297663903542
"Kansas",1982,"800m",374,373,NA,8977,6635,NA,116.11,137.6,NA,26.0888938398129,-16.940601474124,8.977,6.635,1.35297663903542
"Kansas",1982,"High Jump",374,373,NA,8977,6635,NA,2.032,1.778,NA,26.0888938398129,13.3333333333333,8.977,6.635,1.35297663903542
"Kansas",1982,"Pole Vault",374,NA,NA,8977,NA,NA,4.2672,NA,NA,NA,NA,8.977,NA,NA
"Maryland",1982,"100m",138,139,NA,4538,3290,NA,10.5,12.2,NA,27.5011018069634,-14.9779735682819,4.538,3.29,1.37933130699088
"Maryland",1982,"1600m",138,139,NA,4538,3290,NA,252.1,293.3,NA,27.5011018069634,-15.1081774844151,4.538,3.29,1.37933130699088
"Maryland",1982,"800m",138,139,NA,4538,3290,NA,111.2,131,NA,27.5011018069634,-16.3501238645747,4.538,3.29,1.37933130699088
"Maryland",1982,"High Jump",138,139,NA,4538,3290,NA,1.9812,1.6764,NA,27.5011018069634,16.6666666666667,4.538,3.29,1.37933130699088
"Maryland",1982,"Pole Vault",138,NA,NA,4538,NA,NA,4.0386,NA,NA,NA,NA,4.538,NA,NA
"Massachusetts",1982,"100m",258,252,NA,10618,8650,NA,11,12.5,NA,18.5345639480128,-12.7659574468085,10.618,8.65,1.22751445086705
"Massachusetts",1982,"1600m",258,252,NA,10618,8650,NA,253.22274,296.96754,NA,18.5345639480128,-15.9016985905313,10.618,8.65,1.22751445086705
"Massachusetts",1982,"800m",258,252,NA,10618,8650,NA,115.7,131.7,NA,18.5345639480128,-12.9345189975748,10.618,8.65,1.22751445086705
"Massachusetts",1982,"High Jump",258,252,NA,10618,8650,NA,2.032,1.6764,NA,18.5345639480128,19.1780821917808,10.618,8.65,1.22751445086705
"Michigan",1982,"100m",651,644,NA,24737,18595,NA,10.5,11.3,NA,24.8292032178518,-7.33944954128441,24.737,18.595,1.33030384511966
"Michigan",1982,"1600m",651,644,NA,24737,18595,NA,253.5,295.67508,NA,24.8292032178518,-15.3594296376303,24.737,18.595,1.33030384511966
"Michigan",1982,"800m",651,644,NA,24737,18595,NA,112.7,132.42744,NA,24.8292032178518,-16.0956602818517,24.737,18.595,1.33030384511966
"Michigan",1982,"High Jump",651,644,NA,24737,18595,NA,2.0574,1.7272,NA,24.8292032178518,17.4496644295302,24.737,18.595,1.33030384511966
"Michigan",1982,"Pole Vault",651,NA,NA,24737,NA,NA,4.7752,NA,NA,NA,NA,24.737,NA,NA
"Nebraska",1982,"100m",364,364,NA,8656,6405,NA,10.56,12.01,NA,26.0050831792976,-12.8489144882587,8.656,6.405,1.35144418423107
"Nebraska",1982,"1600m",364,364,NA,8656,6405,NA,261.32,299.78,NA,26.0050831792976,-13.7087863126002,8.656,6.405,1.35144418423107
"Nebraska",1982,"800m",364,364,NA,8656,6405,NA,116.21,135.51,NA,26.0050831792976,-15.3344986492929,8.656,6.405,1.35144418423107
"Nebraska",1982,"High Jump",364,364,NA,8656,6405,NA,2.0574,1.651,NA,26.0050831792976,21.9178082191781,8.656,6.405,1.35144418423107
"Nebraska",1982,"Pole Vault",364,NA,NA,8656,NA,NA,4.5212,NA,NA,NA,NA,8.656,NA,NA
"New Mexico",1982,"100m",123,117,NA,3315,2472,NA,10.97,12.22,NA,25.4298642533937,-10.7805088400172,3.315,2.472,1.34101941747573
"New Mexico",1982,"1600m",123,117,NA,3315,2472,NA,261.617742,312.736599,NA,25.4298642533937,-17.8004598732544,3.315,2.472,1.34101941747573
"New Mexico",1982,"800m",123,117,NA,3315,2472,NA,114.4,142.79,NA,25.4298642533937,-22.077063649442,3.315,2.472,1.34101941747573
"New Mexico",1982,"High Jump",123,117,NA,3315,2472,NA,2.0828,1.6764,NA,25.4298642533937,21.6216216216216,3.315,2.472,1.34101941747573
"New Mexico",1982,"Pole Vault",123,NA,NA,3315,NA,NA,4.2672,NA,NA,NA,NA,3.315,NA,NA
"New York",1982,"100m",682,554,NA,22695,15620,NA,10.77,12.24,NA,31.1742674597929,-12.7770534550196,22.695,15.62,1.45294494238156
"New York",1982,"1600m",682,554,NA,22695,15620,NA,249.34,292.47588,NA,31.1742674597929,-15.9227079132491,22.695,15.62,1.45294494238156
"New York",1982,"800m",682,554,NA,22695,15620,NA,113.6,130.41,NA,31.1742674597929,-13.7781238473833,22.695,15.62,1.45294494238156
"New York",1982,"High Jump",682,554,NA,22695,15620,NA,2.0828,1.778,NA,31.1742674597929,15.7894736842105,22.695,15.62,1.45294494238156
"New York",1982,"Pole Vault",682,NA,NA,22695,NA,NA,4.4196,NA,NA,NA,NA,22.695,NA,NA
"North Carolina",1982,"100m",281,226,NA,10178,5538,NA,10.7,12.4,NA,45.5885242680291,-14.7186147186147,10.178,5.538,1.83784759841098
"North Carolina",1982,"1600m",281,226,NA,10178,5538,NA,256.58,299,NA,45.5885242680291,-15.2705280967637,10.178,5.538,1.83784759841098
"North Carolina",1982,"800m",281,226,NA,10178,5538,NA,112.1,133.5,NA,45.5885242680291,-17.4267100977199,10.178,5.538,1.83784759841098
"North Carolina",1982,"High Jump",281,226,NA,10178,5538,NA,2.0828,1.6764,NA,45.5885242680291,21.6216216216216,10.178,5.538,1.83784759841098
"North Carolina",1982,"Pole Vault",281,NA,NA,10178,NA,NA,4.4196,NA,NA,NA,NA,10.178,NA,NA
"Oklahoma",1982,"100m",323,331,NA,4988,4028,NA,10.60086,11.91366,NA,19.2461908580593,-11.6618075801749,4.988,4.028,1.23833167825223
"Oklahoma",1982,"1600m",323,331,NA,4988,4028,NA,256.871454,320.689152,NA,19.2461908580593,-22.0990480780817,4.988,4.028,1.23833167825223
"Oklahoma",1982,"800m",323,331,NA,4988,4028,NA,114.859926,137.24931,NA,19.2461908580593,-17.7616531272182,4.988,4.028,1.23833167825223
"Oklahoma",1982,"High Jump",323,331,NA,4988,4028,NA,2.032,1.7272,NA,19.2461908580593,16.2162162162162,4.988,4.028,1.23833167825223
"Oklahoma",1982,"Pole Vault",323,NA,NA,4988,NA,NA,4.4196,NA,NA,NA,NA,4.988,NA,NA
"Oregon",1982,"100m",240,241,NA,12000,7230,NA,10.64,11.79,NA,39.75,-10.2541239411502,12,7.23,1.6597510373444
"Oregon",1982,"1600m",240,241,NA,12000,7230,NA,248.819238,286.473897,NA,39.75,-14.068799518604,12,7.23,1.6597510373444
"Oregon",1982,"800m",240,241,NA,12000,7230,NA,113.76,135.92,NA,39.75,-17.7507209227811,12,7.23,1.6597510373444
"Oregon",1982,"High Jump",240,241,NA,12000,7230,NA,2.0574,1.8288,NA,39.75,11.7647058823529,12,7.23,1.6597510373444
"Oregon",1982,"Pole Vault",240,NA,NA,12000,NA,NA,4.5974,NA,NA,NA,NA,12,NA,NA
"Rhode Island",1982,"100m",40,27,NA,1875,890,NA,10.9,12.6,NA,52.5333333333333,-14.468085106383,1.875,0.89,2.10674157303371
"Rhode Island",1982,"1600m",40,27,NA,1875,890,NA,259.94277,312.33933,NA,52.5333333333333,-18.3114446529081,1.875,0.89,2.10674157303371
"Rhode Island",1982,"800m",40,27,NA,1875,890,NA,120.3,144.6,NA,52.5333333333333,-18.3465458663647,1.875,0.89,2.10674157303371
"Rhode Island",1982,"High Jump",40,27,NA,1875,890,NA,1.9558,1.5494,NA,52.5333333333333,23.1884057971014,1.875,0.89,2.10674157303371
"Rhode Island",1982,"Pole Vault",40,NA,NA,1875,NA,NA,3.8862,NA,NA,NA,NA,1.875,NA,NA
"Tennessee",1982,"100m",198,184,NA,6138,5704,NA,10.6,11.9,NA,7.07070707070707,-11.5555555555556,6.138,5.704,1.07608695652174
"Tennessee",1982,"1600m",198,184,NA,6138,5704,NA,257.7,309.3,NA,7.07070707070707,-18.2010582010582,6.138,5.704,1.07608695652174
"Tennessee",1982,"800m",198,184,NA,6138,5704,NA,113.6,131.6,NA,7.07070707070707,-14.6818923327896,6.138,5.704,1.07608695652174
"Tennessee",1982,"High Jump",198,184,NA,6138,5704,NA,2.032,1.6256,NA,7.07070707070707,22.2222222222222,6.138,5.704,1.07608695652174
"Tennessee",1982,"Pole Vault",198,NA,NA,6138,NA,NA,4.1148,NA,NA,NA,NA,6.138,NA,NA
"Washington",1982,"100m",303,302,NA,9250,7045,NA,10.76,11.98,NA,23.8378378378378,-10.7299912049252,9.25,7.045,1.31298793470546
"Washington",1982,"1600m",303,302,NA,9250,7045,NA,251.61,293.17,NA,23.8378378378378,-15.2575351518044,9.25,7.045,1.31298793470546
"Washington",1982,"800m",303,302,NA,9250,7045,NA,113.07,133.38,NA,23.8378378378378,-16.4820450395618,9.25,7.045,1.31298793470546
"Washington",1982,"High Jump",303,302,NA,9250,7045,NA,2.032,1.778,NA,23.8378378378378,13.3333333333333,9.25,7.045,1.31298793470546
"Washington",1982,"Pole Vault",303,NA,NA,9250,NA,NA,4.2799,NA,NA,NA,NA,9.25,NA,NA
"Wisconsin",1982,"100m",388,389,NA,15286,13277,NA,10.89,12.03,NA,13.1427449954206,-9.94764397905758,15.286,13.277,1.15131430292988
"Wisconsin",1982,"1600m",388,389,NA,15286,13277,NA,253.5,297.64,NA,13.1427449954206,-16.0177087491381,15.286,13.277,1.15131430292988
"Wisconsin",1982,"800m",388,389,NA,15286,13277,NA,111.9,134.78,NA,13.1427449954206,-18.5503486298038,15.286,13.277,1.15131430292988
"Wisconsin",1982,"High Jump",388,389,NA,15286,13277,NA,2.0066,1.6764,NA,13.1427449954206,17.9310344827586,15.286,13.277,1.15131430292988
