"State","Year","Gender","Schools","Participation","Event","Mark","Participation.Thousands","Mark.Standard"
"Maryland",2019,"Girls",192,5688,"High Jump",1.7272,5.688,-0.801792863568356
"Maryland",2019,"Girls",192,5688,"Pole Vault",3.5052,5.688,-1.28592468748855
"Massachusetts",2019,"Boys",322,14751,"100m",10.74,14.751,0.886812114743984
"Massachusetts",2019,"Boys",322,14751,"1600m",255.926964,14.751,0.930064465215947
"Massachusetts",2019,"Boys",322,14751,"800m",114.41,14.751,0.904457940834336
"Massachusetts",2019,"Boys",322,14751,"High Jump",2.032,14.751,0.836268087868433
"Massachusetts",2019,"Boys",322,14751,"Pole Vault",4.1148,14.751,-0.186615734034308
"Massachusetts",2019,"Girls",320,13415,"100m",11.93,13.415,-0.761933973991601
"Massachusetts",2019,"Girls",320,13415,"1600m",293.448072,13.415,-0.668286899089331
"Massachusetts",2019,"Girls",320,13415,"800m",128.41,13.415,-0.436061318308127
"Massachusetts",2019,"Girls",320,13415,"High Jump",1.7272,13.415,-0.801792863568356
"Massachusetts",2019,"Girls",320,13415,"Pole Vault",3.5052,13.415,-1.28592468748855
"Michigan",2019,"Boys",679,23548,"100m",10.76,23.548,0.859102096445908
"Michigan",2019,"Boys",679,23548,"1600m",252.32,23.548,1.08371653301736
"Michigan",2019,"Boys",679,23548,"800m",111.83,23.548,1.15149649001916
"Michigan",2019,"Boys",679,23548,"High Jump",2.0066,23.548,0.699763008582034
"Michigan",2019,"Boys",679,23548,"Pole Vault",4.6482,23.548,0.775279600238153
"Michigan",2019,"Girls",673,17406,"100m",11.89,17.406,-0.706513937395448
"Michigan",2019,"Girls",673,17406,"1600m",281,17.406,-0.138014902213056
"Michigan",2019,"Girls",673,17406,"800m",128.78,17.406,-0.47148932729975
"Michigan",2019,"Girls",673,17406,"High Jump",1.6764,17.406,-1.07480302214116
"Michigan",2019,"Girls",673,17406,"Pole Vault",3.81,17.406,-0.736270210761427
"Nebraska",2019,"Boys",298,8767,"100m",10.53,8.767,1.1777673068738
"Nebraska",2019,"Boys",298,8767,"1600m",259.71,8.767,0.768911954692645
"Nebraska",2019,"Boys",298,8767,"800m",112.85,8.767,1.05383008685307
"Nebraska",2019,"Boys",298,8767,"High Jump",2.032,8.767,0.836268087868433
"Nebraska",2019,"Boys",298,8767,"Pole Vault",4.9276,8.767,1.27912953723801
"Nebraska",2019,"Girls",299,7518,"100m",12.08,7.518,-0.96975911122718
"Nebraska",2019,"Girls",299,7518,"1600m",304.32,7.518,-1.13141717102663
"Nebraska",2019,"Girls",299,7518,"800m",136.42,7.518,-1.20302983728892
"Nebraska",2019,"Girls",299,7518,"High Jump",1.7018,7.518,-0.938297942854756
"Nebraska",2019,"Girls",299,7518,"Pole Vault",3.8862,7.518,-0.598856591579647
"New Mexico",2019,"Boys",159,4062,"100m",10.51,4.062,1.20547732517187
"New Mexico",2019,"Boys",159,4062,"1600m",261.32,4.062,0.700328007317437
"New Mexico",2019,"Boys",159,4062,"800m",115.27,4.062,0.822111757772727
"New Mexico",2019,"Boys",159,4062,"High Jump",1.9812,4.062,0.563257929295635
"New Mexico",2019,"Boys",159,4062,"Pole Vault",4.2672,4.062,0.0882115043292525
"New Mexico",2019,"Girls",159,3393,"100m",11.69,3.393,-0.429413754414676
"New Mexico",2019,"Girls",159,3393,"1600m",305.93,3.393,-1.20000111840184
"New Mexico",2019,"Girls",159,3393,"800m",135.76,3.393,-1.13983392935792
"New Mexico",2019,"Girls",159,3393,"High Jump",1.6256,3.393,-1.34781318071395
"New Mexico",2019,"Girls",159,3393,"Pole Vault",3.6576,3.393,-1.01109744912499
"New York",2019,"Boys",638,23984,"100m",10.6,23.984,1.08078224283052
"New York",2019,"Boys",638,23984,"1600m",250.78,23.984,1.14931856963712
"New York",2019,"Boys",638,23984,"800m",112.01,23.984,1.13426124240161
"New York",2019,"Boys",638,23984,"High Jump",2.032,23.984,0.836268087868433
"New York",2019,"Boys",638,23984,"Pole Vault",4.8768,23.984,1.18752045778349
"New York",2019,"Girls",635,22514,"100m",11.9,22.514,-0.720368946544486
"New York",2019,"Girls",635,22514,"1600m",291.090807,22.514,-0.567870415418882
"New York",2019,"Girls",635,22514,"800m",126.88,22.514,-0.289561713558987
"New York",2019,"Girls",635,22514,"High Jump",1.7018,22.514,-0.938297942854756
"New York",2019,"Girls",635,22514,"Pole Vault",3.9624,22.514,-0.461442972397867
"North Carolina",2019,"Boys",402,14353,"100m",10.58,14.353,1.1084922611286
"North Carolina",2019,"Boys",402,14353,"1600m",255.55,14.353,0.946122651016163
"North Carolina",2019,"Boys",402,14353,"800m",111.72,14.353,1.16202914134099
"North Carolina",2019,"Boys",402,14353,"High Jump",2.159,14.353,1.51879348430043
"North Carolina",2019,"Boys",402,14353,"Pole Vault",4.9276,14.353,1.27912953723801
"North Carolina",2019,"Girls",401,10096,"100m",11.83,10.096,-0.623383882501216
"North Carolina",2019,"Girls",401,10096,"1600m",302.12,10.096,-1.03769997585554
"North Carolina",2019,"Girls",401,10096,"800m",133.26,10.096,-0.900455490225337
"North Carolina",2019,"Girls",401,10096,"High Jump",1.778,10.096,-0.528782704995558
"North Carolina",2019,"Girls",401,10096,"Pole Vault",3.81,10.096,-0.736270210761427
"Oklahoma",2019,"Boys",430,6728,"100m",10.59,6.728,1.09463725197956
"Oklahoma",2019,"Boys",430,6728,"1600m",262.4,6.728,0.654321384233447
"Oklahoma",2019,"Boys",430,6728,"800m",115.62,6.728,0.788598776294165
"Oklahoma",2019,"Boys",430,6728,"High Jump",2.0828,6.728,1.10927824644123
"Oklahoma",2019,"Boys",430,6728,"Pole Vault",4.572,6.728,0.637865981056373
"Oklahoma",2019,"Girls",431,5571,"100m",12.1,5.571,-0.997469129525256
"Oklahoma",2019,"Girls",431,5571,"1600m",301.51,5.571,-1.0117147535581
"Oklahoma",2019,"Girls",431,5571,"800m",131.16,5.571,-0.699377601353968
"Oklahoma",2019,"Girls",431,5571,"High Jump",1.7018,5.571,-0.938297942854756
"Oklahoma",2019,"Girls",431,5571,"Pole Vault",3.8862,5.571,-0.598856591579647
"Oregon",2019,"Boys",270,9359,"100m",10.66,9.359,0.997652187936293
"Oregon",2019,"Boys",270,9359,"1600m",249.012504,9.359,1.22461164581718
"Oregon",2019,"Boys",270,9359,"800m",113.4,9.359,1.0011668302439
"Oregon",2019,"Boys",270,9359,"High Jump",1.9812,9.359,0.563257929295635
"Oregon",2019,"Boys",270,9359,"Pole Vault",5.0292,9.359,1.46234769614705
"Oregon",2019,"Girls",273,7047,"100m",12.08,7.047,-0.96975911122718
"Oregon",2019,"Girls",273,7047,"1600m",286.817481,7.047,-0.3858321759772
"Oregon",2019,"Girls",273,7047,"800m",129.52,7.047,-0.542345345282995
"Oregon",2019,"Girls",273,7047,"High Jump",1.6764,7.047,-1.07480302214116
"Oregon",2019,"Girls",273,7047,"Pole Vault",3.6576,7.047,-1.01109744912499
"Rhode Island",2019,"Boys",48,1673,"100m",10.72,1.673,0.914522133042061
"Rhode Island",2019,"Boys",48,1673,"1600m",259.953507,1.673,0.758538866945132
"Rhode Island",2019,"Boys",48,1673,"800m",112.17,1.673,1.11894102229713
"Rhode Island",2019,"Boys",48,1673,"High Jump",1.8796,1.673,0.0172376121500377
"Rhode Island",2019,"Boys",48,1673,"Pole Vault",4.1148,1.673,-0.186615734034308
"Rhode Island",2019,"Girls",48,1647,"100m",12.2,1.647,-1.13601922101564
"Rhode Island",2019,"Girls",48,1647,"1600m",294.354855,1.647,-0.706914698811524
"Rhode Island",2019,"Girls",48,1647,"800m",136.06,1.647,-1.16855934205383
"Rhode Island",2019,"Girls",48,1647,"High Jump",1.6002,1.647,-1.48431826000035
"Rhode Island",2019,"Girls",48,1647,"Pole Vault",3.048,1.647,-2.11040640257923
"Tennessee",2019,"Boys",318,7395,"100m",10.61,7.395,1.06692723368149
"Tennessee",2019,"Boys",318,7395,"1600m",254.3,7.395,0.999371057363374
"Tennessee",2019,"Boys",318,7395,"800m",113.8,7.395,0.962866279982686
"Tennessee",2019,"Boys",318,7395,"High Jump",2.032,7.395,0.836268087868433
"Tennessee",2019,"Boys",318,7395,"Pole Vault",4.572,7.395,0.637865981056373
"Tennessee",2019,"Girls",311,5968,"100m",11.89,5.968,-0.706513937395448
"Tennessee",2019,"Girls",311,5968,"1600m",300.09,5.968,-0.951224563947664
"Tennessee",2019,"Girls",311,5968,"800m",134.23,5.968,-0.993334324608779
"Tennessee",2019,"Girls",311,5968,"High Jump",1.6764,5.968,-1.07480302214116
"Tennessee",2019,"Girls",311,5968,"Pole Vault",3.9624,5.968,-0.461442972397867
"Washington",2019,"Boys",379,14720,"100m",10.71,14.72,0.928377142191099
"Washington",2019,"Boys",379,14720,"1600m",246.07,14.72,1.34995856475341
"Washington",2019,"Boys",379,14720,"800m",112.07,14.72,1.12851615986243
"Washington",2019,"Boys",379,14720,"High Jump",2.0828,14.72,1.10927824644123
"Washington",2019,"Boys",379,14720,"Pole Vault",4.8768,14.72,1.18752045778349
"Washington",2019,"Girls",378,11070,"100m",12.13,11.07,-1.03903415697237
"Washington",2019,"Girls",378,11070,"1600m",283.6,11.07,-0.248771587415257
"Washington",2019,"Girls",378,11070,"800m",131.72,11.07,-0.752998371719667
"Washington",2019,"Girls",378,11070,"High Jump",1.7272,11.07,-0.801792863568356
"Washington",2019,"Girls",378,11070,"Pole Vault",4.2672,11.07,0.0882115043292525
"Wisconsin",2019,"Boys",440,14761,"100m",10.5,14.761,1.21933233432091
"Wisconsin",2019,"Boys",440,14761,"1600m",252.1,14.761,1.09308825253447
"Wisconsin",2019,"Boys",440,14761,"800m",115.4,14.761,0.809664078937832
"Wisconsin",2019,"Boys",440,14761,"High Jump",2.0574,14.761,0.972773167154831
"Wisconsin",2019,"Boys",440,14761,"Pole Vault",4.6482,14.761,0.775279600238153
"Wisconsin",2019,"Girls",438,11533,"100m",11.64,11.533,-0.360138708669485
"Wisconsin",2019,"Girls",438,11533,"1600m",295.77,11.533,-0.767198071611703
"Wisconsin",2019,"Girls",438,11533,"800m",125.68,11.533,-0.174660062775348
"Wisconsin",2019,"Girls",438,11533,"High Jump",1.7018,11.533,-0.938297942854756
"Wisconsin",2019,"Girls",438,11533,"Pole Vault",3.6576,11.533,-1.01109744912499
"Wyoming",2019,"Boys",72,1772,"100m",11.09,1.772,0.401886794527636
"Wyoming",2019,"Boys",72,1772,"1600m",262.51,1.772,0.649635524474892
"Wyoming",2019,"Boys",72,1772,"800m",119.68,1.772,0.399848191142851
"Wyoming",2019,"Boys",72,1772,"High Jump",1.9812,1.772,0.563257929295635
"Wyoming",2019,"Boys",72,1772,"Pole Vault",4.6228,1.772,0.729475060510892
"Wyoming",2019,"Girls",72,1595,"100m",12.67,1.595,-1.78720465102045
"Wyoming",2019,"Girls",72,1595,"1600m",300.52,1.595,-0.969542015731105
"Wyoming",2019,"Girls",72,1595,"800m",137.03,1.595,-1.26143817643727
"Wyoming",2019,"Girls",72,1595,"High Jump",1.6256,1.595,-1.34781318071395
"Wyoming",2019,"Girls",72,1595,"Pole Vault",3.5052,1.595,-1.28592468748855
"California",2018,"Boys",1228,56606,"100m",10.34,56.606,1.44101248070553
"California",2018,"Boys",1228,56606,"1600m",249.31,56.606,1.21193869550144
"California",2018,"Boys",1228,56606,"800m",110.21,56.606,1.30661371857707
"California",2018,"Boys",1228,56606,"High Jump",2.1844,56.606,1.65529856358683
"California",2018,"Boys",1228,56606,"Pole Vault",5.4356,56.606,2.19522033178321
"California",2018,"Girls",1236,46327,"100m",11.47,46.327,-0.12460355313583
"California",2018,"Girls",1236,46327,"1600m",282.77,46.327,-0.213414645600707
"California",2018,"Girls",1236,46327,"800m",125.22,46.327,-0.130614429974952
"California",2018,"Girls",1236,46327,"High Jump",1.778,46.327,-0.528782704995558
"California",2018,"Girls",1236,46327,"Pole Vault",3.81,46.327,-0.736270210761427
"Florida",2018,"Boys",641,18926,"100m",10.07,18.926,1.81509772772957
"Florida",2018,"Boys",641,18926,"1600m",248.2,18.926,1.25922328033777
"Florida",2018,"Boys",641,18926,"800m",112,18.926,1.13521875615815
"Florida",2018,"Boys",641,18926,"High Jump",2.14,18.926,1.41668338562163
"Florida",2018,"Boys",641,18926,"Pole Vault",5.09,18.926,1.57199005895876
"Florida",2018,"Girls",636,16993,"100m",11.31,16.993,0.0970765932487873
"Florida",2018,"Girls",636,16993,"1600m",289.47,16.993,-0.498826103621761
"Florida",2018,"Girls",636,16993,"800m",122.77,16.993,0.103976440374979
"Florida",2018,"Girls",636,16993,"High Jump",1.67,16.993,-1.10919800274875
"Florida",2018,"Girls",636,16993,"Pole Vault",3.85,16.993,-0.664137077332671
"Georgia",2018,"Boys",427,14161,"100m",10.4,14.161,1.35788242581129
"Georgia",2018,"Boys",427,14161,"1600m",253.35,14.161,1.03983984618726
"Georgia",2018,"Boys",427,14161,"800m",112.44,14.161,1.09308815087081
"Georgia",2018,"Boys",427,14161,"High Jump",2.0828,14.161,1.10927824644123
"Georgia",2018,"Boys",427,14161,"Pole Vault",4.8768,14.161,1.18752045778349
"Georgia",2018,"Girls",422,11208,"100m",11.69,11.208,-0.429413754414676
"Georgia",2018,"Girls",422,11208,"1600m",290.1,11.208,-0.525663300420755
"Georgia",2018,"Girls",422,11208,"800m",131.2,11.208,-0.703207656380089
"Georgia",2018,"Girls",422,11208,"High Jump",1.7018,11.208,-0.938297942854756
"Georgia",2018,"Girls",422,11208,"Pole Vault",4.1402,11.208,-0.140811194307047
"Illinois",2018,"Boys",617,24973,"100m",10.31,24.973,1.48257750815264
"Illinois",2018,"Boys",617,24973,"1600m",251.6,24.973,1.11438761507335
"Illinois",2018,"Boys",617,24973,"800m",111.9,24.973,1.14479389372345
"Illinois",2018,"Boys",617,24973,"High Jump",2.0828,24.973,1.10927824644123
"Illinois",2018,"Boys",617,24973,"Pole Vault",5.334,24.973,2.01200217287417
"Illinois",2018,"Girls",595,19670,"100m",11.71,19.67,-0.457123772712755
"Illinois",2018,"Girls",595,19670,"1600m",287.4,19.67,-0.410646742710777
"Illinois",2018,"Girls",595,19670,"800m",128.4,19.67,-0.435103804551598
"Illinois",2018,"Girls",595,19670,"High Jump",1.7272,19.67,-0.801792863568356
"Illinois",2018,"Girls",595,19670,"Pole Vault",3.8862,19.67,-0.598856591579647
"Kansas",2018,"Boys",349,9968,"100m",10.56,9.968,1.13620227942668
"Kansas",2018,"Boys",349,9968,"1600m",256.95,9.968,0.886484435907287
"Kansas",2018,"Boys",349,9968,"800m",116.53,9.968,0.701465024449905
"Kansas",2018,"Boys",349,9968,"High Jump",1.9304,9.968,0.290247770722836
"Kansas",2018,"Boys",349,9968,"Pole Vault",4.6228,9.968,0.729475060510892
"Kansas",2018,"Girls",349,7171,"100m",11.76,7.171,-0.526398818457946
"Kansas",2018,"Girls",349,7171,"1600m",300,7.171,-0.947390678690666
"Kansas",2018,"Girls",349,7171,"800m",131.06,7.171,-0.689802463788665
"Kansas",2018,"Girls",349,7171,"High Jump",1.6764,7.171,-1.07480302214116
"Kansas",2018,"Girls",349,7171,"Pole Vault",3.81,7.171,-0.736270210761427
"Maryland",2018,"Boys",190,6924,"100m",10.62,6.924,1.05307222453245
"Maryland",2018,"Boys",190,6924,"1600m",257.1,6.924,0.88009462714562
"Maryland",2018,"Boys",190,6924,"800m",110.9,6.924,1.24054526937648
"Maryland",2018,"Boys",190,6924,"High Jump",1.9812,6.924,0.563257929295635
"Maryland",2018,"Boys",190,6924,"Pole Vault",4.4196,6.924,0.363038742692813
"Maryland",2018,"Girls",188,5717,"100m",11.63,5.717,-0.346283699520446
"Maryland",2018,"Girls",188,5717,"1600m",291.43,5.717,-0.582319604774187
"Maryland",2018,"Girls",188,5717,"800m",132.64,5.717,-0.841089637320456
"Maryland",2018,"Girls",188,5717,"High Jump",1.7272,5.717,-0.801792863568356
"Maryland",2018,"Girls",188,5717,"Pole Vault",3.3528,5.717,-1.56075192585211
"Massachusetts",2018,"Boys",320,14082,"100m",10.7,14.082,0.94223215134014
"Massachusetts",2018,"Boys",320,14082,"1600m",252.616278,14.082,1.07109546794877
"Massachusetts",2018,"Boys",320,14082,"800m",114.61,14.082,0.885307665703729
"Massachusetts",2018,"Boys",320,14082,"High Jump",2.0828,14.082,1.10927824644123
"Massachusetts",2018,"Boys",320,14082,"Pole Vault",4.0386,14.082,-0.324029353216088
"Massachusetts",2018,"Girls",321,13322,"100m",12.09,13.322,-0.983614120376218
"Massachusetts",2018,"Girls",321,13322,"1600m",290.266632,13.322,-0.532761611177913
"Massachusetts",2018,"Girls",321,13322,"800m",127.27,13.322,-0.326904750063669
"Massachusetts",2018,"Girls",321,13322,"High Jump",1.7272,13.322,-0.801792863568356
"Massachusetts",2018,"Girls",321,13322,"Pole Vault",3.429,13.322,-1.42333830667033
"Michigan",2018,"Boys",668,23566,"100m",10.66,23.566,0.997652187936293
"Michigan",2018,"Boys",668,23566,"1600m",248.47,23.566,1.24772162456677
"Michigan",2018,"Boys",668,23566,"800m",113.11,23.566,1.02893472918328
"Michigan",2018,"Boys",668,23566,"High Jump",2.0574,23.566,0.972773167154831
"Michigan",2018,"Boys",668,23566,"Pole Vault",5.1054,23.566,1.59976131532883
"Michigan",2018,"Girls",659,17302,"100m",11.74,17.302,-0.498688800159869
"Michigan",2018,"Girls",659,17302,"1600m",285.17,17.302,-0.315651585787354
"Michigan",2018,"Girls",659,17302,"800m",128.88,17.302,-0.481064464865053
"Michigan",2018,"Girls",659,17302,"High Jump",1.7272,17.302,-0.801792863568356
"Michigan",2018,"Girls",659,17302,"Pole Vault",3.9116,17.302,-0.553052051852387
"Nebraska",2018,"Boys",298,8714,"100m",10.63,8.714,1.03921721538341
"Nebraska",2018,"Boys",298,8714,"1600m",257.71,8.714,0.854109404848183
"Nebraska",2018,"Boys",298,8714,"800m",115.8,8.714,0.77136352867662
"Nebraska",2018,"Boys",298,8714,"High Jump",2.1336,8.714,1.38228840501403
"Nebraska",2018,"Boys",298,8714,"Pole Vault",4.8768,8.714,1.18752045778349
"Nebraska",2018,"Girls",299,7419,"100m",12.3,7.419,-1.27456931250603
"Nebraska",2018,"Girls",299,7419,"1600m",303.23,7.419,-1.08498456069186
"Nebraska",2018,"Girls",299,7419,"800m",136.33,7.419,-1.19441221348015
"Nebraska",2018,"Girls",299,7419,"High Jump",1.7272,7.419,-0.801792863568356
"Nebraska",2018,"Girls",299,7419,"Pole Vault",3.7592,7.419,-0.827879290215947
"New Mexico",2018,"Boys",157,4296,"100m",10.5,4.296,1.21933233432091
"New Mexico",2018,"Boys",157,4296,"1600m",252.5,4.296,1.07604876250336
"New Mexico",2018,"Boys",157,4296,"800m",112.59,4.296,1.07872544452286
"New Mexico",2018,"Boys",157,4296,"High Jump",2.032,4.296,0.836268087868433
"New Mexico",2018,"Boys",157,4296,"Pole Vault",4.4196,4.296,0.363038742692813
"New Mexico",2018,"Girls",157,3647,"100m",12.22,3.647,-1.16372923931372
"New Mexico",2018,"Girls",157,3647,"1600m",306.8,3.647,-1.2370620092195
"New Mexico",2018,"Girls",157,3647,"800m",135.65,3.647,-1.12930127803609
"New Mexico",2018,"Girls",157,3647,"High Jump",1.6764,3.647,-1.07480302214116
"New Mexico",2018,"Girls",157,3647,"Pole Vault",3.5306,3.647,-1.24012014776129
"New York",2018,"Boys",648,23730,"100m",10.48,23.73,1.24704235261899
"New York",2018,"Boys",648,23730,"1600m",250.01,23.73,1.182119587947
"New York",2018,"Boys",648,23730,"800m",112.33,23.73,1.10362080219264
"New York",2018,"Boys",648,23730,"High Jump",2.032,23.73,0.836268087868433
"New York",2018,"Boys",648,23730,"Pole Vault",4.8768,23.73,1.18752045778349
"New York",2018,"Girls",640,22118,"100m",11.65,22.118,-0.373993717818523
"New York",2018,"Girls",640,22118,"1600m",273.202965,22.118,0.194128848173685
"New York",2018,"Girls",640,22118,"800m",129.86,22.118,-0.574900813005027
"New York",2018,"Girls",640,22118,"High Jump",1.7018,22.118,-0.938297942854756
"New York",2018,"Girls",640,22118,"Pole Vault",3.9624,22.118,-0.461442972397867
"North Carolina",2018,"Boys",398,14663,"100m",10.64,14.663,1.02536220623437
"North Carolina",2018,"Boys",398,14663,"1600m",254.14,14.663,1.00618685337582
"North Carolina",2018,"Boys",398,14663,"800m",113.38,14.663,1.00308185775696
"North Carolina",2018,"Boys",398,14663,"High Jump",2.032,14.663,0.836268087868433
"North Carolina",2018,"Boys",398,14663,"Pole Vault",4.7244,14.663,0.912693219419933
"North Carolina",2018,"Girls",398,10398,"100m",11.78,10.398,-0.554108836756023
"North Carolina",2018,"Girls",398,10398,"1600m",297.84,10.398,-0.855377432522684
"North Carolina",2018,"Girls",398,10398,"800m",132.74,10.398,-0.850664774885762
"North Carolina",2018,"Girls",398,10398,"High Jump",1.8288,10.398,-0.25577254642276
"North Carolina",2018,"Girls",398,10398,"Pole Vault",4.0386,10.398,-0.324029353216088
"Oklahoma",2018,"Boys",451,6870,"100m",10.33,6.87,1.45486748985456
"Oklahoma",2018,"Boys",451,6870,"1600m",264.3,6.87,0.573383806585684
"Oklahoma",2018,"Boys",451,6870,"800m",116.76,6.87,0.679442208049707
"Oklahoma",2018,"Boys",451,6870,"High Jump",2.032,6.87,0.836268087868433
"Oklahoma",2018,"Boys",451,6870,"Pole Vault",5.2578,6.87,1.87458855369239
"Oklahoma",2018,"Girls",450,5523,"100m",11.44,5.523,-0.0830385256887123
"Oklahoma",2018,"Girls",450,5523,"1600m",305.58,5.523,-1.18509156462462
"Oklahoma",2018,"Girls",450,5523,"800m",131.72,5.523,-0.752998371719667
"Oklahoma",2018,"Girls",450,5523,"High Jump",1.6764,5.523,-1.07480302214116
"Oklahoma",2018,"Girls",450,5523,"Pole Vault",3.5052,5.523,-1.28592468748855
"Oregon",2018,"Boys",271,9526,"100m",10.42,9.526,1.33017240751322
"Oregon",2018,"Boys",271,9526,"1600m",252.974457,9.526,1.05583749919914
"Oregon",2018,"Boys",271,9526,"800m",113.45,9.526,0.996379261461247
"Oregon",2018,"Boys",271,9526,"High Jump",1.9558,9.526,0.426752850009235
"Oregon",2018,"Boys",271,9526,"Pole Vault",4.4958,9.526,0.500452361874593
"Oregon",2018,"Girls",267,7289,"100m",12,7.289,-0.858919038034871
"Oregon",2018,"Girls",267,7289,"1600m",286.108839,7.289,-0.35564493024064
"Oregon",2018,"Girls",267,7289,"800m",131.72,7.289,-0.752998371719667
"Oregon",2018,"Girls",267,7289,"High Jump",1.7018,7.289,-0.938297942854756
"Oregon",2018,"Girls",267,7289,"Pole Vault",3.5814,7.289,-1.14851106830677
