,,,"Harold ""Red"" Grange",Wheaton (H.S.),9-May
,1920-21,A,David Neumann,Chicago (University),9-May
,1920-21,B,Alvin Young,Carlinville,9-May
,1921-22,A,Bill Hoar,LaSalle (L.-Peru),7-May
,,,Albert Walworth,Oak Park (O.P.-River Forest),7-May
,1921-22,B,M. Eigsti,Berwyn-Cicero (Morton),5-91?2
,1922-23,A,Joseph Cody,Chicago (Englewood),5-83?4
,,,Robert Carson,Danville (H.S.),5-83?4
,1922-23,B,Leo Malosh,Bridgeport,5-103?4
,1923-24,A,Doty,Benton,5-91?2
,,,Philip Heckendorn,Oak Park (O.P.-River Forest),5-91?2
,1923-24,B,R. Olmstead,Victoria,5-111?2
,1924-25,A,"Theodore ""Ty"" Wachowski",Chicago (Harrison),5-113?8
,1924-25,B,Tommy Miller,Elmwood,5-91?8
,1925-26,,Richard Wiggins,Eldorado,6-35?8
,,,Tommy Miller,Elmwood,6-35?8
,1926-27,,Cole,Ewing,6-31?2
,1927-28,,George McHose,Havana,5-113?4
,1928-29,,Eldon Streid,Chenoa,5-113?4
,1929-30,,Oliver Olson,Wheaton (H.S.),Jun-00
,1930-31,,Eli Miller,Chicago (Roosevelt),2-Jun
,1931-32,,George Ray,Highland Park (Deerfield-Shields),5-113?4
,1932-33,,Lowell Spurgeon,Centralia,6-51?8
,1933-34,,Lowell Spurgeon,Centralia,3-Jun
,,,Chism,Chicago (Englewood),3-Jun
,1934-35,,David Waterbury,Centralia,6-13?8
,1935-36,,Donald Canham,Oak Park (O.P.-River Forest),4-Jun
,1936-37,,Paul Blue,Mahomet,1-Jun
,1937-38,,Bob Hornecker,LaSalle (L.-Peru),6-13?8
,,,Thomas Edwards,Norris City,6-13?8
,,,Robert McSweeney,Oak Park (O.P.-River Forest),6-13?8
,1938-39,,Dick Moreau,Winnetka (New Trier),4-Jun
,1939-40,,"Dwight ""Dike"" Eddleman",Centralia,2-Jun
,1940-41,,"Dwight ""Dike"" Eddleman",Centralia,5-113?4
,1941-42,,"Dwight ""Dike"" Eddleman",Centralia,4-Jun
,1942-43,,Harold Hartley,Ashley,3-Jun
,1943-44,,Jim McCurdy,Pinckneyville,3-Jun
,1944-45,,Frank Strand,Blue Island,Jun-00
,1945-46,,Kenneth McBride,Centralia,5-113?4
,,,Harold Newsome,Chicago (Schurz),5-113?4
,,,Don Calhoun,Evanston (Twp.),5-113?4
,1946-47,,Harold Newsome,Chicago (Schurz),1-Jun
,,,Dick Patterson,Rushville,1-Jun
,,,Al Brownfield,Waukegan (H.S.),1-Jun
,,,Roscoe Harrell,Waukegan (H.S.),1-Jun
,1947-48,,Robert Babecki,Chicago (Lane),6-23?8
,1948-49,,Bob Nickolaus,Centralia,5-113?4
,,,Wayne Vieth,LaGrange (Lyons),5-113?4
,1949-50,,Don Hillmer,Geneseo,5-111?2
,1950-51,,Ronald Mitchell,East St. Louis (Sr.),6-37?8
,1951-52,,Calvin Boyd,Oak Park (O.P.-River Forest),6-15?8
,1952-53,,Dick Williams,LaGrange (Lyons),6-23?4
,,,"Floyd ""Bud"" Smith",Mt. Carroll,6-23?4
,1953-54,,Al Urbanckas,Springfield (Cathedral),6-31?4
,1954-55,,William Palmer,Arlington Heights (Arlington),2-Jun
,,,Wilbur Dickson,Danville (H.S.),2-Jun
,,,Don Swanson,Moline (H.S.),2-Jun
,1955-56,,Wilbur Dickson,Danville (H.S.),6-31?4
,1956-57,,William Palmer,Arlington Heights (Arlington),6-51?4
,1957-58,,Homer Thurman,Chicago Heights (Bloom Twp.),3-Jun
,1958-59,,Wes Sidney,Winnetka (New Trier),3-Jun
,1959-60,,Dave Schmidt,Atwood,2-Jun
,,,Orbenie Giles,East Moline (United),2-Jun
,,,Charles Mohr,Park Ridge (Maine East),2-Jun
,1960-61,,Jeff Tyler,Rock Island (H.S.),4-Jun
,1961-62,,Scott Etnyre,Winnetka (New Trier),6-43?8
,1962-63,,John Rupert,Chicago Heights (Bloom Twp.),4-Jun
,1963-64,,Curtis Deal,Edwardsville (H.S.),6-41?2
,1964-65,,Curtis Deal,Edwardsville (H.S.),5-Jun
,1965-66,,Steve Campbell,Evanston (Twp.),5-Jun
,1966-67,,Ben Gaines,Evanston (Twp.),6-91?4
,1967-68,,Randy Crady,Chillicothe,6-61?4
,1968-69,,Galyn Sweet,Colfax (Octavia),6-Jun
,1969-70,,Galyn Sweet,Colfax (Octavia),6-101?4
,1970-71,,Bill Hancock,Glasford (Illini Bluffs),8-Jun
,1971-72,,John Stanek,Hillside (Proviso West),8-Jun
,,,,,
pole vault,1892-93,,Clarence Herschberger,Peoria (H.S.),8-Aug
,1893-94,,Clarence Herschberger,Peoria (H.S.),Sep-00
,1894-95,,W. Stevens,Mattoon,3-Sep
,1895-96,,Wayne Carter,Mattoon,6-Sep
,1896-97,,Gage Leake,Chicago (Englewood),6-Sep
,1897-98,,Harry Bascomb,Chicago (Hyde Park),7-Sep
,1898-99,,Harold Ives,Rantoul,7-Sep
,1899-00,,Chester Hoover,Taylorville,9-Sep
,1900-01,,Carl Colby,Pecatonica,4-Oct
,1901-02,,Paul Dickey,Chicago (South Division),10-11?2
,1902-03,,Corson Morris,Chicago (Englewood),10-61?4
,1903-04,,Roy Rennacher,Chicago (North Division),Oct-00
,1904-05,,W.L. Sauer,Chicago (Lake View),4-Oct
,1905-06,,Clyde Way,Chicago (Hyde Park),7-Oct
,1906-07,,Louis Enos,Alton (Sr.),10-115?8
,1907-08,,Louis Enos,Alton (Sr.),Nov-00
,,,Walter Kimball,LaGrange (Lyons),Nov-00
,1908-09,,Herman Dixon,Biggsville,3-Oct
,1909-10,,Edward Thomas,Chicago (Hyde Park),9-Oct
,1910-11,,Charles Bachman,Chicago (Englewood),Nov-00
,,,Eugene Schobinger,Chicago (Harvard),Nov-00
,,,Dennett Bell,Chicago (Hyde Park),Nov-00
,,,Percy Wagner,Chicago (Hyde Park),Nov-00
,1911-12,,Oliver Foster,Bellflower,6-Oct
,,,Charles Bachman,Chicago (Englewood),6-Oct
,,,Charles Bent,Chicago (University),6-Oct
,,,Frank Foss,Chicago (University),6-Oct
,,,George Hayworth,Georgetown,6-Oct
,,,John Cannon,Jacksonville (H.S.),6-Oct
,1912-13,,Frank Foss,Chicago (University),11-63?8
,1913-14,A,Jesse Kirkpatrick,Champaign (H.S.),3-Nov
,,,Max Hole,Chicago (University),3-Nov
,1913-14,B,Oscar Burgess,Fairfield,Nov-00
,,,George Hayworth,Georgetown,Nov-00
,1914-15,A,Percy Graham,Chicago (University),11-61?2
,1914-15,B,Sherman Landers,Oregon,11-91?2
,1915-16,A,Harry Eielson,Springfield (H.S.),3-Nov
,1915-16,B,Sherman Landers,Oregon,Oct-00
,1915-16,C,Edwin Myers,Lake Forest (L.F. Academy),3-Nov
,1918-19,A,Dean Brownell,Champaign (H.S.),6-Nov
,1918-19,B,Arthur Lee,LaSalle (L.-Peru),3-Nov
,1919-20,A,Allan Steele,Urbana (H.S.),Nov-00
,1919-20,B,Roland E. Griggs,Brimfield,3-Nov
,1920-21,A,Allen Vohs,LaSalle (L.-Peru),Nov-00
,1920-21,B,Roland E. Griggs,Brimfield,Nov-00
,1921-22,A,Oliver Barker,Evanston (Twp.),Nov-00
,1921-22,B,Allen Steel,Monticello,3-Nov
,1922-23,A,Richard Johns,LaSalle (L.-Peru),Nov-00
,1922-23,B,Martin Seed,Bridgeport,6-Nov
,,,L. Williams,White Hall,6-Nov
,1923-24,A,Richard Johns,LaSalle (L.-Peru),11-111?4
,1923-24,B,Lowell Hall,Hoopeston,Nov-00
,1924-25,A,H. Harrison,West Frankfort (Frankfort),6-Nov
,1924-25,B,Lyle C. Holl,Easton,6-Nov
,1925-26,,Eudell Watts,Kewanee (H.S.),9-Nov
,1926-27,,W. Morrison,Minonk,12-41?2
,1927-28,,Estel Lennington,Chenoa,Dec-00
,,,Millard Broughton,Chicago (Lane),Dec-00
,,,G. Bundren,Johnston City,Dec-00
,1928-29,,Ray Woolsey,Knoxville,11-61?2
,1929-30,,Hubert Skelly,Oak Park (O.P.-River Forest),12-73?4
,1930-31,,Bob Romeis,Elgin (H.S.),10-Nov
,,,Augie Beltzner,Joliet (Twp.),10-Nov
,,,Bob Swisher,Peoria (H.S.),10-Nov
,,,Irving Seeley,Urbana (H.S.),10-Nov
,1931-32,,Fred Stewart,Evanston (Twp.),6-Nov
,,,Augie Beltzner,Joliet (Twp.),6-Nov
,,,Kenneth Morris,Watseka,6-Nov
,1932-33,,Donald Anderson,Batavia,2-Dec
,,,Jim Kingsley,Winnetka (New Trier),2-Dec
,1933-34,,Jim Kingsley,Winnetka (New Trier),6-Dec
,1934-35,,Thomas R. Charles,Beardstown,4-Nov
,1935-36,,"Clark Shaughnessy, Jr.",Chicago (Hyde Park),4-Dec
,1936-37,,Virgil Robinson,Centralia,6-Dec
,1937-38,,Bill Williams,Oak Park (O.P.-River Forest),12-111?2
,1938-39,,Lopin,Rockford (H.S.),3-Dec
,1939-40,,Albert Hoeman,Dixon (H.S.),6-Nov
,,,George Nevius,Girard,6-Nov
,,,George Hall,Maywood (Proviso),6-Nov
,1940-41,,Frank Charnak,West Frankfort (Frankfort),12-43?4
,1941-42,,Bill Olliverson,Urbana (H.S.),8-Nov
,1942-43,,Roy Westgate,Oak Park (O.P.-River Forest),8-Dec
,1943-44,,Kendall Freeman,Sterling (H.S.),4-Dec
,1944-45,,Ed Ulvestad,Oak Park (O.P.-River Forest),4-Dec
,1945-46,,Don Laz,Aurora (West),3-Dec
,1946-47,,Neil King,Evanston (Twp.),3-Dec
,,,Wilbur Hawke,Mendota,3-Dec
,1947-48,,Jerry Pickell,Naperville (H.S.),9-Dec
,,,Dick Thielen,Sterling (H.S.),9-Dec
,1948-49,,"John ""Rocky"" Ryan",Tolono,3-Dec
,1949-50,,Jim Wright,Lawrenceville,13-01?8
,1950-51,,Dean McKown,LaGrange (Lyons),12-81?2
,1951-52,,Jack Agnew,Lincoln,6-Dec
,1952-53,,Gordon Bell,Oak Park (O.P.-River Forest),6-Dec
,1953-54,,Bobby Joe Mason,Centralia,4-Dec
,,,Les Murphy,Robinson,4-Dec
,,,Jack Sowers,West Frankfort (Frankfort),4-Dec
,1954-55,,Lewis Flinn,Princeton,6-Dec
,1955-56,,John Cada,Elmhurst (York),1-Dec
,,,Larry Mackey,Urbana (H.S.),1-Dec
,1956-57,,Larry Oertley,Bartonville (Limestone),2-Dec
,,,Dave Rudolph,Highland Park,2-Dec
,,,Bill Keel,Hinsdale (Twp.),2-Dec
,,,Tom Fann,Hurst (H.-Bush),2-Dec
,1957-58,,Bill Keel,Hinsdale (Twp.),6-Dec
,1958-59,,James Nelson,LaGrange (Lyons),8-Dec
,1959-60,,Gary Wolff,Centralia,13-01?2
,1960-61,,Ron Fulton,Kewanee (H.S.),Dec-00
,,,Ed Nilsen,Oak Park (O.P.-River Forest),Dec-00
,1961-62,,Don Duncan,Centralia,6-Dec
,,,Ron Preswood,Fithian (Oakwood),6-Dec
,,,Bob Radunzel,West Chicago (H.S.),6-Dec
,,,Scott Etnyre,Winnetka (New Trier),6-Dec
,1962-63,,Rich Ellison,Berwyn (Morton West),13-91?2
,1963-64,,Rich Ellison,Berwyn (Morton West),13-4
,1964-65,,Doug Macomber,Park Ridge (Maine South),14-31?2
,1965-66,,Chris Hill,Glen Ellyn (Glenbard West),14-0
,1966-67,,Howard Doulder,Oak Park (O.P.-River Forest),14-0
,1967-68,,Jan Johnson,Chicago Heights (Bloom Twp.),15-03?4
,1968-69,,Ralph Williams,Harvey (Thornton),14-0
,1969-70,,Denny Brue,Ottawa (Twp.),14-0
,1970-71,,Rusty Wells,Ottawa (Twp.),14-4
,1971-72,,Jeff Klawitter,Dolton (Thornridge),15-0
