2004,4A,"Lavera Morris, Oak Ridge (Orlando), 2:09.90"
,3A,"Valeria Rodriguez, Lourdes (Miami), 2:14.23"
,2A,"Jacqueline Areson, Pope John Paul II (Boca"
,,"Raton), 2:13.54"
,1A,"Danielle Bradley, King's Academy (West"
,,"Palm Beach), 2:15.72"
2005,4A,"Jamia Hutto, Oak Ridge (Orlando), 2:16.76"
,3A,"Jacqueline Areson, Atlantic (Delray Beach),"
,,02:12.3
,2A,"Leela Hadsock, Hernando (Brooksville),"
,,02:17.4
,1A,"Danielle Bradley, King's Academy (West"
,,"Palm Beach), 2:13.08"
2006,4A,"Christal Washington, South Broward"
,,"(Hollywood), 2:12.99"
,3A,"Jamia Hutto, Oak Ridge (Orlando), 2:14.22"
,2A,"Kayla Conrad, Jensen Beach, 2:18.08"
,1A,"Danielle Bradley, King's Academy (West"
,,"Palm Beach), 2:15.19"
2007,4A,"Christal Washington, South Broward"
,,"(Hollywood), 2:10.90"
,3A,"Lanie Whittaker, Washington (Miami),"
,,02:15.7
,2A,"Kayla Conrad, Jensen Beach, 2:17.22"
,1A,"Hillary Neal, King's Academy (West Palm"
,,"Beach), 2:15.72"
2008,4A,"Christal Washington, South Broward"
,,"(Hollywood), 2:10.52"
,3A,"Lanie Whittaker, Washington (Miami),"
,,02:16.3
,2A,"Kayla Conrad, Jensen Beach, 2:17.83"
,1A,"Mallory Bane, St. Johns Country Day"
,,"(Orange Park), 2:20.85"
2009,4A,"Skyler Wallen, Miami Northwestern, 2:09.44"
,3A,"Darroneshia Lott, Pine Forest (Pensacola),"
,,02:17.3
,2A,"Joane Pierre, Immokalee, 2:14.10"
,1A,"Stefanie Kurgatt, Maclay (Tallahassee),"
,,02:14.9
2010,4A,"Imani Sudlow, Boyd Anderson (Lauderdale"
,,"Lakes), 2:11.84"
,3A,"Darroneshia Lott, Pine Forest (Pensacola),"
,,02:12.2
,2A,"Stephanie Schappert, Pope John Paul II"
,,(Boca
,,"Raton), 2:10.81"
,1A,"Stefanie Kurgatt, Maclay (Tallahassee),"
,,02:15.0
2011,4A,"Desmika White, Plantation, 2:13.07"
,3A,"Darroneshia Lott, Pine Forest (Pensacola),"
,,02:13.8
,2A,"Stephanie Schappert, Pope John Paul II"
,,"(Boca Raton), 2:12.65"
,1A,"Stefanie Kurgatt, Maclay (Tallahassee),"
,,02:15.8
2012,4A,"Natalie Concepcion, Ferguson (Miami),"
,,02:13.8
,3A,"Lily Williams, Chiles (Tallahassee), 2:12.45"
,2A,"Daesha Rogers, American Heritage"
,,"(Plantation), 2:12.75"
,1A,"Stefanie Kurgatt, Maclay (Tallahassee),"
,,02:10.5
2013,4A,"Michelle Howell, Seminole Ridge"
,,"(Loxahatchee), 2:10.12"
,3A,"Kristin Zarrella, Lakewood Ranch"
,,"(Bradenton), 2:16.45"
,2A,"Daesha Rogers, American Heritage"
,,"(Plantation), 2:12.08"
,1A,"Stefanie Kurgatt, Maclay (Tallahassee),"
,,02:16.5
2014,4A,"Sinclaire Johnson, Lake Brantley"
,,"(Altamonte Springs), 2:12.30"
,3A,"Emily Harding, Sarasota, 2:15.12"
,2A,"Caitlin Collier, Bolles (Jacksonville), 2:13.54"
,1A,"Emily Stallings, Providence (Jacksonville),"
,,02:17.7
2015,4A,"Grace Blair, Oak Hall (Gainesville), 2:18:70"
,3A,"Daesha Rogers, Miami Northwestern,"
,,2:11:84
,2A,"Caitlin Collier, Bolles (Jacksonville), 2:14:04"
,1A,"Grace Blair, Oak Hall (Gainesville), 2:13:70"
2016,4A,"Sinclaire Johnson,  Lake Brantley"
,,"(Altamonte Springs), 2:09.10"
,3A,"Jinah Mickens-Malik, Mater Academy"
,,"(Hialeah Gardens), 2:13.80"
,2A,"Caitlin Collier, Bolles (Jacksonville), 2:06.74"
,1A,"Sierra Oliveira, Evangelical Christian (Fort"
,,"Myers), 2:15.51"
2017,4A,"Kayla Johnson, Miami Southridge, 2:10.39"
,3A,"Kristlin Gear, Fort Myers, 2:10.29"
,2A,"Caitlin Collier, Bolles (Jacksonville), 2:10.65"
,1A,"Grace Blair, Oak Hall (Gainesville), 2:13.43"
2018,4A,"Bailey Hertenstein, Newsome (Lithia),"
,,02:13.2
,3A,"Jinah Mickens-Malik, Mater Academy"
,,"(Hialeah Gardens), 2:11.26"
,2A,"Caitlin Collier, Bolles (Jacksonville), 2:02.77"
,1A,"Jessica Edwards, Canterbury (Fort Myers),"
,,02:13.3
2019,4A,"Alicia Ruiz, George Jenkins (Lakeland),"
,,02:11.3
,3A,"Jinah Mickens-Malik, Mater Academy"
,,"(Hialeah Gardens), 2:10.80"
,2A,"Natalie Varela, Gulliver Prep (Pinecrest),"
,,02:09.8
,1A,"Jessica Edwards, Canterbury (Fort Myers),"
,,02:08.4
1975,,"Mary Bowman, Palm Beach Gardens,"
,,05:13.8
