"State","Year","Event","Gender","Class","Mark","text","Rank"
"Georgia",1982,"100y","Girls","1A","11.64",NA,NA
"Georgia",1982,"880y","Girls","4A","02:18.0",NA,NA
"Georgia",1982,"880y","Girls","3A","02:19.5",NA,NA
"Georgia",1982,"880y","Girls","2A","02:27.2",NA,NA
"Georgia",1982,"880y","Girls","1A","02:27.8",NA,NA
"Georgia",1982,"High Jump","Girls","4A","5' 6""",NA,NA
"Georgia",1982,"High Jump","Girls","3A","5' 4""",NA,NA
"Georgia",1982,"High Jump","Girls","2A","5' 5""",NA,NA
"Georgia",1982,"High Jump","Girls","1A","5' 0""",NA,NA
"Georgia",1981,"Mile","Girls","4A","05:09.3",NA,NA
"Georgia",1981,"Mile","Girls","3A","05:23.8",NA,NA
"Georgia",1981,"Mile","Girls","2A","05:26.4",NA,NA
"Georgia",1981,"Mile","Girls","1A","05:33.5",NA,NA
"Georgia",1981,"100y","Girls","4A","11.13",NA,NA
"Georgia",1981,"100y","Girls","3A","11.21",NA,NA
"Georgia",1981,"100y","Girls","2A","11.74",NA,NA
"Georgia",1981,"100y","Girls","1A","11.87",NA,NA
"Georgia",1981,"880y","Girls","4A","02:19.8",NA,NA
"Georgia",1981,"880y","Girls","3A","02:17.7",NA,NA
"Georgia",1981,"880y","Girls","2A","02:24.4",NA,NA
"Georgia",1981,"880y","Girls","1A","02:20.6",NA,NA
"Georgia",1981,"High Jump","Girls","4A","5' 4""",NA,NA
"Georgia",1981,"High Jump","Girls","3A","5' 4""",NA,NA
"Georgia",1981,"High Jump","Girls","2A","5' 2""",NA,NA
"Georgia",1981,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",1980,"Mile","Girls","4A","05:15.5",NA,NA
"Georgia",1980,"Mile","Girls","3A","05:29.2",NA,NA
"Georgia",1980,"Mile","Girls","2A","05:22.1",NA,NA
"Georgia",1980,"Mile","Girls","1A","05:20.2",NA,NA
"Georgia",1980,"100y","Girls","4A","11.22",NA,NA
"Georgia",1980,"100y","Girls","3A","11.33",NA,NA
"Georgia",1980,"100y","Girls","2A","11.44",NA,NA
"Georgia",1980,"100y","Girls","1A","11.86",NA,NA
"Georgia",1980,"880y","Girls","4A","02:19.5",NA,NA
"Georgia",1980,"880y","Girls","3A","02:22.6",NA,NA
"Georgia",1980,"880y","Girls","2A","02:18.4",NA,NA
"Georgia",1980,"880y","Girls","1A","02:25.1",NA,NA
"Georgia",1980,"High Jump","Girls","4A","5' 2""",NA,NA
"Georgia",1980,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1980,"High Jump","Girls","2A","5' 5""",NA,NA
"Georgia",1980,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",1979,"Mile","Girls","4A","05:11.6",NA,NA
"Georgia",1979,"Mile","Girls","3A","05:33.5",NA,NA
"Georgia",1979,"Mile","Girls","2A","05:14.5",NA,NA
"Georgia",1979,"Mile","Girls","1A","05:41.4",NA,NA
"Georgia",1979,"100y","Girls","4A","10.8",NA,NA
"Georgia",1979,"100y","Girls","3A","11.3",NA,NA
"Georgia",1979,"100y","Girls","2A","11.2",NA,NA
"Georgia",1979,"100y","Girls","1A","11.4",NA,NA
"Georgia",1979,"880y","Girls","4A","02:17.7",NA,NA
"Georgia",1979,"880y","Girls","3A","02:17.9",NA,NA
"Georgia",1979,"880y","Girls","2A","02:18.3",NA,NA
"Georgia",1979,"880y","Girls","1A","02:26.4",NA,NA
"Georgia",1979,"High Jump","Girls","4A","5' 2""",NA,NA
"Georgia",1979,"High Jump","Girls","3A","5' 5""",NA,NA
"Georgia",1979,"High Jump","Girls","2A","5' 6""",NA,NA
"Georgia",1979,"High Jump","Girls","1A","5'2""",NA,NA
"Georgia",1978,"Mile","Girls","3A","05:16.0",NA,NA
"Georgia",1978,"Mile","Girls","2A","05:34.7",NA,NA
"Georgia",1978,"Mile","Girls","1A","05:19.4",NA,NA
"Georgia",1978,"Mile","Girls","B","05:32.0",NA,NA
"Georgia",1978,"100y","Girls","3A","11.2",NA,NA
"Georgia",1978,"100y","Girls","2A","11.1",NA,NA
"Georgia",1978,"100y","Girls","1A","11.1",NA,NA
"Georgia",1978,"100y","Girls","B","11.3",NA,NA
"Georgia",1978,"880y","Girls","3A","02:21.0",NA,NA
"Georgia",1978,"880y","Girls","2A","02:19.5",NA,NA
"Georgia",1978,"880y","Girls","1A","02:19.8",NA,NA
"Georgia",1978,"880y","Girls","B","02:28.9",NA,NA
"Georgia",1978,"High Jump","Girls","3A","5' 0""",NA,NA
"Georgia",1978,"High Jump","Girls","2A","5' 4""",NA,NA
"Georgia",1978,"High Jump","Girls","1A","5' 2.25""",NA,NA
"Georgia",1978,"High Jump","Girls","B","5' 5""",NA,NA
"Georgia",1977,"Mile","Girls","3A","05:17.2",NA,NA
"Georgia",1977,"Mile","Girls","2A","05:14.6",NA,NA
"Georgia",1977,"Mile","Girls","1A","05:22.0",NA,NA
"Georgia",1977,"Mile","Girls","B","05:36.4",NA,NA
"Georgia",1977,"100y","Girls","3A","11.2",NA,NA
"Georgia",1977,"100y","Girls","2A","11",NA,NA
"Georgia",1977,"100y","Girls","1A","10.9",NA,NA
"Georgia",1977,"100y","Girls","B","11.2",NA,NA
"Georgia",1977,"880y","Girls","3A","2:22",NA,NA
"Georgia",1977,"880y","Girls","2A","02:23.1",NA,NA
"Georgia",1977,"880y","Girls","1A","02:25.9",NA,NA
"Georgia",1977,"880y","Girls","B","02:21.5",NA,NA
"Georgia",1977,"High Jump","Girls","3A","5' 4""",NA,NA
"Georgia",1977,"High Jump","Girls","2A","5' 5""",NA,NA
"Georgia",1977,"High Jump","Girls","1A","5'1""",NA,NA
"Georgia",1977,"High Jump","Girls","B","5' 6""",NA,NA
"Georgia",1976,"Mile","Girls","3A","05:23.1",NA,NA
"Georgia",1976,"Mile","Girls","2A","05:38.5",NA,NA
"Georgia",1976,"Mile","Girls","1A","05:31.9",NA,NA
"Georgia",1976,"Mile","Girls","B","05:34.8",NA,NA
"Georgia",1976,"100y","Girls","3A","11.1",NA,NA
"Georgia",1976,"100y","Girls","2A","11.5",NA,NA
"Georgia",1976,"100y","Girls","1A","11.4",NA,NA
"Georgia",1976,"100y","Girls","B","11.7",NA,NA
"Georgia",1976,"880y","Girls","3A","02:24.7",NA,NA
"Georgia",1976,"880y","Girls","2A","02:25.9",NA,NA
"Georgia",1976,"880y","Girls","1A","02:30.7",NA,NA
"Georgia",1976,"880y","Girls","B","02:23.0",NA,NA
"Georgia",1976,"High Jump","Girls","3A","5' 0""",NA,NA
"Georgia",1976,"High Jump","Girls","2A","5' 0""",NA,NA
"Georgia",1976,"High Jump","Girls","1A","5' 0""",NA,NA
"Georgia",1976,"High Jump","Girls","B","5'1""",NA,NA
"Georgia",1975,"Mile","Girls","3A","05:35.1",NA,NA
"Georgia",1975,"Mile","Girls","2A","05:32.5",NA,NA
"Georgia",1975,"Mile","Girls","1A","05:39.3",NA,NA
"Georgia",1975,"Mile","Girls","B","05:38.0",NA,NA
"Georgia",1975,"100y","Girls","3A","11.4",NA,NA
"Georgia",1975,"100y","Girls","2A","11",NA,NA
"Georgia",1975,"100y","Girls","1A","11.2",NA,NA
"Georgia",1975,"100y","Girls","B","12",NA,NA
"Georgia",1975,"880y","Girls","3A","02:29.8",NA,NA
"Georgia",1975,"880y","Girls","2A","02:26.6",NA,NA
"Georgia",1975,"880y","Girls","1A","02:27.7",NA,NA
"Georgia",1975,"880y","Girls","B","2;26.3",NA,NA
"Georgia",1975,"High Jump","Girls","3A","5' 1""",NA,NA
"Georgia",1975,"High Jump","Girls","2A","4' 11""",NA,NA
"Georgia",1975,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",1975,"High Jump","Girls","B","4' 11""",NA,NA
"Georgia",1974,"Mile","Girls","3A","05:54.2",NA,NA
"Georgia",1974,"Mile","Girls","2A","05:37.3",NA,NA
"Georgia",1974,"Mile","Girls","1A","05:53.8",NA,NA
"Georgia",1974,"Mile","Girls","B","06:06.7",NA,NA
"Georgia",1974,"100y","Girls","3A","11.2",NA,NA
"Georgia",1974,"100y","Girls","2A","11.3",NA,NA
"Georgia",1974,"100y","Girls","1A","11.3",NA,NA
"Georgia",1974,"100y","Girls","B","11.3",NA,NA
"Georgia",1974,"880y","Girls","3A","02:28.6",NA,NA
"Georgia",1974,"880y","Girls","2A","02:27.2",NA,NA
"Georgia",1974,"880y","Girls","1A","02:39.3",NA,NA
"Georgia",1974,"880y","Girls","B","02:36.4",NA,NA
"Georgia",1974,"High Jump","Girls","3A","4' 10""",NA,NA
"Georgia",1974,"High Jump","Girls","2A","5' 0""",NA,NA
"Georgia",1974,"High Jump","Girls","1A","4' 10""",NA,NA
"Georgia",1974,"High Jump","Girls","B","4' 8""",NA,NA
"Georgia",1973,"100y","Girls","3A","11.8",NA,NA
"Georgia",1973,"100y","Girls","2A","11.4",NA,NA
"Georgia",1973,"100y","Girls","1A","11.8",NA,NA
"Georgia",1973,"100y","Girls","B","11.6",NA,NA
"Georgia",1973,"880y","Girls","3A","02:32.6",NA,NA
"Georgia",1973,"880y","Girls","2A","02:24.7",NA,NA
"Georgia",1973,"880y","Girls","1A","02:43.9",NA,NA
"Georgia",1973,"880y","Girls","B","02:47.8",NA,NA
"Georgia",1973,"High Jump","Girls","3A","4' 10""",NA,NA
"Georgia",1973,"High Jump","Girls","2A","5'",NA,NA
"Georgia",1973,"High Jump","Girls","1A","4' 11.75""",NA,NA
"Georgia",1973,"High Jump","Girls","B","4' 4""",NA,NA
"Georgia",1972,"880y","Girls","Open","0.1",NA,NA
"Georgia",1972,"100y","Girls","Open","11",NA,NA
"Georgia",1972,"High Jump","Girls","Open","5'",NA,NA
"Georgia",1971,"880y","Girls","Open","",NA,NA
"Georgia",1971,"100y","Girls","Open","11.1",NA,NA
"Georgia",1971,"High Jump","Girls","Open","5' 0""",NA,NA
"Georgia",1970,"100y","Girls","Open","11.3",NA,NA
"Georgia",1970,"High Jump","Girls","Open","4' 11""",NA,NA
"Georgia",1969,"100y","Girls","Open","11.5",NA,NA
"Georgia",1969,"High Jump","Girls","Open","5'2""",NA,NA
"Georgia",1968,"100y","Girls","Open","11.9",NA,NA
"Georgia",1968,"High Jump","Girls","Open","5'2""",NA,NA
"Georgia",1909,"100y","Boys","Open","10.8",NA,NA
"Georgia",1909,"High Jump","Boys","Open","",NA,NA
"Georgia",1909,"Pole Vault","Boys","Open","",NA,NA
"Georgia",1910,"100y","Boys","Open","11",NA,NA
"Georgia",1910,"High Jump","Boys","Open","3-May",NA,NA
"Georgia",1911,"100y","Boys","Open","11",NA,NA
"Georgia",1911,"High Jump","Boys","Open","4-May",NA,NA
"Georgia",1912,"100y","Boys","Open","11.2",NA,NA
"Georgia",1912,"High Jump","Boys","Open","8-May",NA,NA
"Georgia",1913,"100y","Boys","Open","10.4",NA,NA
"Georgia",1913,"High Jump","Boys","Open","3-May",NA,NA
"Georgia",1914,"100y","Boys","Open","12",NA,NA
"Georgia",1914,"High Jump","Boys","Open","4-May",NA,NA
"Georgia",1915,"100y","Boys","Open","11",NA,NA
"Georgia",1915,"High Jump","Boys","Open","3-May",NA,NA
"Georgia",1916,"100y","Boys","Open","10.6",NA,NA
"Georgia",1916,"High Jump","Boys","Open","8-May",NA,NA
"Georgia",1917,"100y","Boys","Open","10.2",NA,NA
"Georgia",1917,"High Jump","Boys","Open","9-May",NA,NA
"Georgia",1917,"Pole Vault","Boys","Open","",NA,NA
"Georgia",1918,"100y","Boys","Open","11.4",NA,NA
"Georgia",1918,"High Jump","Boys","Open","9-May",NA,NA
"Georgia",1918,"Pole Vault","Boys","Open","",NA,NA
"Georgia",1919,"100y","Boys","Open","",NA,NA
"Georgia",1919,"High Jump","Boys","Open","",NA,NA
"Georgia",1919,"Pole Vault","Boys","Open","",NA,NA
"Georgia",1920,"100y","Boys","Open","10.4",NA,NA
"Georgia",1920,"High Jump","Boys","Open","4-May",NA,NA
"Georgia",1920,"Pole Vault","Boys","Open","4-Oct",NA,NA
"Georgia",1920,"Pole Vault","Boys","Open","4-Oct",NA,NA
"Georgia",1921,"100y","Boys","Open","",NA,NA
"Georgia",1921,"High Jump","Boys","Open","",NA,NA
"Georgia",1921,"Pole Vault","Boys","Open","",NA,NA
"Georgia",1922,"100y","Boys","Open","10.4",NA,NA
"Georgia",1922,"High Jump","Boys","Open","10-May",NA,NA
"Georgia",1922,"Pole Vault","Boys","Open","6-Oct",NA,NA
"Georgia",1923,"100y","Boys","Open","10.8",NA,NA
"Georgia",1923,"High Jump","Boys","Open","",NA,NA
"Georgia",1923,"High Jump","Boys","Open","",NA,NA
"Georgia",1923,"Pole Vault","Boys","Open","",NA,NA
"Georgia",1924,"100y","Boys","Open","10.3",NA,NA
"Georgia",1924,"High Jump","Boys","Open","8-May",NA,NA
"Georgia",1924,"Pole Vault","Boys","Open","3-Nov",NA,NA
"Georgia",1925,"100y","Boys","Open","10.4",NA,NA
"Georgia",1925,"High Jump","Boys","Open","9-May",NA,NA
"Georgia",1925,"Pole Vault","Boys","Open","6-Nov",NA,NA
"Georgia",1926,"100y","Boys","Open","",NA,NA
"Georgia",1926,"High Jump","Boys","Open","",NA,NA
"Georgia",1926,"Pole Vault","Boys","Open","",NA,NA
"Georgia",1927,"100y","Boys","Open","",NA,NA
"Georgia",1927,"High Jump","Boys","Open","",NA,NA
"Georgia",1927,"Pole Vault","Boys","Open","",NA,NA
"Georgia",1928,"100y","Boys","Open","",NA,NA
"Georgia",1928,"High Jump","Boys","Open","",NA,NA
"Georgia",1928,"Pole Vault","Boys","Open","",NA,NA
"Georgia",1929,"100y","Boys","Open","10.3",NA,NA
"Georgia",1929,"High Jump","Boys","Open","6-0.5",NA,NA
"Georgia",1929,"Pole Vault","Boys","Open","12-2.5",NA,NA
"Georgia",1929,"Pole Vault","Boys","Open","12-2.5",NA,NA
"Georgia",1930,"100y","Boys","Open","10.4",NA,NA
"Georgia",1930,"High Jump","Boys","Open","8-May",NA,NA
"Georgia",1930,"Pole Vault","Boys","Open","8-Oct",NA,NA
"Georgia",1931,"100y","Boys","Open","10.4",NA,NA
"Georgia",1931,"High Jump","Boys","Open","9-May",NA,NA
"Georgia",1931,"Pole Vault","Boys","Open","7-Nov",NA,NA
"Georgia",1932,"100y","Boys","Open","10.5",NA,NA
"Georgia",1932,"High Jump","Boys","Open","5-7.75",NA,NA
"Georgia",1932,"Pole Vault","Boys","Open","6-Nov",NA,NA
"Georgia",1933,"100y","Boys","Open","10.2",NA,NA
"Georgia",1933,"High Jump","Boys","Open","5-10.25",NA,NA
"Georgia",1933,"Pole Vault","Boys","Open","11-7.25",NA,NA
"Georgia",1934,"100y","Boys","A","10.2",NA,NA
"Georgia",1934,"100y","Boys","B","10",NA,NA
"Georgia",1934,"100y","Boys","C","10.8",NA,NA
"Georgia",1934,"High Jump","Boys","A","10-May",NA,NA
"Georgia",1934,"High Jump","Boys","B","Jun-00",NA,NA
"Georgia",1934,"High Jump","Boys","C","8-May",NA,NA
"Georgia",1934,"Pole Vault","Boys","A","2-Oct",NA,NA
"Georgia",1934,"Pole Vault","Boys","B","4-Oct",NA,NA
"Georgia",1934,"Pole Vault","Boys","C","10-9.25",NA,NA
"Georgia",1935,"100y","Boys","A","",NA,NA
"Georgia",1935,"100y","Boys","B","10.1",NA,NA
"Georgia",1935,"100y","Boys","C","10.2",NA,NA
"Georgia",1935,"High Jump","Boys","A","",NA,NA
"Georgia",1935,"High Jump","Boys","B","9-May",NA,NA
"Georgia",1935,"High Jump","Boys","C","7-May",NA,NA
"Georgia",1935,"High Jump","Boys","C","7-May",NA,NA
"Georgia",1935,"Pole Vault","Boys","A","",NA,NA
"Georgia",1935,"Pole Vault","Boys","B","11-5.5",NA,NA
"Georgia",1935,"Pole Vault","Boys","B","11-5.5",NA,NA
"Georgia",1935,"Pole Vault","Boys","C","10-Oct",NA,NA
"Georgia",1936,"100y","Boys","A","",NA,NA
"Georgia",1936,"100y","Boys","B","10.5",NA,NA
"Georgia",1936,"100y","Boys","C","10.5",NA,NA
"Georgia",1936,"High Jump","Boys","A","",NA,NA
"Georgia",1936,"High Jump","Boys","B","8-May",NA,NA
"Georgia",1936,"High Jump","Boys","C","6-May",NA,NA
"Georgia",1936,"Pole Vault","Boys","A","",NA,NA
"Georgia",1936,"Pole Vault","Boys","B","10-Oct",NA,NA
"Georgia",1936,"Pole Vault","Boys","C","Oct-00",NA,NA
"Georgia",1937,"100y","Boys","A","",NA,NA
"Georgia",1937,"100y","Boys","B","10",NA,NA
"Georgia",1937,"100y","Boys","C","10.5",NA,NA
"Georgia",1937,"High Jump","Boys","A","",NA,NA
"Georgia",1937,"High Jump","Boys","B","6-May",NA,NA
"Georgia",1937,"High Jump","Boys","C","5-11.675",NA,NA
"Georgia",1937,"Pole Vault","Boys","A","",NA,NA
"Georgia",1937,"Pole Vault","Boys","B","Nov-00",NA,NA
"Georgia",1937,"Pole Vault","Boys","C","10-5.5",NA,NA
"Georgia",1938,"100y","Boys","A","",NA,NA
"Georgia",1938,"100y","Boys","B","10.5",NA,NA
"Georgia",1938,"100y","Boys","C","10.7",NA,NA
"Georgia",1938,"High Jump","Boys","A","",NA,NA
"Georgia",1938,"High Jump","Boys","B","10-May",NA,NA
"Georgia",1938,"High Jump","Boys","C","6-May",NA,NA
"Georgia",1938,"Pole Vault","Boys","A","",NA,NA
"Georgia",1938,"Pole Vault","Boys","B","1-Nov",NA,NA
"Georgia",1938,"Pole Vault","Boys","C","1-Nov",NA,NA
"Georgia",1939,"100y","Boys","A","",NA,NA
"Georgia",1939,"100y","Boys","B","10.3",NA,NA
"Georgia",1939,"100y","Boys","C","10.3",NA,NA
"Georgia",1939,"High Jump","Boys","A","",NA,NA
"Georgia",1939,"High Jump","Boys","B","8-May",NA,NA
"Georgia",1939,"High Jump","Boys","B","8-May",NA,NA
"Georgia",1939,"High Jump","Boys","C","5-May",NA,NA
"Georgia",1939,"Pole Vault","Boys","A","",NA,NA
"Georgia",1939,"Pole Vault","Boys","B","Nov-00",NA,NA
"Georgia",1939,"Pole Vault","Boys","C","Nov-00",NA,NA
"Georgia",1939,"Pole Vault","Boys","C","Nov-00",NA,NA
"Georgia",1940,"100y","Boys","A","",NA,NA
"Georgia",1940,"100y","Boys","B","10.3",NA,NA
"Georgia",1940,"100y","Boys","C","10.8",NA,NA
"Georgia",1940,"High Jump","Boys","A","",NA,NA
"Georgia",1940,"High Jump","Boys","B","8-May",NA,NA
"Georgia",1940,"High Jump","Boys","C","6-May",NA,NA
"Georgia",1940,"High Jump","Boys","C","6-May",NA,NA
"Georgia",1940,"Pole Vault","Boys","A","",NA,NA
"Georgia",1940,"Pole Vault","Boys","B","Nov-00",NA,NA
"Georgia",1940,"Pole Vault","Boys","B","Nov-00",NA,NA
"Georgia",1940,"Pole Vault","Boys","C","11-5.5",NA,NA
"Georgia",1941,"100y","Boys","A","9.9",NA,NA
"Georgia",1941,"100y","Boys","B","10.6",NA,NA
"Georgia",1941,"100y","Boys","C","11.1",NA,NA
"Georgia",1941,"880y","Boys","A","02:05.8",NA,NA
"Georgia",1941,"High Jump","Boys","A","10-May",NA,NA
"Georgia",1941,"High Jump","Boys","A","10-May",NA,NA
"Georgia",1941,"High Jump","Boys","B","10-May",NA,NA
"Georgia",1941,"High Jump","Boys","C","6-May",NA,NA
"Georgia",1941,"Mile","Boys","A","04:50.4",NA,NA
"Georgia",1941,"Pole Vault","Boys","A","8-Nov",NA,NA
"Georgia",1941,"Pole Vault","Boys","A","8-Nov",NA,NA
"Georgia",1941,"Pole Vault","Boys","B","11-7.75",NA,NA
"Georgia",1941,"Pole Vault","Boys","C","11",NA,NA
"Georgia",1942,"100y","Boys","A","10.3",NA,NA
"Georgia",1942,"100y","Boys","B","10.4",NA,NA
"Georgia",1942,"100y","Boys","C","10.5",NA,NA
"Georgia",1942,"880y","Boys","A","2:38",NA,NA
"Georgia",1942,"High Jump","Boys","A","9-May",NA,NA
"Georgia",1942,"High Jump","Boys","B","11-May",NA,NA
"Georgia",1942,"High Jump","Boys","C","9-May",NA,NA
"Georgia",1942,"Mile","Boys","A","4:46",NA,NA
"Georgia",1942,"Pole Vault","Boys","A","Nov-00",NA,NA
"Georgia",1942,"Pole Vault","Boys","A","Nov-00",NA,NA
"Georgia",1942,"Pole Vault","Boys","B","4-Nov",NA,NA
"Georgia",1942,"Pole Vault","Boys","C","3-Nov",NA,NA
"Georgia",1943,"100y","Boys","A","10.3",NA,NA
"Georgia",1943,"100y","Boys","B","10.4",NA,NA
"Georgia",1943,"100y","Boys","C","10.4",NA,NA
"Georgia",1943,"880y","Boys","A","2:01",NA,NA
"Georgia",1943,"High Jump","Boys","A","7-May",NA,NA
"Georgia",1943,"High Jump","Boys","B","8-May",NA,NA
"Georgia",1943,"High Jump","Boys","C","4-May",NA,NA
"Georgia",1943,"Mile","Boys","A","04:31.5",NA,NA
"Georgia",1943,"Pole Vault","Boys","A","8-Nov",NA,NA
"Georgia",1943,"Pole Vault","Boys","B","10",NA,NA
"Georgia",1943,"Pole Vault","Boys","C","Sep-00",NA,NA
"Georgia",1944,"100y","Boys","A","10.6",NA,NA
"Georgia",1944,"100y","Boys","B","10.4",NA,NA
"Georgia",1944,"100y","Boys","C","11",NA,NA
"Georgia",1944,"880y","Boys","A","02:14.2",NA,NA
"Georgia",1944,"High Jump","Boys","A","7-May",NA,NA
"Georgia",1944,"High Jump","Boys","B","6-May",NA,NA
"Georgia",1944,"High Jump","Boys","C","5-8.5",NA,NA
"Georgia",1944,"Mile","Boys","A","4:59",NA,NA
"Georgia",1944,"Pole Vault","Boys","A","10-3.5",NA,NA
"Georgia",1944,"Pole Vault","Boys","B","8-Sep",NA,NA
"Georgia",1944,"Pole Vault","Boys","C","2-Oct",NA,NA
"Georgia",1944,"Pole Vault","Boys","C","2-Oct",NA,NA
"Georgia",1945,"100y","Boys","A","10.3",NA,NA
"Georgia",1945,"100y","Boys","B","10.6",NA,NA
"Georgia",1945,"100y","Boys","C","11.2",NA,NA
"Georgia",1945,"880y","Boys","A","2:06",NA,NA
"Georgia",1945,"880y","Boys","B","02:06.3",NA,NA
"Georgia",1945,"880y","Boys","C","02:15.6",NA,NA
"Georgia",1945,"High Jump","Boys","A","5-4.5",NA,NA
"Georgia",1945,"High Jump","Boys","A","5-4.5",NA,NA
"Georgia",1945,"High Jump","Boys","B","7-May",NA,NA
"Georgia",1945,"High Jump","Boys","C","8-May",NA,NA
"Georgia",1945,"Mile","Boys","A","04:52.4",NA,NA
"Georgia",1945,"Pole Vault","Boys","A","4-Oct",NA,NA
"Georgia",1945,"Pole Vault","Boys","B","2-Oct",NA,NA
"Georgia",1945,"Pole Vault","Boys","C","11",NA,NA
"Georgia",1946,"100y","Boys","A","10.1",NA,NA
"Georgia",1946,"100y","Boys","B","10.8",NA,NA
"Georgia",1946,"100y","Boys","C","11",NA,NA
"Georgia",1946,"880y","Boys","A","2:34",NA,NA
"Georgia",1946,"880y","Boys","B","02:12.2",NA,NA
"Georgia",1946,"880y","Boys","C","2:14",NA,NA
"Georgia",1946,"High Jump","Boys","A","5-10.25",NA,NA
"Georgia",1946,"High Jump","Boys","B","6-May",NA,NA
"Georgia",1946,"High Jump","Boys","C","6-May",NA,NA
"Georgia",1946,"Mile","Boys","A","04:49.7",NA,NA
"Georgia",1946,"Mile","Boys","B","04:36.2",NA,NA
"Georgia",1946,"Mile","Boys","C","5:08",NA,NA
"Georgia",1946,"Pole Vault","Boys","A","6-Oct",NA,NA
"Georgia",1946,"Pole Vault","Boys","B","9-Oct",NA,NA
"Georgia",1946,"Pole Vault","Boys","C","9-Oct",NA,NA
"Georgia",1947,"100y","Boys","A","10.5",NA,NA
"Georgia",1947,"100y","Boys","B","10.3",NA,NA
"Georgia",1947,"100y","Boys","C","10.7",NA,NA
"Georgia",1947,"880y","Boys","A","02:09.5",NA,NA
"Georgia",1947,"880y","Boys","B","2:05",NA,NA
"Georgia",1947,"880y","Boys","C","2:15",NA,NA
"Georgia",1947,"High Jump","Boys","A","8-May",NA,NA
"Georgia",1947,"High Jump","Boys","A","8-May",NA,NA
"Georgia",1947,"High Jump","Boys","B","4-May",NA,NA
"Georgia",1947,"High Jump","Boys","B","4-May",NA,NA
"Georgia",1947,"High Jump","Boys","C","7-May",NA,NA
"Georgia",1947,"Mile","Boys","A","04:46.7",NA,NA
"Georgia",1947,"Mile","Boys","B","04:43.5",NA,NA
"Georgia",1947,"Mile","Boys","C","05:04.2",NA,NA
"Georgia",1947,"Pole Vault","Boys","A","10-Oct",NA,NA
"Georgia",1947,"Pole Vault","Boys","A","10-Oct",NA,NA
"Georgia",1947,"Pole Vault","Boys","A","10-Oct",NA,NA
"Georgia",1947,"Pole Vault","Boys","B","2-Nov",NA,NA
"Georgia",1947,"Pole Vault","Boys","B","2-Nov",NA,NA
"Georgia",1947,"Pole Vault","Boys","C","6-Oct",NA,NA
"Georgia",1948,"100y","Boys","A","10.2",NA,NA
"Georgia",1948,"100y","Boys","B","10.2",NA,NA
"Georgia",1948,"100y","Boys","C","10.7",NA,NA
"Georgia",1948,"880y","Boys","A","2:07",NA,NA
"Georgia",1948,"880y","Boys","B","02:08.9",NA,NA
"Georgia",1948,"880y","Boys","C","2:15",NA,NA
"Georgia",1948,"High Jump","Boys","A","6-0.5",NA,NA
"Georgia",1948,"High Jump","Boys","B","9-May",NA,NA
"Georgia",1948,"High Jump","Boys","B","9-May",NA,NA
"Georgia",1948,"High Jump","Boys","C","9-May",NA,NA
"Georgia",1948,"Mile","Boys","A","04:46.3",NA,NA
"Georgia",1948,"Mile","Boys","B","4:55",NA,NA
"Georgia",1948,"Mile","Boys","C","05:07.2",NA,NA
"Georgia",1948,"Pole Vault","Boys","A","11",NA,NA
"Georgia",1948,"Pole Vault","Boys","B","11",NA,NA
"Georgia",1948,"Pole Vault","Boys","C","6-Oct",NA,NA
"Georgia",1949,"100y","Boys","A","10.5",NA,NA
"Georgia",1949,"100y","Boys","B","10.7",NA,NA
"Georgia",1949,"100y","Boys","C","10.6",NA,NA
"Georgia",1949,"100y","Boys","C","6-Oct",NA,NA
"Georgia",1949,"880y","Boys","A","02:06.3",NA,NA
"Georgia",1949,"880y","Boys","B","02:08.2",NA,NA
"Georgia",1949,"880y","Boys","C","2:14",NA,NA
"Georgia",1949,"High Jump","Boys","A","11-May",NA,NA
"Georgia",1949,"High Jump","Boys","A","11-May",NA,NA
"Georgia",1949,"High Jump","Boys","B","Jun-00",NA,NA
"Georgia",1949,"High Jump","Boys","B","Jun-00",NA,NA
"Georgia",1949,"High Jump","Boys","C","10-May",NA,NA
"Georgia",1949,"High Jump","Boys","C","10-May",NA,NA
"Georgia",1949,"Mile","Boys","A","04:37.9",NA,NA
"Georgia",1949,"Mile","Boys","B","4:45",NA,NA
"Georgia",1949,"Mile","Boys","C","04:52.2",NA,NA
"Georgia",1949,"Pole Vault","Boys","A","6-Nov",NA,NA
"Georgia",1949,"Pole Vault","Boys","B","10-Oct",NA,NA
"Georgia",1949,"Pole Vault","Boys","B","10-Oct",NA,NA
"Georgia",1949,"Pole Vault","Boys","C","6-Oct",NA,NA
"Georgia",1950,"100y","Boys","AA","10.4",NA,NA
"Georgia",1950,"100y","Boys","B","10.3",NA,NA
"Georgia",1950,"100y","Boys","C","10.8",NA,NA
"Georgia",1950,"880y","Boys","AA","02:04.8",NA,NA
"Georgia",1950,"880y","Boys","B","2:07",NA,NA
"Georgia",1950,"880y","Boys","C","2:13",NA,NA
"Georgia",1950,"High Jump","Boys","AA","10-May",NA,NA
"Georgia",1950,"High Jump","Boys","B","Jun-00",NA,NA
"Georgia",1950,"High Jump","Boys","B","Jun-00",NA,NA
