"State","Year","Gender","Schools","Participation","Event","Mark","Students","df","Count","Participation.Thousands","Mark.Standard"
"Florida",2008,"Boys",514,14954,"High Jump",1.9304,810952,18,654581,14.954,0.826666345027958
"Florida",2008,"Boys",514,14954,"Pole Vault",4.2672,810952,18,654581,14.954,0.99434229699183
"Florida",2008,"Girls",514,12175,"100m",12.04,810952,18,634643,12.175,-0.902100009804811
"Florida",2008,"Girls",514,12175,"1600m",292.64,810952,18,634643,12.175,-0.637914392631636
"Florida",2008,"Girls",514,12175,"800m",130.52,810952,18,634643,12.175,-0.635117204976415
"Florida",2008,"Girls",514,12175,"High Jump",1.6256,810952,18,634643,12.175,-0.823495602921945
"Florida",2008,"Girls",514,12175,"Pole Vault",3.3528,810952,18,634643,12.175,-0.580439223324929
"Georgia",2008,"Boys",382,11609,"100m",10.33,471012,19,384636,11.609,1.47787406826699
"Georgia",2008,"Boys",382,11609,"1600m",258.99,471012,19,384636,11.609,0.798356518356591
"Georgia",2008,"Boys",382,11609,"800m",114.33,471012,19,384636,11.609,0.919090932000772
"Georgia",2008,"Boys",382,11609,"High Jump",2.032,471012,19,384636,11.609,1.37672032767793
"Georgia",2008,"Boys",382,11609,"Pole Vault",4.2672,471012,19,384636,11.609,0.99434229699183
"Georgia",2008,"Girls",375,8951,"100m",11.45,471012,19,372832,8.951,-0.0809393629847173
"Georgia",2008,"Girls",375,8951,"1600m",288.4,471012,19,372832,8.951,-0.456939989582896
"Georgia",2008,"Girls",375,8951,"800m",134.2,471012,19,372832,8.951,-0.988389962485742
"Georgia",2008,"Girls",375,8951,"High Jump",1.524,471012,19,372832,8.951,-1.37354958557191
"Georgia",2008,"Girls",375,8951,"Pole Vault",2.8956,471012,19,372832,8.951,-1.36782998348331
"Illinois",2008,"Boys",608,24517,"100m",10.68,639896,20,438919,24.517,0.990744871000829
"Illinois",2008,"Boys",608,24517,"1600m",252.3,639896,20,438919,24.517,1.0839033948651
"Illinois",2008,"Boys",608,24517,"800m",110.7,639896,20,438919,24.517,1.26756378791351
"Illinois",2008,"Boys",608,24517,"High Jump",2.0066,639896,20,438919,24.517,1.23920683201543
"Illinois",2008,"Boys",608,24517,"Pole Vault",4.6482,639896,20,438919,24.517,1.65050126379048
"Illinois",2008,"Girls",601,17262,"100m",11.88,639896,20,416771,17.262,-0.679412376768856
"Illinois",2008,"Girls",601,17262,"1600m",295,639896,20,416771,17.262,-0.73864542829084
"Illinois",2008,"Girls",601,17262,"800m",128,639896,20,416771,17.262,-0.393202164508068
"Illinois",2008,"Girls",601,17262,"High Jump",1.6764,639896,20,416771,17.262,-0.548468611596961
"Illinois",2008,"Girls",601,17262,"Pole Vault",3.2004,639896,20,416771,17.262,-0.842902810044388
"Kansas",2008,"Boys",341,9395,"100m",10.82,140893,21,107335,9.395,0.795893192094365
"Kansas",2008,"Boys",341,9395,"1600m",258.83,140893,21,107335,9.395,0.805185741113148
"Kansas",2008,"Boys",341,9395,"800m",114.06,140893,21,107335,9.395,0.94501040062238
"Kansas",2008,"Boys",341,9395,"High Jump",1.8288,140893,21,107335,9.395,0.27661236237799
"Kansas",2008,"Boys",341,9395,"Pole Vault",3.81,140893,21,107335,9.395,0.20695153683345
"Kansas",2008,"Girls",331,6901,"100m",12.22,140893,21,101463,6.901,-1.15262359697027
"Kansas",2008,"Girls",331,6901,"1600m",307.9,140893,21,101463,6.901,-1.28925151303818
"Kansas",2008,"Girls",331,6901,"800m",137.72,140893,21,101463,6.901,-1.32630303488597
"Kansas",2008,"Girls",331,6901,"High Jump",1.6256,140893,21,101463,6.901,-0.823495602921945
"Kansas",2008,"Girls",331,6901,"Pole Vault",2.7432,140893,21,101463,6.901,-1.63029357020277
"Maryland",2008,"Boys",183,6190,"100m",10.64,269221,4,203680,6.19,1.04641677925982
"Maryland",2008,"Boys",183,6190,"1600m",260.13,269221,4,203680,6.19,0.749698306216129
"Maryland",2008,"Boys",183,6190,"800m",112.83,269221,4,203680,6.19,1.0630879798986
"Maryland",2008,"Boys",183,6190,"High Jump",1.8796,269221,4,203680,6.19,0.551639353702974
"Maryland",2008,"Boys",183,6190,"Pole Vault",4.1148,269221,4,203680,6.19,0.73187871027237
"Maryland",2008,"Girls",181,5082,"100m",11.77,269221,4,196573,5.082,-0.526314629056633
"Maryland",2008,"Girls",181,5082,"1600m",304.59,269221,4,196573,5.082,-1.14797196726193
"Maryland",2008,"Girls",181,5082,"800m",131.31,269221,4,196573,5.082,-0.710955650202601
"Maryland",2008,"Girls",181,5082,"High Jump",1.5748,269221,4,196573,5.082,-1.09852259424693
"Maryland",2008,"Girls",181,5082,"Pole Vault",2.8956,269221,4,196573,5.082,-1.36782998348331
"Massachusetts",2008,"Boys",309,11970,"100m",10.93,296032,5,227328,11.97,0.642795444382145
"Massachusetts",2008,"Boys",309,11970,"1600m",252.357786,296032,5,227328,11.97,1.08143693570128
"Massachusetts",2008,"Boys",309,11970,"800m",115.03,296032,5,227328,11.97,0.851892309648453
"Massachusetts",2008,"Boys",309,11970,"High Jump",2.032,296032,5,227328,11.97,1.37672032767793
"Massachusetts",2008,"Boys",309,11970,"Pole Vault",4.2672,296032,5,227328,11.97,0.99434229699183
"Massachusetts",2008,"Girls",307,11438,"100m",12.34,296032,5,222303,11.438,-1.31963932174723
"Massachusetts",2008,"Girls",307,11438,"1600m",297.71319,296032,5,222303,11.438,-0.85445154635872
"Massachusetts",2008,"Girls",307,11438,"800m",133.04,296032,5,222303,11.438,-0.877032245444758
"Massachusetts",2008,"Girls",307,11438,"High Jump",1.6764,296032,5,222303,11.438,-0.548468611596961
"Massachusetts",2008,"Girls",307,11438,"Pole Vault",3.3782,296032,5,222303,11.438,-0.536695292205019
"Michigan",2008,"Boys",656,23550,"100m",10.52,549291,6,340878,23.55,1.21343250403679
"Michigan",2008,"Boys",656,23550,"1600m",252.98,549291,6,340878,23.55,1.05487919814973
"Michigan",2008,"Boys",656,23550,"800m",111.76,549291,6,340878,23.55,1.16580587406571
"Michigan",2008,"Boys",656,23550,"High Jump",1.8288,549291,6,340878,23.55,0.27661236237799
"Michigan",2008,"Boys",656,23550,"Pole Vault",3.5052,549291,6,340878,23.55,-0.317975636605469
"Michigan",2008,"Girls",652,17844,"100m",12.09,549291,6,326682,17.844,-0.971689895128549
"Michigan",2008,"Girls",652,17844,"1600m",290.8,549291,6,326682,17.844,-0.55937833093124
"Michigan",2008,"Girls",652,17844,"800m",133.75,549291,6,326682,17.844,-0.945190848116396
"Michigan",2008,"Girls",652,17844,"High Jump",1.4986,549291,6,326682,17.844,-1.5110630812344
"Michigan",2008,"Girls",652,17844,"Pole Vault",2.5908,549291,6,326682,17.844,-1.89275715692223
"Nebraska",2008,"Boys",307,8869,"100m",10.67,91149,7,70765,8.869,1.00466284806558
"Nebraska",2008,"Boys",307,8869,"1600m",264.79,91149,7,70765,8.869,0.550797193431428
"Nebraska",2008,"Boys",307,8869,"800m",114.73,91149,7,70765,8.869,0.880691719228018
"Nebraska",2008,"Boys",307,8869,"High Jump",1.9304,91149,7,70765,8.869,0.826666345027958
"Nebraska",2008,"Boys",307,8869,"Pole Vault",4.1656,91149,7,70765,8.869,0.819366572512191
"Nebraska",2008,"Girls",308,7457,"100m",12.24,91149,7,67297,7.457,-1.18045955109976
"Nebraska",2008,"Girls",308,7457,"1600m",298.49,91149,7,67297,7.457,-0.887607849668223
"Nebraska",2008,"Girls",308,7457,"800m",134.15,91149,7,67297,7.457,-0.983590060889149
"Nebraska",2008,"Girls",308,7457,"High Jump",1.6256,91149,7,67297,7.457,-0.823495602921945
"Nebraska",2008,"Girls",308,7457,"Pole Vault",3.048,91149,7,67297,7.457,-1.10536639676385
"New York",2008,"Boys",633,21588,"100m",10.94,852342,8,651067,21.588,0.628877467317398
"New York",2008,"Boys",633,21588,"1600m",251.67,852342,8,651067,21.588,1.11079345946904
"New York",2008,"Boys",633,21588,"800m",113.01,852342,8,651067,21.588,1.04580833415086
"New York",2008,"Boys",633,21588,"High Jump",1.9304,852342,8,651067,21.588,0.826666345027958
"New York",2008,"Boys",633,21588,"Pole Vault",4.572,852342,8,651067,21.588,1.51926947043075
"New York",2008,"Girls",635,21357,"100m",12.29,852342,8,625735,21.357,-1.2500494364235
"New York",2008,"Girls",635,21357,"1600m",290.521746,852342,8,625735,21.357,-0.547501715000598
"New York",2008,"Girls",635,21357,"800m",127.46,852342,8,625735,21.357,-0.341363227264851
"New York",2008,"Girls",635,21357,"High Jump",1.7018,852342,8,625735,21.357,-0.410955115934469
"New York",2008,"Girls",635,21357,"Pole Vault",3.6576,852342,8,625735,21.357,-0.0555120498860095
"North Carolina",2008,"Boys",360,12496,"100m",10.44,417168,9,357525,12.496,1.32477632055477
"North Carolina",2008,"Boys",360,12496,"1600m",257.96,417168,9,357525,12.496,0.842319639851923
"North Carolina",2008,"Boys",360,12496,"800m",112.32,417168,9,357525,12.496,1.11204697618386
"North Carolina",2008,"Boys",360,12496,"High Jump",1.9812,417168,9,357525,12.496,1.10169333635294
"North Carolina",2008,"Boys",360,12496,"Pole Vault",3.9624,417168,9,357525,12.496,0.46941512355291
"North Carolina",2008,"Girls",364,8911,"100m",11.77,417168,9,342791,8.911,-0.526314629056633
"North Carolina",2008,"Girls",364,8911,"1600m",297.05,417168,9,342791,8.911,-0.826144844859217
"North Carolina",2008,"Girls",364,8911,"800m",135.15,417168,9,342791,8.911,-1.07958809282103
"North Carolina",2008,"Girls",364,8911,"High Jump",1.5748,417168,9,342791,8.911,-1.09852259424693
"North Carolina",2008,"Girls",364,8911,"Pole Vault",2.7432,417168,9,342791,8.911,-1.63029357020277
"Ohio",2008,"Boys",783,27261,"100m",10.77,585862,10,396939,27.261,0.865483077418103
"Ohio",2008,"Boys",783,27261,"1600m",252.44,585862,10,396939,27.261,1.07792782495311
"Ohio",2008,"Boys",783,27261,"800m",110.77,585862,10,396939,27.261,1.26084392567828
"Ohio",2008,"Boys",783,27261,"High Jump",2.0828,585862,10,396939,27.261,1.65174731900291
"Ohio",2008,"Boys",783,27261,"Pole Vault",4.4704,585862,10,396939,27.261,1.34429374595111
"Ohio",2008,"Girls",786,24082,"100m",11.78,585862,10,380404,24.082,-0.54023260612138
"Ohio",2008,"Girls",786,24082,"1600m",287.31,585862,10,380404,24.082,-0.410415909553857
"Ohio",2008,"Girls",786,24082,"800m",129.12,585862,10,380404,24.082,-0.500719960271778
"Ohio",2008,"Girls",786,24082,"High Jump",1.7018,585862,10,380404,24.082,-0.410955115934469
"Ohio",2008,"Girls",786,24082,"Pole Vault",3.7592,585862,10,380404,24.082,0.11946367459363
"Oklahoma",2008,"Boys",406,4550,"100m",10.58,178400,11,141041,4.55,1.1299246416483
"Oklahoma",2008,"Boys",406,4550,"1600m",264.34,178400,11,141041,4.55,0.570004382434244
"Oklahoma",2008,"Boys",406,4550,"800m",116.79,178400,11,141041,4.55,0.682935773448339
"Oklahoma",2008,"Boys",406,4550,"High Jump",1.8796,178400,11,141041,4.55,0.551639353702974
"Oklahoma",2008,"Boys",406,4550,"Pole Vault",3.9624,178400,11,141041,4.55,0.46941512355291
"Oklahoma",2008,"Girls",400,3975,"100m",11.57,178400,11,134646,3.975,-0.247955087761687
"Oklahoma",2008,"Girls",400,3975,"1600m",312.76,178400,11,134646,3.975,-1.49668915426858
"Oklahoma",2008,"Girls",400,3975,"800m",135.68,178400,11,134646,3.975,-1.13046704974493
"Oklahoma",2008,"Girls",400,3975,"High Jump",1.5748,178400,11,134646,3.975,-1.09852259424693
"Oklahoma",2008,"Girls",400,3975,"Pole Vault",2.5908,178400,11,134646,3.975,-1.89275715692223
"Oregon",2008,"Boys",269,8652,"100m",10.63,181719,12,130206,8.652,1.06033475632456
"Oregon",2008,"Boys",269,8652,"1600m",250.472736,181719,12,130206,8.652,1.16189585043407
"Oregon",2008,"Boys",269,8652,"800m",110.6,181719,12,130206,8.652,1.2771635911067
"Oregon",2008,"Boys",269,8652,"High Jump",1.9304,181719,12,130206,8.652,0.826666345027958
"Oregon",2008,"Boys",269,8652,"Pole Vault",4.1148,181719,12,130206,8.652,0.73187871027237
"Oregon",2008,"Girls",269,6413,"100m",12.01,181719,12,125353,6.413,-0.86034607861057
"Oregon",2008,"Girls",269,6413,"1600m",293.968323,181719,12,125353,6.413,-0.694610728004492
"Oregon",2008,"Girls",269,6413,"800m",132,181719,12,125353,6.413,-0.7771942922356
"Oregon",2008,"Girls",269,6413,"High Jump",1.5494,181719,12,125353,6.413,-1.23603608990942
"Oregon",2008,"Girls",269,6413,"Pole Vault",2.4384,181719,12,125353,6.413,-2.15522074364169
"Rhode Island",2008,"Boys",38,1603,"100m",10.64,48470,13,38755,1.603,1.04641677925982
"Rhode Island",2008,"Boys",38,1603,"1600m",252.373185,48470,13,38755,1.603,1.08077966569361
"Rhode Island",2008,"Boys",38,1603,"800m",116.24,48470,13,38755,1.603,0.735734691010876
"Rhode Island",2008,"Boys",38,1603,"High Jump",1.9304,48470,13,38755,1.603,0.826666345027958
"Rhode Island",2008,"Boys",38,1603,"Pole Vault",4.572,48470,13,38755,1.603,1.51926947043075
"Rhode Island",2008,"Girls",38,1587,"100m",12.12,48470,13,38370,1.587,-1.01344382632279
"Rhode Island",2008,"Girls",38,1587,"1600m",306.144081,48470,13,38370,1.587,-1.214304250579
"Rhode Island",2008,"Girls",38,1587,"800m",133.61,48470,13,38370,1.587,-0.931751123645933
"Rhode Island",2008,"Girls",38,1587,"High Jump",1.651,48470,13,38370,1.587,-0.685982107259453
"Rhode Island",2008,"Girls",38,1587,"Pole Vault",2.8956,48470,13,38370,1.587,-1.36782998348331
"Tennessee",2008,"Boys",254,7302,"100m",10.8,282508,14,230020,7.302,0.823729146223859
"Tennessee",2008,"Boys",254,7302,"1600m",256.24,282508,14,230020,7.302,0.915733784484901
"Tennessee",2008,"Boys",254,7302,"800m",114.15,282508,14,230020,7.302,0.93637057774851
"Tennessee",2008,"Boys",254,7302,"High Jump",1.9812,282508,14,230020,7.302,1.10169333635294
"Tennessee",2008,"Boys",254,7302,"Pole Vault",3.6576,282508,14,230020,7.302,-0.0555120498860095
"Tennessee",2008,"Girls",256,2915,"100m",11.75,282508,14,222225,2.915,-0.498478674927139
"Tennessee",2008,"Girls",256,2915,"1600m",295.62,282508,14,222225,2.915,-0.765108666472496
"Tennessee",2008,"Girls",256,2915,"800m",132.73,282508,14,222225,2.915,-0.847272855545874
"Tennessee",2008,"Girls",256,2915,"High Jump",1.5748,282508,14,222225,2.915,-1.09852259424693
"Tennessee",2008,"Girls",256,2915,"Pole Vault",2.8956,282508,14,222225,2.915,-1.36782998348331
"Washington",2008,"Boys",320,11180,"100m",10.73,332840,15,242737,11.18,0.921154985677091
"Washington",2008,"Boys",320,11180,"1600m",253.72,332840,15,242737,11.18,1.02329404290066
"Washington",2008,"Boys",320,11180,"800m",112.53,332840,15,242737,11.18,1.09188738947816
"Washington",2008,"Boys",320,11180,"High Jump",1.8796,332840,15,242737,11.18,0.551639353702974
"Washington",2008,"Boys",320,11180,"Pole Vault",3.81,332840,15,242737,11.18,0.20695153683345
"Washington",2008,"Girls",318,8698,"100m",11.9,332840,15,231238,8.698,-0.70724833089835
"Washington",2008,"Girls",318,8698,"1600m",296.44,332840,15,231238,8.698,-0.800108433099846
"Washington",2008,"Girls",318,8698,"800m",133.86,332840,15,231238,8.698,-0.955750631628904
"Washington",2008,"Girls",318,8698,"High Jump",1.5748,332840,15,231238,8.698,-1.09852259424693
"Washington",2008,"Girls",318,8698,"Pole Vault",2.8956,332840,15,231238,8.698,-1.36782998348331
"Wisconsin",2008,"Boys",434,14504,"100m",10.68,289421,16,197252,14.504,0.990744871000829
"Wisconsin",2008,"Boys",434,14504,"1600m",256.71,289421,16,197252,14.504,0.895672942637518
"Wisconsin",2008,"Boys",434,14504,"800m",114.29,289421,16,197252,14.504,0.922930853278046
"Wisconsin",2008,"Boys",434,14504,"High Jump",2.0066,289421,16,197252,14.504,1.23920683201543
"Wisconsin",2008,"Boys",434,14504,"Pole Vault",4.3434,289421,16,197252,14.504,1.12557409035156
"Wisconsin",2008,"Girls",432,11744,"100m",11.96,289421,16,188981,11.744,-0.790756193286835
"Wisconsin",2008,"Girls",432,11744,"1600m",292.38,289421,16,188981,11.744,-0.626816905652232
"Wisconsin",2008,"Girls",432,11744,"800m",133.29,289421,16,188981,11.744,-0.901031753427729
"Wisconsin",2008,"Girls",432,11744,"High Jump",1.6256,289421,16,188981,11.744,-0.823495602921945
"Wisconsin",2008,"Girls",432,11744,"Pole Vault",3.2004,289421,16,188981,11.744,-0.842902810044388
"Wyoming",2008,"Boys",71,1555,"100m",10.5,27179,17,19963,1.555,1.24126845816628
"Wyoming",2008,"Boys",71,1555,"1600m",262.43,27179,17,19963,1.555,0.651528229090633
"Wyoming",2008,"Boys",71,1555,"800m",116.28,27179,17,19963,1.555,0.7318947697336
"Wyoming",2008,"Boys",71,1555,"High Jump",1.8288,27179,17,19963,1.555,0.27661236237799
"Wyoming",2008,"Boys",71,1555,"Pole Vault",4.2672,27179,17,19963,1.555,0.99434229699183
"Wyoming",2008,"Girls",70,1239,"100m",12.32,27179,17,18452,1.239,-1.29180336761774
"Wyoming",2008,"Girls",70,1239,"1600m",314.37,27179,17,18452,1.239,-1.56540820825643
"Wyoming",2008,"Girls",70,1239,"800m",135.31,27179,17,18452,1.239,-1.09494777793013
"Wyoming",2008,"Girls",70,1239,"High Jump",1.524,27179,17,18452,1.239,-1.37354958557191
"Wyoming",2008,"Girls",70,1239,"Pole Vault",2.8956,27179,17,18452,1.239,-1.36782998348331
"Florida",2007,"Boys",510,14861,"100m",10.37,804951,18,654581,14.861,1.422202160008
"Florida",2007,"Boys",510,14861,"1600m",248.8,804951,18,654581,14.861,1.23329264266476
"Florida",2007,"Boys",510,14861,"800m",113.54,804951,18,654581,14.861,0.994929377226959
"Florida",2007,"Boys",510,14861,"High Jump",1.9812,804951,18,654581,14.861,1.10169333635294
"Florida",2007,"Boys",510,14861,"Pole Vault",4.2672,804951,18,654581,14.861,0.99434229699183
"Florida",2007,"Girls",504,12273,"100m",11.77,804951,18,634643,12.273,-0.526314629056633
"Florida",2007,"Girls",504,12273,"1600m",295.84,804951,18,634643,12.273,-0.774498847762759
"Florida",2007,"Girls",504,12273,"800m",130.9,804951,18,634643,12.273,-0.67159645711053
"Florida",2007,"Girls",504,12273,"High Jump",1.6764,804951,18,634643,12.273,-0.548468611596961
"Florida",2007,"Girls",504,12273,"Pole Vault",3.2004,804951,18,634643,12.273,-0.842902810044388
"Georgia",2007,"Boys",368,10455,"100m",10.59,462649,19,384636,10.455,1.11600666458355
"Georgia",2007,"Boys",368,10455,"1600m",247.5,462649,19,384636,10.455,1.28878007756178
"Georgia",2007,"Boys",368,10455,"800m",115.545,462649,19,384636,10.455,0.802453323203534
"Georgia",2007,"Boys",368,10455,"High Jump",1.9304,462649,19,384636,10.455,0.826666345027958
"Georgia",2007,"Boys",368,10455,"Pole Vault",3.9624,462649,19,384636,10.455,0.46941512355291
"Georgia",2007,"Girls",366,8521,"100m",11.63,462649,19,372832,8.521,-0.331462950150172
"Georgia",2007,"Girls",366,8521,"1600m",288.5,462649,19,372832,8.521,-0.461208253805744
"Georgia",2007,"Girls",366,8521,"800m",131.5,462649,19,372832,8.521,-0.729195276269659
"Georgia",2007,"Girls",366,8521,"High Jump",1.524,462649,19,372832,8.521,-1.37354958557191
"Georgia",2007,"Girls",366,8521,"Pole Vault",3.048,462649,19,372832,8.521,-1.10536639676385
"Illinois",2007,"Boys",597,24202,"100m",10.57,640597,20,438919,24.202,1.14384261871305
"Illinois",2007,"Boys",597,24202,"1600m",250.5,640597,20,438919,24.202,1.16073215087636
"Illinois",2007,"Boys",597,24202,"800m",112.6,640597,20,438919,24.202,1.08516752724293
"Illinois",2007,"Boys",597,24202,"High Jump",2.0574,640597,20,438919,24.202,1.51423382334042
"Illinois",2007,"Boys",597,24202,"Pole Vault",4.572,640597,20,438919,24.202,1.51926947043075
"Illinois",2007,"Girls",591,18063,"100m",11.94,640597,20,416771,18.063,-0.762920239157338
"Illinois",2007,"Girls",591,18063,"1600m",292.4,640597,20,416771,18.063,-0.627670558496801
"Illinois",2007,"Girls",591,18063,"800m",131.3,640597,20,416771,18.063,-0.709995669883283
"Illinois",2007,"Girls",591,18063,"High Jump",1.651,640597,20,416771,18.063,-0.685982107259453
"Illinois",2007,"Girls",591,18063,"Pole Vault",3.429,640597,20,416771,18.063,-0.449207429965199
"Kansas",2007,"Boys",357,9199,"100m",10.87,142086,21,107335,9.199,0.726303306770629
"Kansas",2007,"Boys",357,9199,"1600m",264.06,142086,21,107335,9.199,0.581955522258217
"Kansas",2007,"Boys",357,9199,"800m",115.55,142086,21,107335,9.199,0.801973333043875
"Kansas",2007,"Boys",357,9199,"High Jump",1.9304,142086,21,107335,9.199,0.826666345027958
"Kansas",2007,"Boys",357,9199,"Pole Vault",4.3434,142086,21,107335,9.199,1.12557409035156
"Kansas",2007,"Girls",325,6644,"100m",12.27,142086,21,101463,6.644,-1.222213482294
"Kansas",2007,"Girls",325,6644,"1600m",304.1,142086,21,101463,6.644,-1.12705747256998
"Kansas",2007,"Girls",325,6644,"800m",138.44,142086,21,101463,6.644,-1.39542161787693
"Kansas",2007,"Girls",325,6644,"High Jump",1.5748,142086,21,101463,6.644,-1.09852259424693
"Kansas",2007,"Girls",325,6644,"Pole Vault",2.7432,142086,21,101463,6.644,-1.63029357020277
"Maryland",2007,"Boys",186,6291,"100m",10.63,272575,4,203680,6.291,1.06033475632456
"Maryland",2007,"Boys",186,6291,"1600m",244.09,272575,4,203680,6.291,1.43432788756089
"Maryland",2007,"Boys",186,6291,"800m",113.73,272575,4,203680,6.291,0.976689751159901
"Maryland",2007,"Boys",186,6291,"High Jump",1.9304,272575,4,203680,6.291,0.826666345027958
