"State","Year","Event","Students","df","Schools.Boys","Schools.Girls","Participation.Boys","Participation.Girls","Mark.Boys","Mark.Girls","Count.Boys","Count.Girls","Participation.Pct.Diff","Mark.Pct.Diff","Prop.Boys","Prop.Girls","Participation.Boys.Thousands","Participation.Girls.Thousands"
"Maryland",2010,"800m",266627,4,186,184,6771,5362,114.77,133.54,203680,196573,20.809333924088,-16.3544480264878,0.508878134579878,0.491121865420122,6.771,5.362
"Maryland",2010,"High Jump",266627,4,186,184,6771,5362,1.8796,1.6256,203680,196573,20.809333924088,13.5135135135135,0.508878134579878,0.491121865420122,6.771,5.362
"Maryland",2010,"Pole Vault",266627,4,186,184,6771,5362,3.6576,2.8956,203680,196573,20.809333924088,20.8333333333333,0.508878134579878,0.491121865420122,6.771,5.362
"Massachusetts",2010,"100m",290502,5,313,313,13131,12821,10.75,12.12,227328,222303,2.36082552737796,-12.7441860465116,0.505587915423981,0.494412084576019,13.131,12.821
"Massachusetts",2010,"1600m",290502,5,313,313,13131,12821,251.73144,294.372678,227328,222303,2.36082552737796,-16.9391785150079,0.505587915423981,0.494412084576019,13.131,12.821
"Massachusetts",2010,"800m",290502,5,313,313,13131,12821,113.97,132.89,227328,222303,2.36082552737796,-16.6008598754058,0.505587915423981,0.494412084576019,13.131,12.821
"Massachusetts",2010,"High Jump",290502,5,313,313,13131,12821,1.9812,1.7018,227328,222303,2.36082552737796,14.1025641025641,0.505587915423981,0.494412084576019,13.131,12.821
"Massachusetts",2010,"Pole Vault",290502,5,313,313,13131,12821,4.572,3.3528,227328,222303,2.36082552737796,26.6666666666667,0.505587915423981,0.494412084576019,13.131,12.821
"Michigan",2010,"100m",529531,6,668,666,23944,17448,10.8,12.13,340878,326682,27.1299699298363,-12.3148148148148,0.51063275211217,0.48936724788783,23.944,17.448
"Michigan",2010,"1600m",529531,6,668,666,23944,17448,247.67,287.37,340878,326682,27.1299699298363,-16.0293939516292,0.51063275211217,0.48936724788783,23.944,17.448
"Michigan",2010,"800m",529531,6,668,666,23944,17448,111.78,128.83,340878,326682,27.1299699298363,-15.2531758811952,0.51063275211217,0.48936724788783,23.944,17.448
"Michigan",2010,"High Jump",529531,6,668,666,23944,17448,1.7526,1.4732,340878,326682,27.1299699298363,15.9420289855072,0.51063275211217,0.48936724788783,23.944,17.448
"Michigan",2010,"Pole Vault",529531,6,668,666,23944,17448,3.5052,2.5908,340878,326682,27.1299699298363,26.0869565217391,0.51063275211217,0.48936724788783,23.944,17.448
"Nebraska",2010,"100m",88508,7,306,307,8709,7259,10.731,12.076,70765,67297,16.6494431048341,-12.5337806355419,0.512559574683838,0.487440425316162,8.709,7.259
"Nebraska",2010,"1600m",88508,7,306,307,8709,7259,261.768,307.726,70765,67297,16.6494431048341,-17.5567678249442,0.512559574683838,0.487440425316162,8.709,7.259
"Nebraska",2010,"800m",88508,7,306,307,8709,7259,115.165,134.943,70765,67297,16.6494431048341,-17.1736204576043,0.512559574683838,0.487440425316162,8.709,7.259
"Nebraska",2010,"High Jump",88508,7,306,307,8709,7259,1.9558,1.6002,70765,67297,16.6494431048341,18.1818181818182,0.512559574683838,0.487440425316162,8.709,7.259
"Nebraska",2010,"Pole Vault",88508,7,306,307,8709,7259,4.0132,3.1496,70765,67297,16.6494431048341,21.5189873417722,0.512559574683838,0.487440425316162,8.709,7.259
"New York",2010,"100m",858087,8,633,635,21588,21357,10.62,11.96,651067,625735,1.07003891050584,-12.6177024482109,0.509920097242955,0.490079902757045,21.588,21.357
"New York",2010,"1600m",858087,8,633,635,21588,21357,247.47,283.854069,651067,625735,1.07003891050584,-14.7024160504303,0.509920097242955,0.490079902757045,21.588,21.357
"New York",2010,"800m",858087,8,633,635,21588,21357,110.27,127.75,651067,625735,1.07003891050584,-15.851999637254,0.509920097242955,0.490079902757045,21.588,21.357
"New York",2010,"High Jump",858087,8,633,635,21588,21357,1.9812,1.7018,651067,625735,1.07003891050584,14.1025641025641,0.509920097242955,0.490079902757045,21.588,21.357
"New York",2010,"Pole Vault",858087,8,633,635,21588,21357,4.572,3.6576,651067,625735,1.07003891050584,20,0.509920097242955,0.490079902757045,21.588,21.357
"North Carolina",2010,"100m",429596,9,360,362,13338,9462,10.54,11.92,357525,342791,29.0598290598291,-13.0929791271347,0.510519536894773,0.489480463105227,13.338,9.462
"North Carolina",2010,"1600m",429596,9,360,362,13338,9462,253.11,295.67,357525,342791,29.0598290598291,-16.8148235944846,0.510519536894773,0.489480463105227,13.338,9.462
"North Carolina",2010,"800m",429596,9,360,362,13338,9462,112.07,132.79,357525,342791,29.0598290598291,-18.4884447220487,0.510519536894773,0.489480463105227,13.338,9.462
"North Carolina",2010,"High Jump",429596,9,360,362,13338,9462,1.9304,1.6002,357525,342791,29.0598290598291,17.1052631578947,0.510519536894773,0.489480463105227,13.338,9.462
"North Carolina",2010,"Pole Vault",429596,9,NA,362,NA,9462,NA,2.8194,NA,342791,NA,NA,NA,NA,NA,9.462
"Ohio",2010,"100m",538951,10,783,786,26228,22619,10.64,11.74,396939,380404,13.7601037059631,-10.3383458646617,0.510635588150919,0.489364411849081,26.228,22.619
"Ohio",2010,"1600m",538951,10,783,786,26228,22619,249.44,287.37,396939,380404,13.7601037059631,-15.2060615779346,0.510635588150919,0.489364411849081,26.228,22.619
"Ohio",2010,"800m",538951,10,783,786,26228,22619,111.15,128.91,396939,380404,13.7601037059631,-15.9784075573549,0.510635588150919,0.489364411849081,26.228,22.619
"Ohio",2010,"High Jump",538951,10,783,786,26228,22619,1.9812,1.7018,396939,380404,13.7601037059631,14.1025641025641,0.510635588150919,0.489364411849081,26.228,22.619
"Ohio",2010,"Pole Vault",538951,10,783,786,26228,22619,4.7498,3.6576,396939,380404,13.7601037059631,22.9946524064171,0.510635588150919,0.489364411849081,26.228,22.619
"Oklahoma",2010,"100m",177366,11,364,364,5000,4000,10.66,12.23,141041,134646,20,-14.7279549718574,0.511598298069913,0.488401701930087,5,4
"Oklahoma",2010,"1600m",177366,11,364,364,5000,4000,262.38,316.67,141041,134646,20,-20.6913636710115,0.511598298069913,0.488401701930087,5,4
"Oklahoma",2010,"800m",177366,11,364,364,5000,4000,116.34,136.82,141041,134646,20,-17.6035757263194,0.511598298069913,0.488401701930087,5,4
"Oklahoma",2010,"High Jump",177366,11,364,364,5000,4000,1.8796,1.5748,141041,134646,20,16.2162162162162,0.511598298069913,0.488401701930087,5,4
"Oklahoma",2010,"Pole Vault",177366,11,364,364,5000,4000,3.9624,2.7432,141041,134646,20,30.7692307692308,0.511598298069913,0.488401701930087,5,4
"Oregon",2010,"100m",178388,12,264,265,8933,6726,10.42,12.06,130206,125353,24.7061457517072,-15.7389635316699,0.509494872025638,0.490505127974362,8.933,6.726
"Oregon",2010,"1600m",178388,12,264,265,8933,6726,253.135512,296.920998,130206,125353,24.7061457517072,-17.2972514421445,0.509494872025638,0.490505127974362,8.933,6.726
"Oregon",2010,"800m",178388,12,264,265,8933,6726,116.37,130.95,130206,125353,24.7061457517072,-12.5290023201856,0.509494872025638,0.490505127974362,8.933,6.726
"Oregon",2010,"High Jump",178388,12,264,265,8933,6726,1.778,1.5748,130206,125353,24.7061457517072,11.4285714285714,0.509494872025638,0.490505127974362,8.933,6.726
"Oregon",2010,"Pole Vault",178388,12,264,265,8933,6726,3.9624,2.7432,130206,125353,24.7061457517072,30.7692307692308,0.509494872025638,0.490505127974362,8.933,6.726
"Rhode Island",2010,"100m",46934,13,42,40,1579,1556,10.59,12.12,38755,38370,1.45661811272958,-14.4475920679887,0.502495948136143,0.497504051863857,1.579,1.556
"Rhode Island",2010,"1600m",46934,13,42,40,1579,1556,249.817779,300.346101,38755,38370,1.45661811272958,-20.2260712597241,0.502495948136143,0.497504051863857,1.579,1.556
"Rhode Island",2010,"800m",46934,13,42,40,1579,1556,114.4,137.15,38755,38370,1.45661811272958,-19.8863636363636,0.502495948136143,0.497504051863857,1.579,1.556
"Rhode Island",2010,"High Jump",46934,13,42,40,1579,1556,2.032,1.6002,38755,38370,1.45661811272958,21.25,0.502495948136143,0.497504051863857,1.579,1.556
"Rhode Island",2010,"Pole Vault",46934,13,42,40,1579,1556,4.6482,3.2004,38755,38370,1.45661811272958,31.1475409836066,0.502495948136143,0.497504051863857,1.579,1.556
"Tennessee",2010,"100m",285881,14,255,257,6992,5523,10.62,11.46,230020,222225,21.0097254004577,-7.90960451977403,0.508618116286526,0.491381883713474,6.992,5.523
"Tennessee",2010,"1600m",285881,14,255,257,6992,5523,254.88,301.79,230020,222225,21.0097254004577,-18.404739485248,0.508618116286526,0.491381883713474,6.992,5.523
"Tennessee",2010,"800m",285881,14,255,257,6992,5523,113.89,136.13,230020,222225,21.0097254004577,-19.5276143647379,0.508618116286526,0.491381883713474,6.992,5.523
"Tennessee",2010,"High Jump",285881,14,255,257,6992,5523,1.9812,1.6256,230020,222225,21.0097254004577,17.948717948718,0.508618116286526,0.491381883713474,6.992,5.523
"Tennessee",2010,"Pole Vault",285881,14,255,257,6992,5523,4.1148,2.667,230020,222225,21.0097254004577,35.1851851851852,0.508618116286526,0.491381883713474,6.992,5.523
"Washington",2010,"100m",329960,15,320,311,13244,9993,11.19,12.5,242737,231238,24.5469646632437,-11.7068811438785,0.512130386623767,0.487869613376233,13.244,9.993
"Washington",2010,"1600m",329960,15,320,311,13244,9993,249.67,290.02,242737,231238,24.5469646632437,-16.1613329595065,0.512130386623767,0.487869613376233,13.244,9.993
"Washington",2010,"800m",329960,15,320,311,13244,9993,113.69,131.95,242737,231238,24.5469646632437,-16.0612191045826,0.512130386623767,0.487869613376233,13.244,9.993
"Washington",2010,"High Jump",329960,15,320,311,13244,9993,1.778,1.5748,242737,231238,24.5469646632437,11.4285714285714,0.512130386623767,0.487869613376233,13.244,9.993
"Washington",2010,"Pole Vault",329960,15,320,311,13244,9993,3.3528,2.7432,242737,231238,24.5469646632437,18.1818181818182,0.512130386623767,0.487869613376233,13.244,9.993
"Wisconsin",2010,"100m",279000,16,428,426,14998,11781,10.75,11.5,197252,188981,21.4495266035471,-6.97674418604651,0.510707267374875,0.489292732625125,14.998,11.781
"Wisconsin",2010,"1600m",279000,16,428,426,14998,11781,250.62,297.77,197252,188981,21.4495266035471,-18.8133429095842,0.510707267374875,0.489292732625125,14.998,11.781
"Wisconsin",2010,"800m",279000,16,428,426,14998,11781,111.55,134.66,197252,188981,21.4495266035471,-20.7171671896011,0.510707267374875,0.489292732625125,14.998,11.781
"Wisconsin",2010,"High Jump",279000,16,428,426,14998,11781,1.9812,1.5748,197252,188981,21.4495266035471,20.5128205128205,0.510707267374875,0.489292732625125,14.998,11.781
"Wisconsin",2010,"Pole Vault",279000,16,428,426,14998,11781,4.3434,3.3528,197252,188981,21.4495266035471,22.8070175438597,0.510707267374875,0.489292732625125,14.998,11.781
"Wyoming",2010,"100m",26330,17,70,70,1509,1240,10.78,12.26,19963,18452,17.8263750828363,-13.7291280148423,0.519666796824157,0.480333203175843,1.509,1.24
"Wyoming",2010,"1600m",26330,17,70,70,1509,1240,274.82,331.93,19963,18452,17.8263750828363,-20.7808747543847,0.519666796824157,0.480333203175843,1.509,1.24
"Wyoming",2010,"800m",26330,17,70,70,1509,1240,118.34,136.35,19963,18452,17.8263750828363,-15.2188609092445,0.519666796824157,0.480333203175843,1.509,1.24
"Wyoming",2010,"High Jump",26330,17,70,70,1509,1240,1.778,1.4732,19963,18452,17.8263750828363,17.1428571428571,0.519666796824157,0.480333203175843,1.509,1.24
"Wyoming",2010,"Pole Vault",26330,17,70,70,1509,1240,3.9624,2.8956,19963,18452,17.8263750828363,26.9230769230769,0.519666796824157,0.480333203175843,1.509,1.24
"Florida",2009,"100m",781725,18,533,527,15879,12839,10.32,11.56,654581,634643,19.1447824170288,-12.015503875969,0.507732558500307,0.492267441499693,15.879,12.839
"Florida",2009,"1600m",781725,18,533,527,15879,12839,257.4,295.11,654581,634643,19.1447824170288,-14.6503496503497,0.507732558500307,0.492267441499693,15.879,12.839
"Florida",2009,"800m",781725,18,533,527,15879,12839,112.93,129.44,654581,634643,19.1447824170288,-14.6196759054281,0.507732558500307,0.492267441499693,15.879,12.839
"Florida",2009,"High Jump",781725,18,533,527,15879,12839,1.9812,1.6256,654581,634643,19.1447824170288,17.948717948718,0.507732558500307,0.492267441499693,15.879,12.839
"Florida",2009,"Pole Vault",781725,18,533,527,15879,12839,4.2672,3.2004,654581,634643,19.1447824170288,25,0.507732558500307,0.492267441499693,15.879,12.839
"Georgia",2009,"100m",470108,19,382,375,11609,8951,10.44,11.54,384636,372832,22.8960289430614,-10.5363984674329,0.507791748298278,0.492208251701722,11.609,8.951
"Georgia",2009,"1600m",470108,19,382,375,11609,8951,257.36,285,384636,372832,22.8960289430614,-10.7398197078023,0.507791748298278,0.492208251701722,11.609,8.951
"Georgia",2009,"800m",470108,19,382,375,11609,8951,113.2,133.1,384636,372832,22.8960289430614,-17.5795053003533,0.507791748298278,0.492208251701722,11.609,8.951
"Georgia",2009,"High Jump",470108,19,382,375,11609,8951,2.032,1.6256,384636,372832,22.8960289430614,20,0.507791748298278,0.492208251701722,11.609,8.951
"Georgia",2009,"Pole Vault",470108,19,382,375,11609,8951,3.9624,3.048,384636,372832,22.8960289430614,23.0769230769231,0.507791748298278,0.492208251701722,11.609,8.951
"Illinois",2009,"100m",640512,20,612,605,24492,17871,10.5,11.94,438919,416771,27.0333170014699,-13.7142857142857,0.512941602683215,0.487058397316785,24.492,17.871
"Illinois",2009,"1600m",640512,20,612,605,24492,17871,245.2,289.4,438919,416771,27.0333170014699,-18.026101141925,0.512941602683215,0.487058397316785,24.492,17.871
"Illinois",2009,"800m",640512,20,612,605,24492,17871,111.1,132.1,438919,416771,27.0333170014699,-18.9018901890189,0.512941602683215,0.487058397316785,24.492,17.871
"Illinois",2009,"High Jump",640512,20,612,605,24492,17871,2.032,1.7018,438919,416771,27.0333170014699,16.25,0.512941602683215,0.487058397316785,24.492,17.871
"Illinois",2009,"Pole Vault",640512,20,612,605,24492,17871,4.7244,3.302,438919,416771,27.0333170014699,30.1075268817204,0.512941602683215,0.487058397316785,24.492,17.871
"Kansas",2009,"100m",139086,21,353,353,9475,6832,10.81,12.15,107335,101463,27.8944591029024,-12.3959296947271,0.51406143737009,0.48593856262991,9.475,6.832
"Kansas",2009,"1600m",139086,21,353,353,9475,6832,258.39,305.9,107335,101463,27.8944591029024,-18.3869344788885,0.51406143737009,0.48593856262991,9.475,6.832
"Kansas",2009,"800m",139086,21,353,353,9475,6832,114.54,133.88,107335,101463,27.8944591029024,-16.8849310284617,0.51406143737009,0.48593856262991,9.475,6.832
"Kansas",2009,"High Jump",139086,21,353,353,9475,6832,1.9304,1.5748,107335,101463,27.8944591029024,18.4210526315789,0.51406143737009,0.48593856262991,9.475,6.832
"Kansas",2009,"Pole Vault",139086,21,353,353,9475,6832,3.81,2.7432,107335,101463,27.8944591029024,28,0.51406143737009,0.48593856262991,9.475,6.832
"Maryland",2009,"100m",267388,4,184,185,6317,4950,10.93,11.81,203680,196573,21.640018996359,-8.0512351326624,0.508878134579878,0.491121865420122,6.317,4.95
"Maryland",2009,"1600m",267388,4,184,185,6317,4950,257.9,300.48,203680,196573,21.640018996359,-16.5102753005041,0.508878134579878,0.491121865420122,6.317,4.95
"Maryland",2009,"800m",267388,4,184,185,6317,4950,115.19,137.19,203680,196573,21.640018996359,-19.0988801111208,0.508878134579878,0.491121865420122,6.317,4.95
"Maryland",2009,"High Jump",267388,4,184,185,6317,4950,1.9812,1.5748,203680,196573,21.640018996359,20.5128205128205,0.508878134579878,0.491121865420122,6.317,4.95
"Maryland",2009,"Pole Vault",267388,4,184,185,6317,4950,3.9624,2.7432,203680,196573,21.640018996359,30.7692307692308,0.508878134579878,0.491121865420122,6.317,4.95
"Massachusetts",2009,"100m",292372,5,308,308,12288,11313,10.85,12.19,227328,222303,7.9345703125,-12.3502304147465,0.505587915423981,0.494412084576019,12.288,11.313
"Massachusetts",2009,"1600m",292372,5,308,308,12288,11313,253.063668,287.47293,227328,222303,7.9345703125,-13.5970770802232,0.505587915423981,0.494412084576019,12.288,11.313
"Massachusetts",2009,"800m",292372,5,308,308,12288,11313,112.66,134.13,227328,222303,7.9345703125,-19.0573406710456,0.505587915423981,0.494412084576019,12.288,11.313
"Massachusetts",2009,"High Jump",292372,5,308,308,12288,11313,2.1082,1.6764,227328,222303,7.9345703125,20.4819277108434,0.505587915423981,0.494412084576019,12.288,11.313
"Massachusetts",2009,"Pole Vault",292372,5,308,308,12288,11313,4.4196,3.7084,227328,222303,7.9345703125,16.0919540229885,0.505587915423981,0.494412084576019,12.288,11.313
"Michigan",2009,"100m",535452,6,662,658,23942,17463,10.83,12.1,340878,326682,27.0612313089967,-11.7266851338873,0.51063275211217,0.48936724788783,23.942,17.463
"Michigan",2009,"1600m",535452,6,662,658,23942,17463,NA,291.2,340878,326682,27.0612313089967,NA,0.51063275211217,0.48936724788783,23.942,17.463
"Michigan",2009,"800m",535452,6,662,658,23942,17463,112.13,132.5,340878,326682,27.0612313089967,-18.1664139837688,0.51063275211217,0.48936724788783,23.942,17.463
"Michigan",2009,"High Jump",535452,6,662,658,23942,17463,1.8034,1.524,340878,326682,27.0612313089967,15.4929577464789,0.51063275211217,0.48936724788783,23.942,17.463
"Michigan",2009,"Pole Vault",535452,6,662,658,23942,17463,3.5052,2.5908,340878,326682,27.0612313089967,26.0869565217391,0.51063275211217,0.48936724788783,23.942,17.463
"Nebraska",2009,"100m",89678,7,307,308,8795,7309,10.831,12.181,70765,67297,16.8959636156907,-12.464223063429,0.512559574683838,0.487440425316162,8.795,7.309
"Nebraska",2009,"1600m",89678,7,307,308,8795,7309,260.762,308.909,70765,67297,16.8959636156907,-18.4639633075371,0.512559574683838,0.487440425316162,8.795,7.309
"Nebraska",2009,"800m",89678,7,307,308,8795,7309,115.361,135.154,70765,67297,16.8959636156907,-17.1574448903876,0.512559574683838,0.487440425316162,8.795,7.309
"Nebraska",2009,"High Jump",89678,7,307,308,8795,7309,1.9558,1.6002,70765,67297,16.8959636156907,18.1818181818182,0.512559574683838,0.487440425316162,8.795,7.309
"Nebraska",2009,"Pole Vault",89678,7,307,308,8795,7309,4.0132,2.8956,70765,67297,16.8959636156907,27.8481012658228,0.512559574683838,0.487440425316162,8.795,7.309
"New York",2009,"100m",839837,8,633,635,21588,21357,10.71,11.85,651067,625735,1.07003891050584,-10.6442577030812,0.509920097242955,0.490079902757045,21.588,21.357
"New York",2009,"1600m",839837,8,633,635,21588,21357,246.11,285.228405,651067,625735,1.07003891050584,-15.8946832717078,0.509920097242955,0.490079902757045,21.588,21.357
"New York",2009,"800m",839837,8,633,635,21588,21357,110.32,128.67,651067,625735,1.07003891050584,-16.6334300217549,0.509920097242955,0.490079902757045,21.588,21.357
"New York",2009,"High Jump",839837,8,633,635,21588,21357,1.9304,1.7018,651067,625735,1.07003891050584,11.8421052631579,0.509920097242955,0.490079902757045,21.588,21.357
"New York",2009,"Pole Vault",839837,8,633,635,21588,21357,4.2672,3.5052,651067,625735,1.07003891050584,17.8571428571429,0.509920097242955,0.490079902757045,21.588,21.357
"North Carolina",2009,"100m",429719,9,360,362,13338,9462,10.65,11.92,357525,342791,29.0598290598291,-11.924882629108,0.510519536894773,0.489480463105227,13.338,9.462
"North Carolina",2009,"1600m",429719,9,360,362,13338,9462,256.32,296.87,357525,342791,29.0598290598291,-15.8200686641698,0.510519536894773,0.489480463105227,13.338,9.462
"North Carolina",2009,"800m",429719,9,360,362,13338,9462,114.04,133.87,357525,342791,29.0598290598291,-17.3886355664679,0.510519536894773,0.489480463105227,13.338,9.462
"North Carolina",2009,"High Jump",429719,9,360,362,13338,9462,1.9304,1.6002,357525,342791,29.0598290598291,17.1052631578947,0.510519536894773,0.489480463105227,13.338,9.462
"North Carolina",2009,"Pole Vault",429719,9,360,362,13338,9462,3.9624,2.7432,357525,342791,29.0598290598291,30.7692307692308,0.510519536894773,0.489480463105227,13.338,9.462
"Ohio",2009,"100m",577669,10,784,789,25140,21866,10.9,12.04,396939,380404,13.0230708035004,-10.4587155963303,0.510635588150919,0.489364411849081,25.14,21.866
"Ohio",2009,"1600m",577669,10,784,789,25140,21866,250.57,289.18,396939,380404,13.0230708035004,-15.4088677814583,0.510635588150919,0.489364411849081,25.14,21.866
"Ohio",2009,"800m",577669,10,784,789,25140,21866,111.36,129.77,396939,380404,13.0230708035004,-16.5319683908046,0.510635588150919,0.489364411849081,25.14,21.866
"Ohio",2009,"High Jump",577669,10,784,789,25140,21866,2.0066,1.6256,396939,380404,13.0230708035004,18.9873417721519,0.510635588150919,0.489364411849081,25.14,21.866
"Ohio",2009,"Pole Vault",577669,10,784,789,25140,21866,4.572,3.556,396939,380404,13.0230708035004,22.2222222222222,0.510635588150919,0.489364411849081,25.14,21.866
"Oklahoma",2009,"100m",176679,11,406,400,4550,3975,10.48,11.48,141041,134646,12.6373626373626,-9.54198473282443,0.511598298069913,0.488401701930087,4.55,3.975
"Oklahoma",2009,"1600m",176679,11,406,400,4550,3975,264.31,315.1,141041,134646,12.6373626373626,-19.2160720366237,0.511598298069913,0.488401701930087,4.55,3.975
"Oklahoma",2009,"800m",176679,11,406,400,4550,3975,116.36,136.07,141041,134646,12.6373626373626,-16.9388105878309,0.511598298069913,0.488401701930087,4.55,3.975
"Oklahoma",2009,"High Jump",176679,11,406,400,4550,3975,1.9304,1.524,141041,134646,12.6373626373626,21.0526315789474,0.511598298069913,0.488401701930087,4.55,3.975
"Oklahoma",2009,"Pole Vault",176679,11,406,400,4550,3975,4.1148,2.8956,141041,134646,12.6373626373626,29.6296296296296,0.511598298069913,0.488401701930087,4.55,3.975
"Oregon",2009,"100m",179972,12,270,270,8701,6452,10.75,11.78,130206,125353,25.8476037237099,-9.5813953488372,0.509494872025638,0.490505127974362,8.701,6.452
"Oregon",2009,"1600m",179972,12,270,270,8701,6452,247.552272,292.067874,130206,125353,25.8476037237099,-17.9823039555864,0.509494872025638,0.490505127974362,8.701,6.452
"Oregon",2009,"800m",179972,12,270,270,8701,6452,116.27,132.96,130206,125353,25.8476037237099,-14.3545196525329,0.509494872025638,0.490505127974362,8.701,6.452
"Oregon",2009,"High Jump",179972,12,270,270,8701,6452,1.905,1.5494,130206,125353,25.8476037237099,18.6666666666667,0.509494872025638,0.490505127974362,8.701,6.452
"Oregon",2009,"Pole Vault",179972,12,270,270,8701,6452,3.7338,2.8194,130206,125353,25.8476037237099,24.4897959183673,0.509494872025638,0.490505127974362,8.701,6.452
"Rhode Island",2009,"100m",47359,13,39,40,1684,1586,10.82,12.41,38755,38370,5.81947743467934,-14.6950092421442,0.502495948136143,0.497504051863857,1.684,1.586
"Rhode Island",2009,"1600m",47359,13,39,40,1684,1586,251.267274,297.135738,38755,38370,5.81947743467934,-18.2548500128194,0.502495948136143,0.497504051863857,1.684,1.586
"Rhode Island",2009,"800m",47359,13,39,40,1684,1586,116.26,135.37,38755,38370,5.81947743467934,-16.4372957164975,0.502495948136143,0.497504051863857,1.684,1.586
"Rhode Island",2009,"High Jump",47359,13,39,40,1684,1586,1.9304,1.651,38755,38370,5.81947743467934,14.4736842105263,0.502495948136143,0.497504051863857,1.684,1.586
"Rhode Island",2009,"Pole Vault",47359,13,39,40,1684,1586,4.2672,3.048,38755,38370,5.81947743467934,28.5714285714286,0.502495948136143,0.497504051863857,1.684,1.586
"Tennessee",2009,"100m",287401,14,254,256,7302,5682,10.6,11.87,230020,222225,22.1857025472473,-11.9811320754717,0.508618116286526,0.491381883713474,7.302,5.682
"Tennessee",2009,"1600m",287401,14,254,256,7302,5682,253.19,304.09,230020,222225,22.1857025472473,-20.1034796003002,0.508618116286526,0.491381883713474,7.302,5.682
"Tennessee",2009,"800m",287401,14,254,256,7302,5682,111.81,135.29,230020,222225,22.1857025472473,-20.9999105625615,0.508618116286526,0.491381883713474,7.302,5.682
"Tennessee",2009,"High Jump",287401,14,254,256,7302,5682,1.9812,1.6256,230020,222225,22.1857025472473,17.948717948718,0.508618116286526,0.491381883713474,7.302,5.682
"Tennessee",2009,"Pole Vault",287401,14,254,256,7302,5682,4.572,3.048,230020,222225,22.1857025472473,33.3333333333333,0.508618116286526,0.491381883713474,7.302,5.682
"Washington",2009,"100m",332224,15,315,312,11437,8438,10.6,11.63,242737,231238,26.2219113403865,-9.71698113207548,0.512130386623767,0.487869613376233,11.437,8.438
"Washington",2009,"1600m",332224,15,315,312,11437,8438,253.71,296.35,242737,231238,26.2219113403865,-16.8065902014111,0.512130386623767,0.487869613376233,11.437,8.438
"Washington",2009,"800m",332224,15,315,312,11437,8438,112.57,131.37,242737,231238,26.2219113403865,-16.7007195522786,0.512130386623767,0.487869613376233,11.437,8.438
"Washington",2009,"High Jump",332224,15,315,312,11437,8438,1.8796,1.4986,242737,231238,26.2219113403865,20.2702702702703,0.512130386623767,0.487869613376233,11.437,8.438
"Washington",2009,"Pole Vault",332224,15,315,312,11437,8438,3.8862,2.667,242737,231238,26.2219113403865,31.3725490196078,0.512130386623767,0.487869613376233,11.437,8.438
"Wisconsin",2009,"100m",284222,16,434,432,14534,11209,10.86,12.05,197252,188981,22.8773909453695,-10.9576427255985,0.510707267374875,0.489292732625125,14.534,11.209
"Wisconsin",2009,"1600m",284222,16,434,432,14534,11209,251.79,301.69,197252,188981,22.8773909453695,-19.8181023869097,0.510707267374875,0.489292732625125,14.534,11.209
"Wisconsin",2009,"800m",284222,16,434,432,14534,11209,114.64,134.28,197252,188981,22.8773909453695,-17.1318911374738,0.510707267374875,0.489292732625125,14.534,11.209
"Wisconsin",2009,"High Jump",284222,16,434,432,14534,11209,1.8796,1.6764,197252,188981,22.8773909453695,10.8108108108108,0.510707267374875,0.489292732625125,14.534,11.209
"Wisconsin",2009,"Pole Vault",284222,16,434,432,14534,11209,4.3434,3.2004,197252,188981,22.8773909453695,26.3157894736842,0.510707267374875,0.489292732625125,14.534,11.209
"Wyoming",2009,"100m",26526,17,71,70,1597,1193,10.86,12.51,19963,18452,25.2974326862868,-15.1933701657459,0.519666796824157,0.480333203175843,1.597,1.193
"Wyoming",2009,"1600m",26526,17,71,70,1597,1193,255.84,312.57,19963,18452,25.2974326862868,-22.1740150093809,0.519666796824157,0.480333203175843,1.597,1.193
"Wyoming",2009,"800m",26526,17,71,70,1597,1193,114.77,136.29,19963,18452,25.2974326862868,-18.7505445673957,0.519666796824157,0.480333203175843,1.597,1.193
"Wyoming",2009,"High Jump",26526,17,71,70,1597,1193,1.8288,1.5494,19963,18452,25.2974326862868,15.2777777777778,0.519666796824157,0.480333203175843,1.597,1.193
"Wyoming",2009,"Pole Vault",26526,17,71,70,1597,1193,3.9624,2.8956,19963,18452,25.2974326862868,26.9230769230769,0.519666796824157,0.480333203175843,1.597,1.193
"Florida",2008,"100m",810952,18,514,514,14954,12175,10.4,12.04,654581,634643,18.5836565467433,-15.7692307692308,0.507732558500307,0.492267441499693,14.954,12.175
"Florida",2008,"1600m",810952,18,514,514,14954,12175,255.6,292.64,654581,634643,18.5836565467433,-14.491392801252,0.507732558500307,0.492267441499693,14.954,12.175
"Florida",2008,"800m",810952,18,514,514,14954,12175,112.2,130.52,654581,634643,18.5836565467433,-16.3279857397505,0.507732558500307,0.492267441499693,14.954,12.175
"Florida",2008,"High Jump",810952,18,514,514,14954,12175,1.9304,1.6256,654581,634643,18.5836565467433,15.7894736842105,0.507732558500307,0.492267441499693,14.954,12.175
"Florida",2008,"Pole Vault",810952,18,514,514,14954,12175,4.2672,3.3528,654581,634643,18.5836565467433,21.4285714285714,0.507732558500307,0.492267441499693,14.954,12.175
"Georgia",2008,"100m",471012,19,382,375,11609,8951,10.33,11.45,384636,372832,22.8960289430614,-10.8422071636012,0.507791748298278,0.492208251701722,11.609,8.951
