"State","Year","Event","Gender","Class","Mark","Mark.Note","Mark.raw","Event.raw"
"Michigan",1996,"1600m","Boys","CLASS B",259.19,NA,"4:19.19","1600m"
"Michigan",1996,"800m","Boys","CLASS B",116.3,NA,"1:56.30","800m"
"Michigan",1996,"100m","Boys","CLASS B",11.21,NA,":11.21","100m"
"Michigan",1995,"Pole Vault","Boys","CLASS B",4.5212,NA,"14-10","Pole Vault"
"Michigan",1995,"High Jump","Boys","CLASS B",1.9812,NA,"6-6","High Jump"
"Michigan",1995,"1600m","Boys","CLASS B",259.82,NA,"4:19.82","1600m"
"Michigan",1995,"800m","Boys","CLASS B",116.23,NA,"1:56.23","800m"
"Michigan",1995,"100m","Boys","CLASS B",11.36,NA,":11.36","100m"
"Michigan",1994,"Pole Vault","Boys","CLASS B",4.5847,NA,"15-01/2","Pole Vault"
"Michigan",1994,"High Jump","Boys","CLASS B",2.0066,NA,"6-7","High Jump"
"Michigan",1994,"1600m","Boys","CLASS B",256.02,NA,"4:16.02","1600m"
"Michigan",1994,"800m","Boys","CLASS B",115.51,NA,"1:55.51","800m"
"Michigan",1994,"100m","Boys","CLASS B",10.97,NA,":10.97","100m"
"Michigan",1993,"Pole Vault","Boys","CLASS B",4.88315,NA,"16-01/4","Pole Vault"
"Michigan",1993,"High Jump","Boys","CLASS B",2.032,NA,"6-8","High Jump"
"Michigan",1993,"1600m","Boys","CLASS B",257.03,NA,"4:17.03","1600m"
"Michigan",1993,"800m","Boys","CLASS B",116,NA,"1:56.00","800m"
"Michigan",1993,"100m","Boys","CLASS B",10.93,NA,":10.93","100m"
"Michigan",1992,"Pole Vault","Boys","CLASS B",4.2418,NA,"13-11","Pole Vault"
"Michigan",1992,"High Jump","Boys","CLASS B",2.0066,NA,"6-7","High Jump"
"Michigan",1992,"1600m","Boys","CLASS B",257.33,NA,"4:17.33","1600m"
"Michigan",1992,"800m","Boys","CLASS B",116.67,NA,"1:56.67","800m"
"Michigan",1992,"100m","Boys","CLASS B",10.81,NA,":10.81","100m"
"Michigan",1991,"Pole Vault","Boys","CLASS B",4.6228,NA,"15-2","Pole Vault"
"Michigan",1991,"High Jump","Boys","CLASS B",2.0066,NA,"6-7","High Jump"
"Michigan",1991,"1600m","Boys","CLASS B",257.34,NA,"4:17.34","1600m"
"Michigan",1991,"800m","Boys","CLASS B",115.47,NA,"1:55.47","800m"
"Michigan",1991,"100m","Boys","CLASS B",10.67,NA,":10.67","100m"
"Michigan",1990,"Pole Vault","Boys","CLASS B",4.3688,NA,"14-4","Pole Vault"
"Michigan",1990,"High Jump","Boys","CLASS B",2.0066,NA,"6-7","High Jump"
"Michigan",1990,"1600m","Boys","CLASS B",259.9,NA,"4:19.9","1600m"
"Michigan",1990,"800m","Boys","CLASS B",114,NA,"1:54.0","800m"
"Michigan",1990,"100m","Boys","CLASS B",10.8,NA,":10.8","100m"
"Michigan",1999,"Pole Vault","Boys","CLASS C",4.1148,NA,"13-6","Pole Vault"
"Michigan",1999,"High Jump","Boys","CLASS C",2.0828,NA,"6-10.25","High Jump"
"Michigan",1999,"1600m","Boys","CLASS C",258.44,NA,"4:18.44","1600m"
"Michigan",1999,"800m","Boys","CLASS C",117.19,NA,"1:57.19","800m"
"Michigan",1999,"100m","Boys","CLASS C",10.74,NA,":10.74","100m"
"Michigan",1998,"Pole Vault","Boys","CLASS C",4.6736,NA,"15-4","Pole Vault"
"Michigan",1998,"High Jump","Boys","CLASS C",1.9558,NA,"6-5","High Jump"
"Michigan",1998,"1600m","Boys","CLASS C",264.61,NA,"4:24.61","1600m"
"Michigan",1998,"800m","Boys","CLASS C",116.91,NA,"1:56.91","800m"
"Michigan",1998,"100m","Boys","CLASS C",11.27,NA,":11.27","100m"
"Michigan",1997,"Pole Vault","Boys","CLASS C",4.3434,NA,"14-3","Pole Vault"
"Michigan",1997,"High Jump","Boys","CLASS C",1.9812,NA,"6-6","High Jump"
"Michigan",1997,"1600m","Boys","CLASS C",260.2,NA,"4:20.20","1600m"
"Michigan",1997,"800m","Boys","CLASS C",115.32,NA,"1:55.32","800m"
"Michigan",1997,"100m","Boys","CLASS C",10.77,NA,":10.77","100m"
"Michigan",1996,"Pole Vault","Boys","CLASS C",4.2926,NA,"14-1","Pole Vault"
"Michigan",1996,"High Jump","Boys","CLASS C",1.9304,NA,"6-4","High Jump"
"Michigan",1996,"1600m","Boys","CLASS C",262.52,NA,"4:22.52","1600m"
"Michigan",1996,"800m","Boys","CLASS C",115.17,NA,"1:55.17","800m"
"Michigan",1996,"100m","Boys","CLASS C",10.72,NA,":10.72","100m"
"Michigan",1995,"Pole Vault","Boys","CLASS C",4.5466,NA,"14-11","Pole Vault"
"Michigan",1995,"High Jump","Boys","CLASS C",1.9558,NA,"6-5","High Jump"
"Michigan",1995,"1600m","Boys","CLASS C",263.02,NA,"4:23.02","1600m"
"Michigan",1995,"800m","Boys","CLASS C",118.17,NA,"1:58.17","800m"
"Michigan",1995,"100m","Boys","CLASS C",10.9,NA,":10.90","100m"
"Michigan",1994,"Pole Vault","Boys","CLASS C",4.4958,NA,"14-9","Pole Vault"
"Michigan",1994,"High Jump","Boys","CLASS C",2.0574,NA,"6-9","High Jump"
"Michigan",1994,"1600m","Boys","CLASS C",260.81,NA,"4:20.81","1600m"
"Michigan",1994,"800m","Boys","CLASS C",117.65,NA,"1:57.65","800m"
"Michigan",1994,"100m","Boys","CLASS C",11.33,NA,":11.33","100m"
"Michigan",1993,"Pole Vault","Boys","CLASS C",4.4196,NA,"14-6","Pole Vault"
"Michigan",1993,"High Jump","Boys","CLASS C",2.0066,NA,"6-7","High Jump"
"Michigan",1993,"1600m","Boys","CLASS C",263.54,NA,"4:23.54","1600m"
"Michigan",1993,"800m","Boys","CLASS C",118.01,NA,"1:58.01","800m"
"Michigan",1993,"100m","Boys","CLASS C",11.57,NA,":11.57","100m"
"Michigan",1992,"Pole Vault","Boys","CLASS C",4.191,NA,"13-9","Pole Vault"
"Michigan",1992,"High Jump","Boys","CLASS C",2.032,NA,"6-8","High Jump"
"Michigan",1992,"1600m","Boys","CLASS C",258.3,NA,"4:18.3","1600m"
"Michigan",1992,"800m","Boys","CLASS C",118.5,NA,"1:58.5","800m"
"Michigan",1992,"100m","Boys","CLASS C",11.1,NA,":11.1","100m"
"Michigan",1991,"Pole Vault","Boys","CLASS C",4.2926,NA,"14-1","Pole Vault"
"Michigan",1991,"High Jump","Boys","CLASS C",2.0828,NA,"6-10","High Jump"
"Michigan",1991,"1600m","Boys","CLASS C",261.2,NA,"4:21.20","1600m"
"Michigan",1991,"800m","Boys","CLASS C",118.7,NA,"1:58.70","800m"
"Michigan",1991,"100m","Boys","CLASS C",11,NA,":11.00","100m"
"Michigan",1990,"Pole Vault","Boys","CLASS C",4.318,NA,"14-2","Pole Vault"
"Michigan",1990,"High Jump","Boys","CLASS C",2.0066,NA,"6-7","High Jump"
"Michigan",1990,"1600m","Boys","CLASS C",263.02,NA,"4:23.02","1600m"
"Michigan",1990,"800m","Boys","CLASS C",117.11,NA,"1:57.11","800m"
"Michigan",1990,"100m","Boys","CLASS C",11.42,NA,":11.42","100m"
"Michigan",1999,"Pole Vault","Boys","CLASS D",3.6576,NA,"12-0","Pole Vault"
"Michigan",1999,"High Jump","Boys","CLASS D",1.9304,NA,"6-4","High Jump"
"Michigan",1999,"1600m","Boys","CLASS D",269.76,NA,"4:29.76","1600m"
"Michigan",1999,"800m","Boys","CLASS D",118.17,NA,"1:58.17","800m"
"Michigan",1999,"100m","Boys","CLASS D",10.97,NA,":10.97","100m"
"Michigan",1998,"Pole Vault","Boys","CLASS D",3.81,NA,"12-6","Pole Vault"
"Michigan",1998,"High Jump","Boys","CLASS D",1.8542,NA,"6-1","High Jump"
"Michigan",1998,"1600m","Boys","CLASS D",272.33,NA,"4:32.33","1600m"
"Michigan",1998,"800m","Boys","CLASS D",118.7,NA,"1:58.70","800m"
"Michigan",1998,"100m","Boys","CLASS D",10.95,NA,":10.95","100m"
"Michigan",1997,"Pole Vault","Boys","CLASS D",3.8862,NA,"12-9","Pole Vault"
"Michigan",1997,"High Jump","Boys","CLASS D",1.9304,NA,"6-4","High Jump"
"Michigan",1997,"1600m","Boys","CLASS D",257.13,NA,"4:17.13","1600m"
"Michigan",1997,"800m","Boys","CLASS D",119.52,NA,"1:59.52","800m"
"Michigan",1997,"100m","Boys","CLASS D",10.77,NA,":10.77","100m"
"Michigan",1996,"Pole Vault","Boys","CLASS D",3.683,NA,"12-1","Pole Vault"
"Michigan",1996,"High Jump","Boys","CLASS D",1.905,NA,"6-3","High Jump"
"Michigan",1996,"1600m","Boys","CLASS D",262,NA,"4:22.00","1600m"
"Michigan",1996,"800m","Boys","CLASS D",119.85,NA,"1:59.85","800m"
"Michigan",1996,"100m","Boys","CLASS D",11.08,NA,":11.08","100m"
"Michigan",1995,"Pole Vault","Boys","CLASS D",3.6322,NA,"11-11","Pole Vault"
"Michigan",1995,"High Jump","Boys","CLASS D",1.778,NA,"5-10","High Jump"
"Michigan",1995,"1600m","Boys","CLASS D",268.73,NA,"4:28.73","1600m"
"Michigan",1995,"800m","Boys","CLASS D",120.88,NA,"2:00.88","800m"
"Michigan",1995,"100m","Boys","CLASS D",10.86,NA,":10.86","100m"
"Michigan",1994,"Pole Vault","Boys","CLASS D",4.191,NA,"13-9","Pole Vault"
"Michigan",1994,"High Jump","Boys","CLASS D",2.0066,NA,"6-7","High Jump"
"Michigan",1994,"1600m","Boys","CLASS D",263.1,NA,"4:23.10","1600m"
"Michigan",1994,"800m","Boys","CLASS D",120.29,NA,"2:00.29","800m"
"Michigan",1994,"100m","Boys","CLASS D",11.16,NA,":11.16","100m"
"Michigan",1993,"Pole Vault","Boys","CLASS D",3.9878,NA,"13-1","Pole Vault"
"Michigan",1993,"High Jump","Boys","CLASS D",1.9304,NA,"6-4","High Jump"
"Michigan",1993,"1600m","Boys","CLASS D",261.9,NA,"4:21.9","1600m"
"Michigan",1993,"800m","Boys","CLASS D",117,NA,"1:57.0","800m"
"Michigan",1993,"100m","Boys","CLASS D",11.1,NA,":11.1","100m"
"Michigan",1992,"Pole Vault","Boys","CLASS D",4.38785,NA,"14-43/4","Pole Vault"
"Michigan",1992,"High Jump","Boys","CLASS D",1.9304,NA,"6-4","High Jump"
"Michigan",1992,"1600m","Boys","CLASS D",268.05,NA,"4:28.05","1600m"
"Michigan",1992,"800m","Boys","CLASS D",118.64,NA,"1:58.64","800m"
"Michigan",1992,"100m","Boys","CLASS D",11.33,NA,":11.33","100m"
"Michigan",1991,"Pole Vault","Boys","CLASS D",4.6355,NA,"15-21/2","Pole Vault"
"Michigan",1991,"High Jump","Boys","CLASS D",1.9812,NA,"6-6","High Jump"
"Michigan",1991,"1600m","Boys","CLASS D",261.43,NA,"4:21.43","1600m"
"Michigan",1991,"800m","Boys","CLASS D",118.24,NA,"1:58.24","800m"
"Michigan",1991,"100m","Boys","CLASS D",11.66,NA,":11.66","100m"
"Michigan",1990,"Pole Vault","Boys","CLASS D",4.2799,NA,"14-01/2","Pole Vault"
"Michigan",1990,"High Jump","Boys","CLASS D",2.0066,NA,"6-7","High Jump"
"Michigan",1990,"1600m","Boys","CLASS D",262.93,NA,"4:22.93","1600m"
"Michigan",1990,"800m","Boys","CLASS D",121.06,NA,"2:01.06","800m"
"Michigan",1990,"100m","Boys","CLASS D",11.16,NA,":11.16","100m"
"Michigan",2009,"Pole Vault","Boys","LP DIVISION 1",4.6736,NA,"15-4","Pole Vault"
"Michigan",2009,"High Jump","Boys","LP DIVISION 1",2.032,NA,"6-8","High Jump"
"Michigan",2009,"1600m","Boys","LP DIVISION 1",247.71,NA,"4:07.71","1600m"
"Michigan",2009,"800m","Boys","LP DIVISION 1",112.13,NA,"1:52.13","800m"
"Michigan",2009,"100m","Boys","LP DIVISION 1",10.89,NA,"10.89","100m"
"Michigan",2008,"Pole Vault","Boys","LP DIVISION 1",4.3434,NA,"14-3","Pole Vault"
"Michigan",2008,"High Jump","Boys","LP DIVISION 1",1.9812,NA,"6-6","High Jump"
"Michigan",2008,"1600m","Boys","LP DIVISION 1",255.33,NA,"4:15.33","1600m"
"Michigan",2008,"800m","Boys","LP DIVISION 1",113.92,NA,"1:53.92","800m"
"Michigan",2008,"100m","Boys","LP DIVISION 1",10.76,NA,"10.76","100m"
"Michigan",2007,"Pole Vault","Boys","LP DIVISION 1",4.9022,NA,"16-1","Pole Vault"
"Michigan",2007,"High Jump","Boys","LP DIVISION 1",2.0066,NA,"6-7","High Jump"
"Michigan",2007,"1600m","Boys","LP DIVISION 1",253.9,NA,"4:13.90","1600m"
"Michigan",2007,"800m","Boys","LP DIVISION 1",114.03,NA,"1:54.03","800m"
"Michigan",2007,"100m","Boys","LP DIVISION 1",10.94,NA,"10.94","100m"
"Michigan",2006,"Pole Vault","Boys","LP DIVISION 1",4.8768,NA,"16-0","Pole Vault"
"Michigan",2006,"High Jump","Boys","LP DIVISION 1",2.0066,NA,"6-7","High Jump"
"Michigan",2006,"1600m","Boys","LP DIVISION 1",256.85,NA,"4:16.85","1600m"
"Michigan",2006,"800m","Boys","LP DIVISION 1",114.21,NA,"1:54.21","800m"
"Michigan",2006,"100m","Boys","LP DIVISION 1",10.75,NA,"10.75","100m"
"Michigan",2005,"Pole Vault","Boys","LP DIVISION 1",4.572,NA,"15-0","Pole Vault"
"Michigan",2005,"High Jump","Boys","LP DIVISION 1",2.0574,NA,"6-9","High Jump"
"Michigan",2005,"1600m","Boys","LP DIVISION 1",249.35,NA,"4:09.35","1600m"
"Michigan",2005,"800m","Boys","LP DIVISION 1",112.98,NA,"1:52.98","800m"
"Michigan",2005,"100m","Boys","LP DIVISION 1",10.56,NA,"10.56","100m"
"Michigan",2004,"Pole Vault","Boys","LP DIVISION 1",4.5212,NA,"14-10","Pole Vault"
"Michigan",2004,"High Jump","Boys","LP DIVISION 1",2.0828,NA,"6-10.25","High Jump"
"Michigan",2004,"1600m","Boys","LP DIVISION 1",249.11,NA,"4:09.11","1600m"
"Michigan",2004,"800m","Boys","LP DIVISION 1",112.01,NA,"1:52.01","800m"
"Michigan",2004,"100m","Boys","LP DIVISION 1",10.82,NA,"10.82","100m"
"Michigan",2003,"Pole Vault","Boys","LP DIVISION 1",4.1402,NA,"13-7.01","Pole Vault"
"Michigan",2003,"High Jump","Boys","LP DIVISION 1",1.9812,NA,"6-6","High Jump"
"Michigan",2003,"1600m","Boys","LP DIVISION 1",257.91,NA,"4:17.91","1600m"
"Michigan",2003,"800m","Boys","LP DIVISION 1",112.94,NA,"1:52.94","800m"
"Michigan",2003,"100m","Boys","LP DIVISION 1",10.83,NA,"10.83","100m"
"Michigan",2002,"Pole Vault","Boys","LP DIVISION 1",4.4958,NA,"14-9","Pole Vault"
"Michigan",2002,"High Jump","Boys","LP DIVISION 1",2.0066,NA,"6-7","High Jump"
"Michigan",2002,"1600m","Boys","LP DIVISION 1",254,NA,"4:14.00","1600m"
"Michigan",2002,"800m","Boys","LP DIVISION 1",113.1,NA,"1:53.10","800m"
"Michigan",2002,"100m","Boys","LP DIVISION 1",10.7,NA,":10.70","100m"
"Michigan",2001,"Pole Vault","Boys","LP DIVISION 1",4.4196,NA,"14-6","Pole Vault"
"Michigan",2001,"High Jump","Boys","LP DIVISION 1",2.032,NA,"6-8","High Jump"
"Michigan",2001,"800m","Boys","LP DIVISION 1",113.92,NA,"1:53.92","800m"
"Michigan",2001,"1600m","Boys","LP DIVISION 1",253.4,NA,"4:13.40","1600m"
"Michigan",2001,"100m","Boys","LP DIVISION 1",10.86,NA,":10.86","100m"
"Michigan",2000,"Pole Vault","Boys","LP DIVISION 1",4.2672,NA,"14-0","Pole Vault"
"Michigan",2000,"High Jump","Boys","LP DIVISION 1",2.032,NA,"6-8","High Jump"
"Michigan",2000,"1600m","Boys","LP DIVISION 1",248.08,NA,"4:08.08","1600m"
"Michigan",2000,"800m","Boys","LP DIVISION 1",112.59,NA,"1:52.59","800m"
"Michigan",2000,"100m","Boys","LP DIVISION 1",10.56,NA,":10.56","100m"
"Michigan",2009,"Pole Vault","Boys","UP DIVISION 1",3.9624,NA,"13-0","Pole Vault"
"Michigan",2009,"High Jump","Boys","UP DIVISION 1",1.8796,NA,"6-2","High Jump"
"Michigan",2009,"1600m","Boys","UP DIVISION 1",272.25,NA,"4:32.25","1600m"
"Michigan",2009,"800m","Boys","UP DIVISION 1",121.95,NA,"2:01.95","800m"
"Michigan",2009,"100m","Boys","UP DIVISION 1",11.17,NA,"11.17","100m"
"Michigan",2008,"Pole Vault","Boys","UP DIVISION 1",3.9624,NA,"13-0","Pole Vault"
"Michigan",2008,"High Jump","Boys","UP DIVISION 1",1.8288,NA,"6-0","High Jump"
"Michigan",2008,"1600m","Boys","UP DIVISION 1",274.03,NA,"4:34.03","1600m"
"Michigan",2008,"800m","Boys","UP DIVISION 1",122.9,NA,"2:02.90","800m"
"Michigan",2008,"100m","Boys","UP DIVISION 1",11.41,NA,"11.41","100m"
"Michigan",2007,"Pole Vault","Boys","UP DIVISION 1",4.1402,"*","13-7","Pole Vault"
"Michigan",2007,"High Jump","Boys","UP DIVISION 1",1.8288,NA,"6-0","High Jump"
"Michigan",2007,"1600m","Boys","UP DIVISION 1",269.05,NA,"4:29.05","1600m"
"Michigan",2007,"800m","Boys","UP DIVISION 1",120.16,NA,"2:00.16","800m"
"Michigan",2007,"100m","Boys","UP DIVISION 1",11.63,NA,"11.63","100m"
"Michigan",2006,"Pole Vault","Boys","UP DIVISION 1",4.1148,NA,"13-6","Pole Vault"
"Michigan",2006,"High Jump","Boys","UP DIVISION 1",1.9304,NA,"6-4.50","High Jump"
"Michigan",2006,"1600m","Boys","UP DIVISION 1",271.46,NA,"4:31.46","1600m"
"Michigan",2006,"800m","Boys","UP DIVISION 1",123.45,NA,"2:03.45","800m"
"Michigan",2006,"100m","Boys","UP DIVISION 1",11.27,NA,"11.27","100m"
"Michigan",2005,"Pole Vault","Boys","UP DIVISION 1",4.0386,NA,"13-3","Pole Vault"
"Michigan",2005,"High Jump","Boys","UP DIVISION 1",1.905,NA,"6-3","High Jump"
"Michigan",2005,"1600m","Boys","UP DIVISION 1",277.94,NA,"4:37.94","1600m"
"Michigan",2005,"800m","Boys","UP DIVISION 1",118.06,NA,"1:58.06","800m"
"Michigan",2005,"100m","Boys","UP DIVISION 1",11.36,NA,"11.36","100m"
"Michigan",2004,"Pole Vault","Boys","UP DIVISION 1",3.81,NA,"12-6","Pole Vault"
"Michigan",2004,"High Jump","Boys","UP DIVISION 1",1.9558,NA,"6-5","High Jump"
"Michigan",2004,"1600m","Boys","UP DIVISION 1",273.04,NA,"4:33.04","1600m"
"Michigan",2004,"800m","Boys","UP DIVISION 1",122.72,NA,"2:02.72","800m"
"Michigan",2004,"100m","Boys","UP DIVISION 1",11.43,NA,"11.43","100m"
"Michigan",2003,"Pole Vault","Boys","UP DIVISION 1",3.6576,NA,"12-0","Pole Vault"
"Michigan",2003,"High Jump","Boys","UP DIVISION 1",1.8288,NA,"6-0","High Jump"
"Michigan",2003,"1600m","Boys","UP DIVISION 1",277.93,NA,"4:37.93","1600m"
"Michigan",2003,"800m","Boys","UP DIVISION 1",121.96,NA,"2:01.96","800m"
"Michigan",2003,"100m","Boys","UP DIVISION 1",11.25,NA,"11.25","100m"
"Michigan",2009,"Pole Vault","Boys","LP DIVISION 2",4.6228,NA,"15-2","Pole Vault"
"Michigan",2009,"High Jump","Boys","LP DIVISION 2",2.0574,NA,"6-9","High Jump"
"Michigan",2009,"1600m","Boys","LP DIVISION 2",258.08,NA,"4:18.08","1600m"
"Michigan",2009,"800m","Boys","LP DIVISION 2",115.49,NA,"1:55.49","800m"
"Michigan",2009,"100m","Boys","LP DIVISION 2",10.98,NA,"10.98","100m"
"Michigan",2008,"Pole Vault","Boys","LP DIVISION 2",4.4704,NA,"14-8","Pole Vault"
"Michigan",2008,"High Jump","Boys","LP DIVISION 2",1.9812,NA,"6-6","High Jump"
"Michigan",2008,"1600m","Boys","LP DIVISION 2",252.98,NA,"4:12.98","1600m"
"Michigan",2008,"800m","Boys","LP DIVISION 2",111.76,NA,"1:51.76","800m"
"Michigan",2008,"100m","Boys","LP DIVISION 2",10.52,NA,"10.52","100m"
"Michigan",2007,"Pole Vault","Boys","LP DIVISION 2",4.8768,NA,"16-0","Pole Vault"
"Michigan",2007,"High Jump","Boys","LP DIVISION 2",2.0828,NA,"6-10","High Jump"
"Michigan",2007,"1600m","Boys","LP DIVISION 2",255.84,NA,"4:15.84","1600m"
"Michigan",2007,"800m","Boys","LP DIVISION 2",114.61,NA,"1:54.61","800m"
"Michigan",2007,"100m","Boys","LP DIVISION 2",10.88,NA,"10.88","100m"
"Michigan",2006,"Pole Vault","Boys","LP DIVISION 2",4.445,NA,"14-7","Pole Vault"
"Michigan",2006,"High Jump","Boys","LP DIVISION 2",1.9812,NA,"6-6","High Jump"
"Michigan",2006,"1600m","Boys","LP DIVISION 2",254.59,NA,"4:14.59","1600m"
"Michigan",2006,"800m","Boys","LP DIVISION 2",113.63,NA,"1:53.63","800m"
"Michigan",2006,"100m","Boys","LP DIVISION 2",10.44,NA,"10.44","100m"
"Michigan",2005,"Pole Vault","Boys","LP DIVISION 2",4.4958,NA,"14-9","Pole Vault"
"Michigan",2005,"High Jump","Boys","LP DIVISION 2",2.0828,NA,"6-10","High Jump"
"Michigan",2005,"1600m","Boys","LP DIVISION 2",249.45,NA,"4:09.45","1600m"
"Michigan",2005,"800m","Boys","LP DIVISION 2",113.73,NA,"1:53.73","800m"
"Michigan",2005,"100m","Boys","LP DIVISION 2",10.79,NA,"10.79","100m"
"Michigan",2004,"Pole Vault","Boys","LP DIVISION 2",4.4196,NA,"14-6","Pole Vault"
"Michigan",2004,"High Jump","Boys","LP DIVISION 2",2.0574,NA,"6-9","High Jump"
"Michigan",2004,"1600m","Boys","LP DIVISION 2",253.83,NA,"4:13.83","1600m"
"Michigan",2004,"800m","Boys","LP DIVISION 2",114.39,NA,"1:54.39","800m"
"Michigan",2004,"100m","Boys","LP DIVISION 2",11.07,NA,"11.07","100m"
"Michigan",2003,"Pole Vault","Boys","LP DIVISION 2",4.4196,NA,"14-6","Pole Vault"
"Michigan",2003,"High Jump","Boys","LP DIVISION 2",2.0066,NA,"6-7","High Jump"
"Michigan",2003,"1600m","Boys","LP DIVISION 2",253.59,NA,"4:13.59","1600m"
"Michigan",2003,"800m","Boys","LP DIVISION 2",113.74,NA,"1:53.74","800m"
"Michigan",2003,"100m","Boys","LP DIVISION 2",10.82,NA,"10.82","100m"
"Michigan",2002,"Pole Vault","Boys","LP DIVISION 2",4.6482,NA,"15-3","Pole Vault"
"Michigan",2002,"High Jump","Boys","LP DIVISION 2",2.1082,NA,"6-11","High Jump"
"Michigan",2002,"1600m","Boys","LP DIVISION 2",255.96,NA,"4:15.96","1600m"
"Michigan",2002,"800m","Boys","LP DIVISION 2",114.66,NA,"1:54.66","800m"
"Michigan",2002,"100m","Boys","LP DIVISION 2",10.8,NA,":10.80","100m"
"Michigan",2001,"Pole Vault","Boys","LP DIVISION 2",4.572,NA,"15-0","Pole Vault"
"Michigan",2001,"High Jump","Boys","LP DIVISION 2",2.0574,NA,"6-9","High Jump"
"Michigan",2001,"800m","Boys","LP DIVISION 2",114.26,NA,"1:54.26","800m"
"Michigan",2001,"1600m","Boys","LP DIVISION 2",253.47,NA,"4:13.47","1600m"
"Michigan",2001,"100m","Boys","LP DIVISION 2",10.85,NA,":10.85","100m"
"Michigan",2000,"Pole Vault","Boys","LP DIVISION 2",4.4958,NA,"14-9","Pole Vault"
"Michigan",2000,"High Jump","Boys","LP DIVISION 2",2.032,NA,"6-8","High Jump"
"Michigan",2000,"1600m","Boys","LP DIVISION 2",255.882,NA,"4:15.882","1600m"
"Michigan",2000,"800m","Boys","LP DIVISION 2",114.791,NA,"1:54.791","800m"
"Michigan",2000,"100m","Boys","LP DIVISION 2",10.722,NA,":10.722","100m"
"Michigan",2009,"Pole Vault","Boys","UP DIVISION 2",3.5052,NA,"11-6","Pole Vault"
"Michigan",2009,"High Jump","Boys","UP DIVISION 2",1.8796,NA,"6-2","High Jump"
"Michigan",2009,"1600m","Boys","UP DIVISION 2",274.33,"*","4:34.33","1600m"
"Michigan",2009,"800m","Boys","UP DIVISION 2",123.29,NA,"2:03.29","800m"
"Michigan",2009,"100m","Boys","UP DIVISION 2",11.43,NA,"11.43","100m"
"Michigan",2008,"Pole Vault","Boys","UP DIVISION 2",3.5052,NA,"11-6","Pole Vault"
"Michigan",2008,"High Jump","Boys","UP DIVISION 2",1.8542,NA,"6-1","High Jump"
"Michigan",2008,"1600m","Boys","UP DIVISION 2",274.59,NA,"4:34.59","1600m"
"Michigan",2008,"800m","Boys","UP DIVISION 2",122.78,NA,"2:02.78","800m"
"Michigan",2008,"100m","Boys","UP DIVISION 2",11.48,NA,"11.48","100m"
"Michigan",2007,"Pole Vault","Boys","UP DIVISION 2",3.6576,NA,"12-0","Pole Vault"
"Michigan",2007,"High Jump","Boys","UP DIVISION 2",1.778,NA,"5-10","High Jump"
"Michigan",2007,"1600m","Boys","UP DIVISION 2",274.59,"*","4:34.59","1600m"
"Michigan",2007,"800m","Boys","UP DIVISION 2",119.36,"*","1:59.36","800m"
"Michigan",2007,"100m","Boys","UP DIVISION 2",11.64,NA,"11.64","100m"
"Michigan",2006,"Pole Vault","Boys","UP DIVISION 2",3.6576,NA,"12-0","Pole Vault"
"Michigan",2006,"High Jump","Boys","UP DIVISION 2",1.778,NA,"5-10","High Jump"
"Michigan",2006,"1600m","Boys","UP DIVISION 2",286.57,NA,"4:46.57","1600m"
"Michigan",2006,"800m","Boys","UP DIVISION 2",123.97,NA,"2:03.97","800m"
"Michigan",2006,"100m","Boys","UP DIVISION 2",11.27,NA,"11.27","100m"
"Michigan",2005,"Pole Vault","Boys","UP DIVISION 2",3.6576,NA,"12-0","Pole Vault"
"Michigan",2005,"High Jump","Boys","UP DIVISION 2",1.8288,NA,"6-0","High Jump"
"Michigan",2005,"1600m","Boys","UP DIVISION 2",277.3,NA,"4:37.30","1600m"
"Michigan",2005,"800m","Boys","UP DIVISION 2",122.92,NA,"2:02.92","800m"
"Michigan",2005,"100m","Boys","UP DIVISION 2",11.71,NA,"11.71","100m"
"Michigan",2004,"Pole Vault","Boys","UP DIVISION 2",3.6576,NA,"12-0","Pole Vault"
"Michigan",2004,"High Jump","Boys","UP DIVISION 2",1.8288,NA,"6-0","High Jump"
"Michigan",2004,"1600m","Boys","UP DIVISION 2",278.53,NA,"4:38.53","1600m"
"Michigan",2004,"800m","Boys","UP DIVISION 2",122.22,NA,"2:02.22","800m"
"Michigan",2004,"100m","Boys","UP DIVISION 2",11.77,NA,"11.77","100m"
"Michigan",2009,"Pole Vault","Boys","LP DIVISION 3",4.4196,NA,"14-6","Pole Vault"
"Michigan",2009,"High Jump","Boys","LP DIVISION 3",2.032,NA,"6-8","High Jump"
"Michigan",2009,"1600m","Boys","LP DIVISION 3",257.82,NA,"4:17.82","1600m"
"Michigan",2009,"800m","Boys","LP DIVISION 3",115.86,NA,"1:55.86","800m"
"Michigan",2009,"100m","Boys","LP DIVISION 3",10.83,NA,"10.83","100m"
"Michigan",2008,"Pole Vault","Boys","LP DIVISION 3",4.191,NA,"13-9","Pole Vault"
"Michigan",2008,"High Jump","Boys","LP DIVISION 3",1.9812,NA,"6-6.20","High Jump"
"Michigan",2008,"1600m","Boys","LP DIVISION 3",256.97,NA,"4:16.97","1600m"
"Michigan",2008,"800m","Boys","LP DIVISION 3",111.76,NA,"1:51.76","800m"
